Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.3533,-0.0431,0.1126,0.0731,0.0092,0.1390,0.1110,0.0066,0.1199,0.1328,0.0088,0.1006,0.1394,0.0144,0.0716,0.1396,0.0781,0.000,0.1165,None
0.4558,-0.0434,0.1124,0.0739,0.0109,0.1398,0.1113,0.0001,0.1164,0.1296,0.0043,0.0993,0.1375,0.0130,0.0721,0.1386,0.0708,0.079,0.1128,None
0.4736,-0.0437,0.1116,0.0747,0.0122,0.1399,0.1115,-0.0014,0.1150,0.1290,0.0031,0.0984,0.1368,0.0128,0.0721,0.1379,0.0690,0.108,0.1119,None
0.5570,-0.0427,0.1114,0.0758,0.0134,0.1399,0.1118,-0.0002,0.1151,0.1296,0.0036,0.0981,0.1369,0.0121,0.0721,0.1374,0.0687,0.007,0.1122,None
0.5729,-0.0422,0.1112,0.0763,0.0140,0.1395,0.1121,0.0006,0.1147,0.1300,0.0042,0.0977,0.1371,0.0125,0.0718,0.1373,0.0687,0.022,0.1123,None
0.6151,-0.0415,0.1110,0.0769,0.0149,0.1390,0.1127,0.0019,0.1141,0.1308,0.0053,0.0968,0.1376,0.0135,0.0710,0.1374,0.0693,0.021,0.1125,None
0.6300,-0.0413,0.1110,0.0770,0.0152,0.1389,0.1129,0.0023,0.1140,0.1310,0.0056,0.0967,0.1377,0.0137,0.0709,0.1374,0.0694,0.012,0.1125,None
0.6438,-0.0409,0.1112,0.0771,0.0158,0.1387,0.1131,0.0029,0.1140,0.1313,0.0060,0.0965,0.1378,0.0139,0.0707,0.1375,0.0697,0.024,0.1126,None
0.6582,-0.0406,0.1114,0.0771,0.0162,0.1387,0.1131,0.0034,0.1140,0.1314,0.0064,0.0965,0.1379,0.0140,0.0707,0.1375,0.0700,0.021,0.1127,None
0.6722,-0.0405,0.1116,0.0771,0.0165,0.1388,0.1132,0.0038,0.1141,0.1316,0.0066,0.0965,0.1381,0.0141,0.0706,0.1376,0.0703,0.028,0.1129,None
0.6860,-0.0404,0.1118,0.0768,0.0166,0.1389,0.1131,0.0040,0.1143,0.1316,0.0067,0.0967,0.1380,0.0140,0.0707,0.1376,0.0706,0.020,0.1129,None
0.6998,-0.0404,0.1120,0.0766,0.0167,0.1390,0.1130,0.0040,0.1144,0.1315,0.0066,0.0968,0.1379,0.0136,0.0708,0.1374,0.0707,0.010,0.1129,None
0.7142,-0.0391,0.1085,0.0740,0.0162,0.1346,0.1094,0.0038,0.1107,0.1272,0.0061,0.0936,0.1333,0.0126,0.0686,0.1328,0.0684,0.163,0.1092,None
