Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
1.2765,-0.1157,-0.0639,0.0499,-0.1186,-0.0495,0.1081,-0.0986,-0.0390,0.1237,-0.0777,-0.0386,0.1226,-0.0533,-0.0414,0.1191,0.0797,0.000,0.0999,None
1.2970,-0.1159,-0.0636,0.0498,-0.1226,-0.0421,0.1129,-0.0990,-0.0386,0.1241,-0.0780,-0.0385,0.1229,-0.0535,-0.0414,0.1192,0.0803,0.031,0.1003,None
1.3590,-0.1224,-0.0522,0.0472,-0.1317,-0.0229,0.1124,-0.1142,-0.0211,0.1370,-0.0918,-0.0376,0.1280,-0.0657,-0.0425,0.1211,0.0954,0.302,0.1149,None
1.3707,-0.1255,-0.0461,0.0454,-0.1351,-0.0132,0.1113,-0.1195,-0.0117,0.1393,-0.0977,-0.0341,0.1290,-0.0711,-0.0409,0.1206,0.1002,0.486,0.1188,None
1.3872,-0.1275,-0.0405,0.0448,-0.1369,-0.0057,0.1099,-0.1217,-0.0064,0.1370,-0.1008,-0.0296,0.1276,-0.0747,-0.0376,0.1192,0.0985,0.107,0.1185,None
1.4017,-0.1292,-0.0350,0.0447,-0.1381,0.0022,0.1087,-0.1232,0.0015,0.1356,-0.1030,-0.0232,0.1267,-0.0774,-0.0329,0.1181,0.0981,0.187,0.1184,None
1.4155,-0.1300,-0.0308,0.0453,-0.1384,0.0085,0.1080,-0.1236,0.0080,0.1348,-0.1039,-0.0172,0.1268,-0.0786,-0.0290,0.1172,0.0978,0.201,0.1183,None
1.4294,-0.1302,-0.0283,0.0464,-0.1380,0.0127,0.1082,-0.1231,0.0123,0.1347,-0.1037,-0.0132,0.1271,-0.0787,-0.0267,0.1165,0.0974,0.161,0.1181,None
1.4445,-0.1301,-0.0262,0.0479,-0.1373,0.0163,0.1087,-0.1213,0.0117,0.1316,-0.1028,-0.0101,0.1272,-0.0783,-0.0254,0.1151,0.0923,0.364,0.1153,None
1.4578,-0.1301,-0.0240,0.0491,-0.1367,0.0199,0.1089,-0.1198,0.0124,0.1292,-0.1015,-0.0088,0.1248,-0.0779,-0.0241,0.1136,0.0886,0.315,0.1130,None
1.4719,-0.1299,-0.0214,0.0509,-0.1353,0.0237,0.1098,-0.1178,0.0141,0.1282,-0.0981,-0.0116,0.1180,-0.0770,-0.0236,0.1115,0.0860,0.244,0.1114,None
1.4860,-0.1296,-0.0184,0.0526,-0.1340,0.0280,0.1106,-0.1163,0.0183,0.1289,-0.0963,-0.0114,0.1157,-0.0757,-0.0233,0.1077,0.0857,0.140,0.1113,None
1.5002,-0.1290,-0.0147,0.0551,-0.1317,0.0332,0.1120,-0.1138,0.0234,0.1302,-0.0941,-0.0088,0.1158,-0.0733,-0.0220,0.1040,0.0855,0.191,0.1112,None
1.5138,-0.1282,-0.0108,0.0579,-0.1289,0.0389,0.1142,-0.1107,0.0283,0.1319,-0.0915,-0.0068,0.1158,-0.0709,-0.0206,0.1014,0.0855,0.197,0.1113,None
1.5281,-0.1277,-0.0070,0.0595,-0.1268,0.0446,0.1152,-0.1085,0.0329,0.1325,-0.0899,-0.0047,0.1152,-0.0695,-0.0189,0.1000,0.0854,0.148,0.1112,None
1.5421,-0.1274,-0.0033,0.0605,-0.1249,0.0495,0.1155,-0.1069,0.0359,0.1322,-0.0884,-0.0036,0.1135,-0.0679,-0.0174,0.0958,0.0842,0.144,0.1109,None
1.5560,-0.1270,0.0003,0.0614,-0.1230,0.0540,0.1155,-0.1053,0.0383,0.1317,-0.0869,-0.0022,0.1118,-0.0663,-0.0155,0.0924,0.0828,0.159,0.1104,None
1.5708,-0.1271,0.0036,0.0611,-0.1221,0.0577,0.1147,-0.1049,0.0392,0.1301,-0.0866,-0.0008,0.1101,-0.0658,-0.0138,0.0896,0.0808,0.186,0.1097,None
1.5841,-0.1270,0.0064,0.0613,-0.1210,0.0592,0.1142,-0.1043,0.0390,0.1288,-0.0861,0.0010,0.1093,-0.0653,-0.0124,0.0877,0.0783,0.254,0.1089,None
1.5978,-0.1270,0.0095,0.0608,-0.1203,0.0609,0.1134,-0.1040,0.0407,0.1278,-0.0865,0.0033,0.1088,-0.0659,-0.0106,0.0875,0.0774,0.108,0.1086,None
1.6116,-0.1268,0.0131,0.0604,-0.1194,0.0619,0.1124,-0.1035,0.0424,0.1266,-0.0866,0.0060,0.1083,-0.0665,-0.0083,0.0874,0.0760,0.155,0.1082,None
1.6269,-0.1261,0.0176,0.0608,-0.1176,0.0629,0.1116,-0.1023,0.0432,0.1249,-0.0861,0.0097,0.1082,-0.0665,-0.0053,0.0877,0.0730,0.278,0.1072,None
1.6407,-0.1252,0.0220,0.0611,-0.1157,0.0645,0.1108,-0.1011,0.0438,0.1230,-0.0854,0.0133,0.1080,-0.0665,-0.0023,0.0880,0.0699,0.316,0.1061,None
1.6536,-0.1245,0.0251,0.0613,-0.1142,0.0679,0.1100,-0.1006,0.0424,0.1202,-0.0850,0.0161,0.1076,-0.0664,0.0002,0.0880,0.0659,0.426,0.1046,None
1.6673,-0.1214,0.0251,0.0666,-0.1137,0.0712,0.1084,-0.1012,0.0375,0.1147,-0.0851,0.0140,0.1017,-0.0667,0.0024,0.0862,0.0537,0.903,0.1019,None
1.6815,-0.1182,0.0261,0.0710,-0.1137,0.0760,0.1050,-0.1022,0.0349,0.1078,-0.0856,0.0131,0.0945,-0.0663,0.0056,0.0812,0.0411,0.887,0.0992,None
1.6954,-0.1138,0.0294,0.0743,-0.1140,0.0816,0.0996,-0.1037,0.0359,0.1002,-0.0869,0.0152,0.0875,-0.0659,0.0103,0.0752,0.0285,0.907,0.0971,None
1.7093,-0.1101,0.0332,0.0761,-0.1140,0.0852,0.0944,-0.1047,0.0388,0.0942,-0.0878,0.0183,0.0821,-0.0653,0.0146,0.0705,0.0198,0.655,0.0958,None
1.7233,-0.1097,0.0389,0.0737,-0.1132,0.0877,0.0897,-0.1041,0.0415,0.0891,-0.0817,0.0199,0.0712,-0.0608,0.0187,0.0638,0.0166,0.294,0.0943,None
1.7375,-0.1092,0.0444,0.0712,-0.1122,0.0906,0.0853,-0.1034,0.0444,0.0844,-0.0761,0.0226,0.0633,-0.0565,0.0219,0.0580,0.0144,0.247,0.0929,None
1.7514,-0.1077,0.0494,0.0701,-0.1100,0.0938,0.0824,-0.1009,0.0461,0.0803,-0.0675,0.0250,0.0555,-0.0497,0.0252,0.0527,0.0127,0.325,0.0908,None
1.7651,-0.1065,0.0534,0.0690,-0.1083,0.0957,0.0799,-0.0992,0.0472,0.0770,-0.0591,0.0270,0.0487,-0.0430,0.0281,0.0484,0.0124,0.264,0.0894,None
1.7790,-0.1052,0.0569,0.0681,-0.1065,0.0981,0.0778,-0.0977,0.0484,0.0745,-0.0525,0.0290,0.0439,-0.0380,0.0304,0.0456,0.0130,0.200,0.0884,None
1.7931,-0.1033,0.0611,0.0672,-0.1041,0.1003,0.0757,-0.0958,0.0511,0.0727,-0.0475,0.0311,0.0406,-0.0348,0.0320,0.0435,0.0137,0.129,0.0878,None
1.8067,-0.1012,0.0648,0.0669,-0.1014,0.1023,0.0744,-0.0941,0.0545,0.0722,-0.0449,0.0324,0.0390,-0.0325,0.0333,0.0422,0.0136,0.034,0.0877,None
1.8209,-0.0991,0.0685,0.0662,-0.0988,0.1043,0.0728,-0.0924,0.0579,0.0714,-0.0427,0.0338,0.0375,-0.0304,0.0346,0.0410,0.0136,0.036,0.0877,None
1.8349,-0.0972,0.0713,0.0660,-0.0964,0.1061,0.0718,-0.0919,0.0623,0.0728,-0.0413,0.0349,0.0369,-0.0291,0.0357,0.0404,0.0124,0.189,0.0896,None
1.8488,-0.0952,0.0738,0.0660,-0.0939,0.1083,0.0713,-0.0912,0.0663,0.0741,-0.0405,0.0360,0.0367,-0.0282,0.0365,0.0402,0.0117,0.172,0.0913,None
1.8630,-0.0934,0.0763,0.0658,-0.0914,0.1106,0.0706,-0.0900,0.0692,0.0741,-0.0400,0.0369,0.0366,-0.0274,0.0373,0.0399,0.0115,0.055,0.0918,None
1.8768,-0.0922,0.0787,0.0647,-0.0895,0.1126,0.0693,-0.0892,0.0714,0.0729,-0.0433,0.0368,0.0376,-0.0272,0.0379,0.0395,0.0114,0.032,0.0918,None
1.8908,-0.0913,0.0817,0.0620,-0.0875,0.1153,0.0670,-0.0889,0.0742,0.0703,-0.0473,0.0376,0.0380,-0.0298,0.0378,0.0392,0.0114,0.041,0.0919,None
1.9052,-0.0902,0.0848,0.0595,-0.0852,0.1180,0.0648,-0.0882,0.0771,0.0679,-0.0506,0.0386,0.0380,-0.0319,0.0381,0.0388,0.0115,0.036,0.0919,None
1.9189,-0.0884,0.0887,0.0563,-0.0823,0.1215,0.0617,-0.0872,0.0809,0.0646,-0.0532,0.0406,0.0372,-0.0335,0.0392,0.0378,0.0115,0.055,0.0919,None
1.9328,-0.0856,0.0933,0.0532,-0.0780,0.1255,0.0586,-0.0850,0.0853,0.0615,-0.0534,0.0434,0.0358,-0.0340,0.0408,0.0367,0.0115,0.047,0.0918,None
1.9471,-0.0821,0.0981,0.0499,-0.0729,0.1299,0.0552,-0.0822,0.0900,0.0581,-0.0521,0.0465,0.0338,-0.0329,0.0428,0.0352,0.0115,0.045,0.0917,None
1.9607,-0.0768,0.1030,0.0482,-0.0658,0.1343,0.0533,-0.0774,0.0949,0.0564,-0.0495,0.0496,0.0328,-0.0307,0.0448,0.0345,0.0115,0.037,0.0916,None
1.9748,-0.0723,0.1067,0.0468,-0.0599,0.1372,0.0519,-0.0735,0.0985,0.0546,-0.0474,0.0521,0.0317,-0.0290,0.0462,0.0338,0.0114,0.050,0.0914,None
1.9886,-0.0679,0.1100,0.0455,-0.0543,0.1392,0.0505,-0.0697,0.1017,0.0530,-0.0453,0.0542,0.0307,-0.0271,0.0473,0.0330,0.0113,0.049,0.0912,None
2.0028,-0.0660,0.1122,0.0427,-0.0515,0.1411,0.0483,-0.0684,0.1038,0.0497,-0.0446,0.0557,0.0286,-0.0269,0.0481,0.0318,0.0112,0.060,0.0910,None
2.0168,-0.0661,0.1133,0.0389,-0.0514,0.1421,0.0451,-0.0692,0.1049,0.0453,-0.0449,0.0565,0.0258,-0.0277,0.0485,0.0300,0.0111,0.064,0.0909,None
2.0307,-0.0669,0.1144,0.0340,-0.0522,0.1432,0.0409,-0.0705,0.1058,0.0401,-0.0454,0.0571,0.0225,-0.0288,0.0490,0.0279,0.0111,0.043,0.0908,None
2.0452,-0.0677,0.1153,0.0287,-0.0530,0.1443,0.0361,-0.0718,0.1068,0.0346,-0.0448,0.0571,0.0190,-0.0298,0.0495,0.0256,0.0111,0.031,0.0907,None
2.0589,-0.0677,0.1164,0.0239,-0.0529,0.1456,0.0315,-0.0720,0.1079,0.0296,-0.0434,0.0572,0.0160,-0.0303,0.0501,0.0235,0.0111,0.031,0.0906,None
2.0727,-0.0668,0.1176,0.0202,-0.0517,0.1469,0.0281,-0.0715,0.1090,0.0255,-0.0424,0.0577,0.0137,-0.0303,0.0507,0.0219,0.0111,0.032,0.0905,None
2.0865,-0.0656,0.1188,0.0167,-0.0502,0.1482,0.0249,-0.0706,0.1102,0.0217,-0.0415,0.0583,0.0116,-0.0302,0.0512,0.0203,0.0111,0.032,0.0904,None
2.1002,-0.0638,0.1200,0.0142,-0.0479,0.1495,0.0228,-0.0691,0.1115,0.0190,-0.0405,0.0590,0.0101,-0.0297,0.0518,0.0192,0.0111,0.029,0.0904,None
2.1136,-0.0629,0.1207,0.0122,-0.0464,0.1507,0.0211,-0.0683,0.1123,0.0167,-0.0398,0.0594,0.0088,-0.0295,0.0521,0.0182,0.0110,0.021,0.0903,None
2.1284,-0.0623,0.1212,0.0102,-0.0450,0.1526,0.0196,-0.0678,0.1128,0.0145,-0.0394,0.0597,0.0076,-0.0293,0.0524,0.0173,0.0109,0.014,0.0903,None
2.1418,-0.0631,0.1210,0.0079,-0.0442,0.1557,0.0186,-0.0684,0.1129,0.0123,-0.0396,0.0596,0.0064,-0.0307,0.0510,0.0175,0.0107,0.020,0.0904,None
2.1560,-0.0636,0.1208,0.0055,-0.0439,0.1573,0.0167,-0.0689,0.1130,0.0099,-0.0397,0.0595,0.0051,-0.0309,0.0505,0.0174,0.0105,0.016,0.0905,None
2.1698,-0.0640,0.1208,0.0031,-0.0436,0.1586,0.0146,-0.0692,0.1132,0.0075,-0.0397,0.0595,0.0039,-0.0307,0.0503,0.0173,0.0103,0.019,0.0906,None
2.1838,-0.0646,0.1205,0.0008,-0.0441,0.1590,0.0127,-0.0697,0.1130,0.0052,-0.0399,0.0593,0.0026,-0.0310,0.0503,0.0165,0.0101,0.012,0.0906,None
2.1977,-0.0650,0.1203,-0.0010,-0.0445,0.1593,0.0113,-0.0701,0.1129,0.0034,-0.0400,0.0592,0.0016,-0.0314,0.0502,0.0157,0.0100,0.009,0.0906,None
2.2112,-0.0651,0.1202,-0.0026,-0.0443,0.1599,0.0105,-0.0702,0.1128,0.0017,-0.0400,0.0592,0.0007,-0.0317,0.0502,0.0151,0.0099,0.009,0.0906,None
2.2255,-0.0648,0.1203,-0.0039,-0.0437,0.1605,0.0101,-0.0700,0.1131,0.0003,-0.0399,0.0593,-0.0001,-0.0319,0.0502,0.0145,0.0098,0.012,0.0907,None
2.2394,-0.0644,0.1205,-0.0055,-0.0431,0.1611,0.0092,-0.0697,0.1134,-0.0015,-0.0397,0.0594,-0.0011,-0.0320,0.0503,0.0137,0.0097,0.016,0.0908,None
2.2531,-0.0640,0.1206,-0.0072,-0.0425,0.1618,0.0084,-0.0694,0.1136,-0.0033,-0.0396,0.0595,-0.0022,-0.0322,0.0503,0.0129,0.0096,0.017,0.0909,None
2.2671,-0.0635,0.1207,-0.0083,-0.0419,0.1621,0.0076,-0.0691,0.1145,-0.0044,-0.0395,0.0597,-0.0029,-0.0322,0.0504,0.0124,0.0093,0.055,0.0914,None
2.2813,-0.0630,0.1209,-0.0093,-0.0413,0.1622,0.0067,-0.0697,0.1185,-0.0042,-0.0392,0.0598,-0.0036,-0.0321,0.0505,0.0120,0.0088,0.295,0.0941,None
2.2948,-0.0622,0.1213,-0.0097,-0.0403,0.1624,0.0065,-0.0696,0.1222,-0.0034,-0.0389,0.0600,-0.0039,-0.0318,0.0506,0.0119,0.0097,0.263,0.0962,None
2.3091,-0.0613,0.1216,-0.0098,-0.0397,0.1622,0.0062,-0.0689,0.1237,-0.0032,-0.0384,0.0602,-0.0040,-0.0315,0.0507,0.0119,0.0103,0.087,0.0969,None
2.3225,-0.0605,0.1220,-0.0094,-0.0391,0.1619,0.0065,-0.0684,0.1220,-0.0039,-0.0378,0.0603,-0.0038,-0.0311,0.0508,0.0121,0.0096,0.177,0.0962,None
2.3372,-0.0597,0.1224,-0.0092,-0.0387,0.1615,0.0066,-0.0678,0.1202,-0.0048,-0.0370,0.0600,-0.0037,-0.0307,0.0509,0.0123,0.0095,0.171,0.0954,None
2.3509,-0.0590,0.1226,-0.0092,-0.0378,0.1617,0.0069,-0.0673,0.1196,-0.0054,-0.0360,0.0592,-0.0037,-0.0304,0.0509,0.0124,0.0096,0.071,0.0951,None
2.3647,-0.0585,0.1228,-0.0093,-0.0370,0.1621,0.0072,-0.0668,0.1198,-0.0056,-0.0353,0.0588,-0.0038,-0.0302,0.0509,0.0125,0.0095,0.007,0.0951,None
2.3792,-0.0583,0.1229,-0.0099,-0.0367,0.1623,0.0068,-0.0666,0.1198,-0.0063,-0.0350,0.0586,-0.0040,-0.0301,0.0509,0.0123,0.0096,0.007,0.0950,None
2.3925,-0.0579,0.1229,-0.0105,-0.0363,0.1625,0.0065,-0.0663,0.1198,-0.0069,-0.0346,0.0585,-0.0042,-0.0300,0.0508,0.0122,0.0096,0.009,0.0950,None
2.4063,-0.0576,0.1230,-0.0115,-0.0360,0.1626,0.0057,-0.0660,0.1198,-0.0080,-0.0343,0.0584,-0.0047,-0.0301,0.0508,0.0118,0.0097,0.007,0.0950,None
2.4204,-0.0572,0.1230,-0.0125,-0.0358,0.1628,0.0049,-0.0657,0.1199,-0.0090,-0.0340,0.0583,-0.0051,-0.0301,0.0508,0.0115,0.0098,0.008,0.0950,None
2.4344,-0.0561,0.1235,-0.0131,-0.0347,0.1630,0.0046,-0.0648,0.1203,-0.0097,-0.0334,0.0584,-0.0054,-0.0299,0.0510,0.0112,0.0099,0.012,0.0950,None
2.4484,-0.0548,0.1239,-0.0140,-0.0336,0.1631,0.0042,-0.0637,0.1207,-0.0107,-0.0329,0.0585,-0.0059,-0.0297,0.0511,0.0108,0.0100,0.019,0.0950,None
2.4623,-0.0534,0.1244,-0.0151,-0.0366,0.1590,-0.0004,-0.0625,0.1206,-0.0122,-0.0324,0.0587,-0.0065,-0.0296,0.0513,0.0102,0.0103,0.051,0.0947,None
2.4762,-0.0490,0.1263,-0.0146,-0.0399,0.1490,-0.0075,-0.0590,0.1166,-0.0146,-0.0306,0.0596,-0.0064,-0.0281,0.0521,0.0104,0.0139,0.474,0.0925,None
2.4918,-0.0421,0.1291,-0.0117,-0.0378,0.1391,-0.0109,-0.0498,0.1030,-0.0171,-0.0274,0.0611,-0.0050,-0.0256,0.0530,0.0116,0.0277,1.120,0.0832,None
2.5042,-0.0349,0.1315,-0.0085,-0.0327,0.1334,-0.0114,-0.0409,0.0968,-0.0164,-0.0242,0.0625,-0.0036,-0.0230,0.0539,0.0128,0.0360,0.728,0.0771,None
2.5182,-0.0264,0.1338,-0.0042,-0.0264,0.1317,-0.0070,-0.0309,0.0906,-0.0123,-0.0211,0.0635,-0.0007,-0.0205,0.0542,0.0154,0.0442,0.626,0.0696,None
2.5320,-0.0137,0.1365,-0.0050,-0.0221,0.1291,-0.0012,-0.0200,0.0820,-0.0058,-0.0188,0.0640,0.0031,-0.0187,0.0538,0.0185,0.0548,0.970,0.0590,None
2.5463,-0.0089,0.1373,-0.0037,-0.0195,0.1344,0.0101,-0.0143,0.0761,0.0004,-0.0187,0.0634,0.0069,-0.0184,0.0526,0.0217,0.0616,0.592,0.0512,None
2.5599,-0.0102,0.1373,-0.0021,-0.0166,0.1428,0.0225,-0.0122,0.0725,0.0042,-0.0166,0.0598,0.0109,-0.0189,0.0515,0.0239,0.0651,0.397,0.0463,None
2.5739,-0.0140,0.1369,0.0002,-0.0159,0.1462,0.0288,-0.0121,0.0706,0.0059,-0.0149,0.0573,0.0135,-0.0173,0.0494,0.0266,0.0665,0.297,0.0441,None
2.5882,-0.0172,0.1364,0.0025,-0.0163,0.1476,0.0331,-0.0125,0.0695,0.0074,-0.0139,0.0557,0.0155,-0.0155,0.0478,0.0291,0.0673,0.216,0.0429,None
