Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.3083,-0.0600,0.1165,0.0176,-0.0454,0.1346,0.0240,-0.0681,0.1207,0.0226,-0.0466,0.0652,0.0073,-0.0388,0.0490,0.0160,0.0105,0.000,0.0937,None
0.3426,-0.0573,0.1202,0.0125,-0.0457,0.1355,0.0259,-0.0650,0.1241,0.0284,-0.0627,0.0899,0.0170,-0.0572,0.0712,0.0191,0.0180,0.315,0.0933,None
0.3579,-0.0557,0.1221,0.0098,-0.0459,0.1355,0.0265,-0.0623,0.1164,0.0241,-0.0636,0.0942,0.0206,-0.0593,0.0766,0.0233,0.0167,0.640,0.0863,None
0.4093,-0.0552,0.1225,0.0095,-0.0452,0.1358,0.0270,-0.0581,0.1105,0.0212,-0.0542,0.0842,0.0182,-0.0541,0.0735,0.0243,0.0169,0.151,0.0798,None
0.4157,-0.0548,0.1226,0.0097,-0.0447,0.1359,0.0271,-0.0567,0.1092,0.0206,-0.0498,0.0806,0.0183,-0.0517,0.0714,0.0245,0.0174,0.290,0.0782,None
0.4294,-0.0545,0.1228,0.0098,-0.0442,0.1360,0.0273,-0.0559,0.1089,0.0205,-0.0475,0.0791,0.0186,-0.0506,0.0707,0.0246,0.0176,0.053,0.0776,None
0.4361,-0.0554,0.1254,0.0103,-0.0447,0.1390,0.0280,-0.0567,0.1112,0.0209,-0.0482,0.0808,0.0190,-0.0513,0.0722,0.0251,0.0178,0.050,0.0791,None
0.4499,-0.0552,0.1255,0.0105,-0.0443,0.1390,0.0281,-0.0563,0.1112,0.0209,-0.0479,0.0808,0.0190,-0.0507,0.0714,0.0245,0.0177,0.022,0.0790,None
0.4643,-0.0550,0.1255,0.0109,-0.0440,0.1390,0.0281,-0.0560,0.1112,0.0209,-0.0470,0.0788,0.0177,-0.0482,0.0663,0.0214,0.0174,0.032,0.0790,None
0.4793,-0.0549,0.1254,0.0113,-0.0437,0.1389,0.0281,-0.0559,0.1113,0.0209,-0.0462,0.0751,0.0148,-0.0450,0.0603,0.0187,0.0171,0.033,0.0790,None
0.4933,-0.0547,0.1254,0.0118,-0.0434,0.1388,0.0281,-0.0559,0.1113,0.0208,-0.0475,0.0744,0.0128,-0.0446,0.0585,0.0172,0.0167,0.037,0.0791,None
0.5083,-0.0547,0.1252,0.0121,-0.0433,0.1386,0.0280,-0.0565,0.1113,0.0203,-0.0473,0.0725,0.0112,-0.0433,0.0557,0.0159,0.0162,0.072,0.0797,None
0.5218,-0.0547,0.1251,0.0123,-0.0432,0.1385,0.0277,-0.0587,0.1146,0.0213,-0.0465,0.0709,0.0103,-0.0419,0.0537,0.0154,0.0145,0.306,0.0834,None
0.5371,-0.0547,0.1250,0.0125,-0.0431,0.1384,0.0277,-0.0602,0.1175,0.0226,-0.0463,0.0705,0.0101,-0.0413,0.0528,0.0151,0.0138,0.232,0.0862,None
0.5498,-0.0549,0.1247,0.0127,-0.0432,0.1383,0.0276,-0.0610,0.1189,0.0234,-0.0463,0.0703,0.0101,-0.0413,0.0526,0.0151,0.0136,0.142,0.0876,None
0.5636,-0.0552,0.1246,0.0129,-0.0432,0.1382,0.0276,-0.0614,0.1194,0.0236,-0.0462,0.0701,0.0100,-0.0412,0.0525,0.0151,0.0134,0.052,0.0882,None
0.5775,-0.0552,0.1237,0.0131,-0.0431,0.1374,0.0275,-0.0613,0.1188,0.0236,-0.0459,0.0695,0.0099,-0.0409,0.0520,0.0151,0.0131,0.028,0.0879,None
0.5918,-0.0554,0.1235,0.0134,-0.0432,0.1374,0.0275,-0.0615,0.1183,0.0232,-0.0459,0.0694,0.0099,-0.0408,0.0520,0.0152,0.0127,0.045,0.0878,None
0.6059,-0.0557,0.1233,0.0136,-0.0433,0.1373,0.0275,-0.0618,0.1176,0.0226,-0.0459,0.0693,0.0100,-0.0408,0.0519,0.0153,0.0123,0.070,0.0876,None
0.6199,-0.0560,0.1231,0.0139,-0.0434,0.1371,0.0276,-0.0619,0.1173,0.0226,-0.0459,0.0693,0.0101,-0.0408,0.0519,0.0154,0.0120,0.030,0.0875,None
0.6342,-0.0563,0.1229,0.0143,-0.0436,0.1370,0.0276,-0.0620,0.1172,0.0227,-0.0460,0.0692,0.0103,-0.0409,0.0520,0.0157,0.0117,0.019,0.0875,None
0.6480,-0.0567,0.1227,0.0148,-0.0440,0.1364,0.0274,-0.0622,0.1170,0.0230,-0.0461,0.0692,0.0106,-0.0409,0.0520,0.0160,0.0115,0.020,0.0875,None
0.6621,-0.0570,0.1224,0.0154,-0.0453,0.1343,0.0259,-0.0623,0.1168,0.0235,-0.0462,0.0691,0.0110,-0.0409,0.0520,0.0165,0.0112,0.019,0.0876,None
0.6766,-0.0574,0.1221,0.0164,-0.0465,0.1321,0.0248,-0.0625,0.1164,0.0244,-0.0463,0.0689,0.0117,-0.0408,0.0519,0.0172,0.0110,0.017,0.0876,None
0.6902,-0.0577,0.1218,0.0174,-0.0472,0.1308,0.0244,-0.0627,0.1153,0.0244,-0.0462,0.0686,0.0124,-0.0406,0.0517,0.0179,0.0109,0.093,0.0872,None
0.7047,-0.0580,0.1215,0.0184,-0.0477,0.1299,0.0246,-0.0630,0.1139,0.0245,-0.0461,0.0683,0.0131,-0.0404,0.0515,0.0186,0.0109,0.101,0.0868,None
0.7185,-0.0582,0.1213,0.0193,-0.0477,0.1299,0.0253,-0.0630,0.1133,0.0249,-0.0459,0.0680,0.0138,-0.0400,0.0513,0.0193,0.0109,0.045,0.0866,None
0.7324,-0.0584,0.1210,0.0201,-0.0478,0.1302,0.0262,-0.0631,0.1132,0.0257,-0.0456,0.0677,0.0144,-0.0392,0.0509,0.0201,0.0108,0.012,0.0868,None
0.7468,-0.0584,0.1209,0.0206,-0.0477,0.1306,0.0267,-0.0631,0.1134,0.0263,-0.0452,0.0674,0.0147,-0.0387,0.0507,0.0207,0.0105,0.027,0.0871,None
0.7604,-0.0584,0.1209,0.0207,-0.0475,0.1309,0.0268,-0.0631,0.1139,0.0266,-0.0448,0.0672,0.0148,-0.0383,0.0506,0.0210,0.0103,0.040,0.0875,None
0.7744,-0.0583,0.1209,0.0206,-0.0473,0.1314,0.0268,-0.0631,0.1144,0.0268,-0.0442,0.0666,0.0146,-0.0379,0.0506,0.0211,0.0101,0.040,0.0880,None
0.7883,-0.0582,0.1209,0.0205,-0.0471,0.1319,0.0269,-0.0630,0.1148,0.0268,-0.0435,0.0659,0.0143,-0.0377,0.0506,0.0211,0.0099,0.030,0.0883,None
0.8023,-0.0582,0.1210,0.0204,-0.0469,0.1324,0.0270,-0.0629,0.1152,0.0268,-0.0428,0.0653,0.0140,-0.0374,0.0505,0.0212,0.0098,0.026,0.0885,None
0.8161,-0.0581,0.1210,0.0204,-0.0467,0.1326,0.0270,-0.0629,0.1157,0.0270,-0.0423,0.0648,0.0138,-0.0371,0.0505,0.0212,0.0097,0.039,0.0889,None
0.8302,-0.0582,0.1209,0.0204,-0.0465,0.1328,0.0270,-0.0629,0.1158,0.0269,-0.0420,0.0646,0.0138,-0.0369,0.0504,0.0212,0.0095,0.012,0.0890,None
0.8438,-0.0582,0.1209,0.0204,-0.0464,0.1330,0.0271,-0.0629,0.1159,0.0269,-0.0417,0.0645,0.0138,-0.0368,0.0503,0.0212,0.0094,0.012,0.0891,None
0.8580,-0.0583,0.1208,0.0202,-0.0464,0.1332,0.0269,-0.0629,0.1160,0.0266,-0.0415,0.0643,0.0136,-0.0367,0.0502,0.0211,0.0092,0.010,0.0892,None
0.8721,-0.0584,0.1208,0.0201,-0.0463,0.1333,0.0268,-0.0629,0.1161,0.0264,-0.0413,0.0642,0.0134,-0.0366,0.0501,0.0210,0.0091,0.012,0.0892,None
0.8858,-0.0584,0.1208,0.0200,-0.0462,0.1335,0.0267,-0.0629,0.1162,0.0262,-0.0411,0.0641,0.0133,-0.0365,0.0500,0.0209,0.0089,0.013,0.0893,None
0.8999,-0.0584,0.1208,0.0199,-0.0459,0.1338,0.0267,-0.0628,0.1163,0.0260,-0.0409,0.0640,0.0131,-0.0363,0.0497,0.0207,0.0088,0.012,0.0894,None
0.9140,-0.0583,0.1208,0.0199,-0.0457,0.1340,0.0268,-0.0627,0.1164,0.0259,-0.0406,0.0639,0.0130,-0.0358,0.0491,0.0205,0.0086,0.011,0.0894,None
0.9279,-0.0583,0.1208,0.0198,-0.0454,0.1342,0.0269,-0.0627,0.1165,0.0257,-0.0404,0.0638,0.0129,-0.0353,0.0485,0.0203,0.0085,0.011,0.0894,None
0.9419,-0.0583,0.1208,0.0199,-0.0451,0.1345,0.0271,-0.0625,0.1165,0.0256,-0.0402,0.0637,0.0128,-0.0350,0.0480,0.0202,0.0083,0.010,0.0894,None
0.9562,-0.0572,0.1214,0.0198,-0.0399,0.1409,0.0336,-0.0617,0.1163,0.0258,-0.0396,0.0637,0.0131,-0.0347,0.0481,0.0204,0.0090,0.063,0.0890,None
0.9698,-0.0500,0.1266,0.0149,-0.0341,0.1438,0.0381,-0.0528,0.0988,0.0167,-0.0374,0.0637,0.0138,-0.0334,0.0486,0.0211,0.0280,1.702,0.0747,None
0.9839,-0.0374,0.1334,0.0066,-0.0275,0.1453,0.0425,-0.0423,0.0878,0.0134,-0.0327,0.0622,0.0151,-0.0316,0.0493,0.0222,0.0463,1.322,0.0640,None
