Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.3223,-0.0670,0.1061,0.0470,-0.0589,0.1290,0.0747,-0.0753,0.1091,0.0758,-0.0764,0.0937,0.0807,-0.0623,0.0702,0.1192,0.0302,0.000,0.1008,None
0.3545,-0.0669,0.1056,0.0473,-0.0586,0.1287,0.0748,-0.0750,0.1090,0.0761,-0.0761,0.0934,0.0806,-0.0619,0.0703,0.1189,0.0300,0.015,0.1007,None
0.3705,-0.0667,0.1053,0.0479,-0.0582,0.1285,0.0750,-0.0744,0.1090,0.0766,-0.0755,0.0932,0.0807,-0.0614,0.0703,0.1188,0.0299,0.031,0.1007,None
0.4131,-0.0664,0.1047,0.0484,-0.0575,0.1283,0.0751,-0.0736,0.1090,0.0771,-0.0749,0.0928,0.0805,-0.0610,0.0704,0.1180,0.0299,0.018,0.1006,None
0.4300,-0.0663,0.1043,0.0488,-0.0572,0.1281,0.0753,-0.0733,0.1089,0.0775,-0.0746,0.0926,0.0806,-0.0609,0.0704,0.1175,0.0299,0.020,0.1005,None
0.4362,-0.0663,0.1042,0.0490,-0.0571,0.1281,0.0754,-0.0731,0.1089,0.0777,-0.0745,0.0925,0.0806,-0.0608,0.0704,0.1173,0.0299,0.031,0.1006,None
0.4513,-0.0663,0.1040,0.0492,-0.0570,0.1280,0.0755,-0.0730,0.1088,0.0778,-0.0744,0.0923,0.0806,-0.0608,0.0704,0.1170,0.0299,0.011,0.1006,None
0.4649,-0.0663,0.1038,0.0493,-0.0569,0.1279,0.0755,-0.0729,0.1087,0.0779,-0.0743,0.0921,0.0805,-0.0609,0.0703,0.1166,0.0298,0.011,0.1005,None
0.4792,-0.0663,0.1036,0.0493,-0.0569,0.1278,0.0754,-0.0729,0.1086,0.0779,-0.0743,0.0920,0.0804,-0.0611,0.0703,0.1162,0.0297,0.006,0.1004,None
0.4933,-0.0664,0.1036,0.0494,-0.0569,0.1278,0.0754,-0.0729,0.1086,0.0779,-0.0743,0.0920,0.0803,-0.0613,0.0704,0.1159,0.0297,0.006,0.1005,None
0.5073,-0.0664,0.1034,0.0493,-0.0569,0.1277,0.0753,-0.0730,0.1085,0.0777,-0.0744,0.0918,0.0801,-0.0615,0.0704,0.1154,0.0296,0.008,0.1004,None
0.5215,-0.0665,0.1034,0.0492,-0.0570,0.1277,0.0752,-0.0731,0.1084,0.0776,-0.0745,0.0918,0.0799,-0.0616,0.0704,0.1152,0.0295,0.005,0.1003,None
0.5350,-0.0666,0.1034,0.0491,-0.0571,0.1277,0.0751,-0.0732,0.1084,0.0774,-0.0745,0.0918,0.0798,-0.0618,0.0705,0.1150,0.0295,0.005,0.1003,None
0.5515,-0.0666,0.1034,0.0490,-0.0571,0.1277,0.0750,-0.0733,0.1083,0.0772,-0.0746,0.0918,0.0798,-0.0618,0.0705,0.1148,0.0295,0.003,0.1002,None
0.5626,-0.0689,0.1069,0.0504,-0.0591,0.1320,0.0774,-0.0758,0.1120,0.0797,-0.0771,0.0950,0.0824,-0.0640,0.0729,0.1186,0.0305,0.091,0.1036,None
0.5766,-0.0690,0.1070,0.0503,-0.0592,0.1320,0.0773,-0.0759,0.1120,0.0796,-0.0772,0.0950,0.0824,-0.0640,0.0730,0.1186,0.0305,0.004,0.1036,None
0.5911,-0.0691,0.1070,0.0501,-0.0593,0.1320,0.0772,-0.0760,0.1120,0.0794,-0.0773,0.0951,0.0824,-0.0640,0.0731,0.1186,0.0306,0.004,0.1036,None
0.6053,-0.0691,0.1070,0.0500,-0.0593,0.1321,0.0772,-0.0762,0.1120,0.0792,-0.0774,0.0952,0.0823,-0.0640,0.0732,0.1185,0.0305,0.006,0.1036,None
0.6192,-0.0692,0.1070,0.0498,-0.0594,0.1321,0.0771,-0.0763,0.1119,0.0790,-0.0774,0.0953,0.0823,-0.0641,0.0733,0.1184,0.0304,0.006,0.1036,None
0.6334,-0.0693,0.1070,0.0497,-0.0594,0.1322,0.0770,-0.0764,0.1119,0.0789,-0.0775,0.0953,0.0822,-0.0641,0.0734,0.1183,0.0304,0.005,0.1036,None
0.6476,-0.0693,0.1070,0.0496,-0.0595,0.1322,0.0769,-0.0765,0.1119,0.0787,-0.0776,0.0954,0.0821,-0.0642,0.0735,0.1182,0.0303,0.005,0.1036,None
0.6617,-0.0694,0.1070,0.0496,-0.0596,0.1322,0.0768,-0.0766,0.1119,0.0786,-0.0776,0.0954,0.0821,-0.0642,0.0736,0.1182,0.0303,0.005,0.1036,None
0.6758,-0.0695,0.1070,0.0495,-0.0596,0.1323,0.0767,-0.0767,0.1120,0.0785,-0.0777,0.0955,0.0820,-0.0642,0.0736,0.1181,0.0303,0.003,0.1036,None
0.6901,-0.0695,0.1070,0.0494,-0.0597,0.1323,0.0766,-0.0768,0.1120,0.0784,-0.0778,0.0955,0.0820,-0.0643,0.0737,0.1180,0.0303,0.003,0.1036,None
0.7044,-0.0696,0.1070,0.0493,-0.0598,0.1323,0.0765,-0.0768,0.1120,0.0782,-0.0779,0.0956,0.0819,-0.0644,0.0737,0.1180,0.0303,0.003,0.1036,None
0.7181,-0.0696,0.1070,0.0492,-0.0598,0.1323,0.0764,-0.0769,0.1119,0.0781,-0.0779,0.0956,0.0819,-0.0644,0.0738,0.1179,0.0303,0.004,0.1036,None
0.7321,-0.0697,0.1070,0.0491,-0.0599,0.1323,0.0764,-0.0770,0.1119,0.0780,-0.0780,0.0956,0.0818,-0.0644,0.0738,0.1179,0.0302,0.005,0.1036,None
0.7461,-0.0697,0.1071,0.0490,-0.0599,0.1323,0.0762,-0.0771,0.1119,0.0779,-0.0780,0.0957,0.0818,-0.0645,0.0739,0.1178,0.0302,0.004,0.1036,None
0.7602,-0.0698,0.1071,0.0488,-0.0600,0.1323,0.0761,-0.0772,0.1119,0.0777,-0.0781,0.0957,0.0817,-0.0645,0.0740,0.1178,0.0302,0.002,0.1036,None
0.7740,-0.0699,0.1071,0.0486,-0.0601,0.1324,0.0759,-0.0773,0.1119,0.0775,-0.0782,0.0958,0.0816,-0.0646,0.0740,0.1177,0.0302,0.002,0.1036,None
0.7880,-0.0699,0.1071,0.0485,-0.0602,0.1325,0.0758,-0.0774,0.1119,0.0773,-0.0783,0.0958,0.0815,-0.0646,0.0742,0.1176,0.0302,0.004,0.1036,None
0.8021,-0.0700,0.1071,0.0484,-0.0603,0.1325,0.0756,-0.0775,0.1120,0.0771,-0.0783,0.0959,0.0813,-0.0647,0.0743,0.1174,0.0301,0.006,0.1035,None
