Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
4.4226,-0.0051,0.1383,0.0155,0.0145,0.1564,0.0941,-0.0050,0.1372,0.1182,-0.0082,0.1172,0.1262,-0.0165,0.0872,0.1246,0.1026,0.000,0.1201,None
4.4456,-0.0050,0.1382,0.0158,0.0136,0.1566,0.0939,-0.0065,0.1372,0.1176,-0.0098,0.1172,0.1256,-0.0175,0.0874,0.1243,0.1018,0.078,0.1199,None
4.4640,-0.0049,0.1381,0.0157,0.0133,0.1568,0.0937,-0.0071,0.1373,0.1173,-0.0108,0.1173,0.1252,-0.0181,0.0876,0.1241,0.1016,0.045,0.1198,None
4.4771,-0.0048,0.1382,0.0154,0.0128,0.1570,0.0934,-0.0080,0.1375,0.1168,-0.0136,0.1173,0.1237,-0.0190,0.0879,0.1237,0.1014,0.078,0.1198,None
4.4895,-0.0047,0.1382,0.0151,0.0124,0.1573,0.0930,-0.0089,0.1378,0.1162,-0.0164,0.1173,0.1220,-0.0200,0.0883,0.1233,0.1013,0.085,0.1197,None
4.5049,-0.0044,0.1382,0.0146,0.0121,0.1575,0.0926,-0.0098,0.1381,0.1157,-0.0182,0.1176,0.1209,-0.0233,0.0889,0.1208,0.1013,0.075,0.1197,None
4.5200,-0.0038,0.1384,0.0138,0.0122,0.1579,0.0922,-0.0104,0.1386,0.1150,-0.0192,0.1182,0.1203,-0.0273,0.0895,0.1178,0.1014,0.089,0.1197,None
4.5348,-0.0032,0.1385,0.0130,0.0124,0.1583,0.0918,-0.0111,0.1392,0.1144,-0.0197,0.1190,0.1201,-0.0300,0.0903,0.1159,0.1017,0.094,0.1198,None
4.5495,-0.0042,0.1386,0.0117,0.0183,0.1592,0.0923,-0.0111,0.1397,0.1141,-0.0183,0.1202,0.1219,-0.0303,0.0909,0.1171,0.1026,0.103,0.1199,None
4.5638,-0.0055,0.1394,0.0091,0.0281,0.1598,0.0930,-0.0082,0.1408,0.1153,-0.0164,0.1212,0.1237,-0.0290,0.0914,0.1198,0.1062,0.388,0.1207,None
4.5785,-0.0042,0.1410,0.0055,0.0370,0.1595,0.0931,0.0067,0.1427,0.1214,-0.0108,0.1216,0.1270,-0.0277,0.0898,0.1231,0.1164,1.143,0.1237,None
4.5930,-0.0028,0.1422,0.0016,0.0425,0.1590,0.0929,0.0161,0.1429,0.1242,-0.0021,0.1217,0.1315,-0.0270,0.0877,0.1259,0.1240,0.726,0.1252,None
4.6072,-0.0022,0.1432,-0.0024,0.0461,0.1587,0.0925,0.0246,0.1425,0.1261,0.0062,0.1209,0.1349,-0.0267,0.0853,0.1274,0.1313,0.707,0.1262,None
4.6231,-0.0026,0.1439,-0.0054,0.0469,0.1588,0.0920,0.0311,0.1419,0.1271,0.0121,0.1201,0.1369,-0.0261,0.0838,0.1285,0.1367,0.502,0.1269,None
4.6349,-0.0047,0.1445,-0.0049,0.0473,0.1588,0.0918,0.0350,0.1415,0.1275,0.0157,0.1195,0.1381,-0.0259,0.0828,0.1291,0.1382,0.522,0.1272,None
4.6523,-0.0070,0.1447,-0.0046,0.0474,0.1591,0.0913,0.0379,0.1413,0.1275,0.0185,0.1191,0.1386,-0.0249,0.0824,0.1297,0.1396,0.302,0.1273,None
4.6631,-0.0090,0.1446,-0.0054,0.0472,0.1597,0.0905,0.0386,0.1416,0.1269,0.0195,0.1191,0.1385,-0.0236,0.0819,0.1304,0.1407,0.250,0.1273,None
4.6771,-0.0107,0.1444,-0.0062,0.0468,0.1601,0.0899,0.0390,0.1419,0.1265,0.0202,0.1192,0.1384,-0.0226,0.0815,0.1310,0.1418,0.154,0.1273,None
4.6912,-0.0127,0.1442,-0.0064,0.0462,0.1607,0.0893,0.0393,0.1422,0.1261,0.0210,0.1192,0.1383,-0.0214,0.0810,0.1316,0.1423,0.172,0.1273,None
4.7052,-0.0140,0.1441,-0.0058,0.0459,0.1607,0.0894,0.0395,0.1420,0.1263,0.0214,0.1187,0.1386,-0.0206,0.0802,0.1323,0.1426,0.112,0.1273,None
4.7193,-0.0150,0.1441,-0.0051,0.0455,0.1605,0.0900,0.0395,0.1415,0.1268,0.0216,0.1180,0.1392,-0.0201,0.0793,0.1330,0.1427,0.075,0.1273,None
4.7334,-0.0159,0.1440,-0.0044,0.0451,0.1603,0.0906,0.0394,0.1410,0.1274,0.0217,0.1173,0.1398,-0.0197,0.0784,0.1337,0.1429,0.066,0.1273,None
4.7472,-0.0166,0.1439,-0.0038,0.0447,0.1600,0.0912,0.0391,0.1405,0.1280,0.0216,0.1166,0.1403,-0.0195,0.0776,0.1343,0.1431,0.043,0.1273,None
4.7613,-0.0171,0.1439,-0.0033,0.0442,0.1598,0.0918,0.0387,0.1401,0.1285,0.0212,0.1161,0.1408,-0.0196,0.0770,0.1348,0.1432,0.026,0.1272,None
4.7756,-0.0176,0.1438,-0.0029,0.0438,0.1596,0.0924,0.0382,0.1397,0.1290,0.0209,0.1156,0.1412,-0.0197,0.0764,0.1352,0.1433,0.024,0.1272,None
4.7893,-0.0180,0.1438,-0.0026,0.0433,0.1595,0.0929,0.0377,0.1394,0.1294,0.0205,0.1152,0.1416,-0.0199,0.0759,0.1356,0.1434,0.022,0.1271,None
4.8033,-0.0185,0.1437,-0.0024,0.0429,0.1594,0.0932,0.0374,0.1392,0.1297,0.0202,0.1149,0.1419,-0.0199,0.0755,0.1359,0.1435,0.015,0.1271,None
4.8170,-0.0189,0.1437,-0.0022,0.0425,0.1593,0.0936,0.0371,0.1390,0.1300,0.0200,0.1146,0.1421,-0.0197,0.0751,0.1364,0.1436,0.015,0.1271,None
4.8316,-0.0193,0.1436,-0.0020,0.0422,0.1592,0.0939,0.0368,0.1388,0.1302,0.0198,0.1144,0.1424,-0.0192,0.0747,0.1370,0.1437,0.014,0.1270,None
4.8450,-0.0197,0.1436,-0.0019,0.0420,0.1591,0.0940,0.0366,0.1387,0.1303,0.0197,0.1143,0.1424,-0.0188,0.0745,0.1374,0.1437,0.011,0.1270,None
4.8588,-0.0198,0.1435,-0.0020,0.0419,0.1592,0.0940,0.0364,0.1387,0.1303,0.0196,0.1143,0.1424,-0.0187,0.0745,0.1375,0.1438,0.006,0.1270,None
4.8728,-0.0200,0.1435,-0.0021,0.0417,0.1592,0.0941,0.0362,0.1388,0.1302,0.0194,0.1143,0.1424,-0.0186,0.0745,0.1376,0.1438,0.008,0.1269,None
4.8870,-0.0200,0.1435,-0.0022,0.0416,0.1592,0.0941,0.0359,0.1388,0.1302,0.0192,0.1144,0.1423,-0.0186,0.0745,0.1376,0.1438,0.021,0.1269,None
4.9008,-0.0199,0.1435,-0.0024,0.0414,0.1591,0.0942,0.0356,0.1388,0.1302,0.0189,0.1144,0.1423,-0.0187,0.0745,0.1377,0.1438,0.030,0.1269,None
