Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.2937,-0.0336,0.1314,0.0022,-0.0057,0.1458,0.1117,-0.0248,0.1244,0.1433,-0.0659,0.1033,0.1336,-0.1035,0.0674,0.0938,0.1416,0.000,0.1267,None
0.3523,-0.0334,0.1315,0.0022,-0.0062,0.1458,0.1117,-0.0250,0.1244,0.1433,-0.0660,0.1034,0.1335,-0.1034,0.0676,0.0939,0.1416,0.007,0.1267,None
0.3613,-0.0333,0.1315,0.0022,-0.0064,0.1457,0.1118,-0.0252,0.1244,0.1433,-0.0660,0.1034,0.1334,-0.1033,0.0677,0.0939,0.1415,0.027,0.1267,None
0.4079,-0.0332,0.1315,0.0022,-0.0070,0.1455,0.1118,-0.0255,0.1246,0.1430,-0.0660,0.1036,0.1331,-0.1030,0.0678,0.0941,0.1411,0.013,0.1266,None
0.4235,-0.0331,0.1316,0.0023,-0.0080,0.1447,0.1125,-0.0257,0.1247,0.1428,-0.0660,0.1037,0.1330,-0.1027,0.0679,0.0943,0.1409,0.021,0.1266,None
0.4372,-0.0335,0.1314,0.0027,-0.0082,0.1444,0.1128,-0.0257,0.1248,0.1429,-0.0659,0.1038,0.1331,-0.1025,0.0680,0.0945,0.1405,0.048,0.1267,None
0.4523,-0.0338,0.1311,0.0032,-0.0084,0.1442,0.1130,-0.0256,0.1249,0.1428,-0.0657,0.1039,0.1331,-0.1022,0.0681,0.0948,0.1400,0.054,0.1267,None
0.4662,-0.0339,0.1311,0.0034,-0.0083,0.1443,0.1131,-0.0255,0.1251,0.1429,-0.0656,0.1041,0.1332,-0.1022,0.0683,0.0949,0.1400,0.013,0.1268,None
0.4807,-0.0338,0.1314,0.0033,-0.0081,0.1445,0.1133,-0.0254,0.1253,0.1432,-0.0657,0.1044,0.1333,-0.1022,0.0685,0.0951,0.1403,0.021,0.1270,None
0.4952,-0.0337,0.1314,0.0032,-0.0080,0.1445,0.1133,-0.0252,0.1253,0.1432,-0.0656,0.1045,0.1333,-0.1020,0.0687,0.0951,0.1403,0.006,0.1270,None
0.5092,-0.0335,0.1317,0.0032,-0.0078,0.1446,0.1135,-0.0251,0.1254,0.1435,-0.0655,0.1046,0.1335,-0.1020,0.0689,0.0952,0.1406,0.024,0.1272,None
0.5233,-0.0335,0.1319,0.0032,-0.0075,0.1448,0.1138,-0.0248,0.1255,0.1438,-0.0655,0.1048,0.1338,-0.1019,0.0692,0.0955,0.1410,0.030,0.1274,None
0.5372,-0.0333,0.1320,0.0032,-0.0073,0.1448,0.1138,-0.0245,0.1255,0.1439,-0.0653,0.1048,0.1338,-0.1017,0.0693,0.0956,0.1412,0.018,0.1274,None
0.5554,-0.0335,0.1323,0.0033,-0.0072,0.1451,0.1142,-0.0242,0.1256,0.1444,-0.0651,0.1049,0.1344,-0.1017,0.0693,0.0962,0.1416,0.035,0.1277,None
0.5647,-0.0337,0.1322,0.0034,-0.0072,0.1450,0.1143,-0.0238,0.1254,0.1446,-0.0648,0.1047,0.1347,-0.1013,0.0691,0.0966,0.1417,0.058,0.1277,None
0.5786,-0.0334,0.1302,0.0035,-0.0071,0.1427,0.1127,-0.0232,0.1233,0.1427,-0.0635,0.1029,0.1330,-0.0996,0.0678,0.0956,0.1397,0.150,0.1257,None
0.5927,-0.0336,0.1301,0.0036,-0.0072,0.1426,0.1128,-0.0229,0.1232,0.1428,-0.0632,0.1027,0.1333,-0.0993,0.0676,0.0960,0.1398,0.035,0.1257,None
