Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.3040,-0.0376,0.1134,0.0535,-0.0089,0.1322,0.0751,-0.0321,0.0974,0.0420,-0.0177,0.0591,0.0325,-0.0219,0.0513,0.0400,0.0204,0.000,0.0710,None
0.3473,-0.0371,0.1135,0.0530,-0.0107,0.1309,0.0716,-0.0317,0.0968,0.0410,-0.0168,0.0584,0.0323,-0.0211,0.0502,0.0393,0.0213,0.019,0.0704,None
0.3627,-0.0379,0.1179,0.0539,-0.0141,0.1339,0.0691,-0.0326,0.0988,0.0404,-0.0155,0.0583,0.0329,-0.0201,0.0495,0.0397,0.0240,0.189,0.0719,None
0.4070,-0.0372,0.1181,0.0527,-0.0157,0.1324,0.0655,-0.0327,0.0965,0.0373,-0.0140,0.0558,0.0316,-0.0183,0.0464,0.0384,0.0269,0.073,0.0706,None
0.4131,-0.0368,0.1181,0.0521,-0.0156,0.1323,0.0649,-0.0336,0.0969,0.0366,-0.0132,0.0544,0.0307,-0.0171,0.0445,0.0376,0.0265,0.211,0.0716,None
0.4236,-0.0365,0.1185,0.0516,-0.0155,0.1326,0.0644,-0.0344,0.0975,0.0361,-0.0126,0.0533,0.0300,-0.0163,0.0432,0.0370,0.0261,0.104,0.0726,None
0.4318,-0.0361,0.1186,0.0509,-0.0153,0.1327,0.0639,-0.0346,0.0982,0.0360,-0.0124,0.0530,0.0296,-0.0160,0.0427,0.0366,0.0254,0.122,0.0732,None
0.4457,-0.0358,0.1191,0.0503,-0.0151,0.1330,0.0634,-0.0349,0.0987,0.0357,-0.0123,0.0528,0.0292,-0.0157,0.0424,0.0363,0.0251,0.048,0.0737,None
0.4608,-0.0353,0.1191,0.0496,-0.0149,0.1329,0.0630,-0.0349,0.0988,0.0353,-0.0123,0.0527,0.0289,-0.0157,0.0423,0.0360,0.0248,0.040,0.0738,None
0.4752,-0.0349,0.1191,0.0492,-0.0146,0.1328,0.0627,-0.0348,0.0988,0.0351,-0.0124,0.0527,0.0286,-0.0157,0.0422,0.0357,0.0247,0.028,0.0738,None
0.4896,-0.0344,0.1194,0.0486,-0.0144,0.1330,0.0624,-0.0347,0.0990,0.0348,-0.0125,0.0527,0.0283,-0.0161,0.0424,0.0350,0.0247,0.034,0.0739,None
0.5043,-0.0340,0.1198,0.0481,-0.0142,0.1332,0.0621,-0.0347,0.0993,0.0346,-0.0126,0.0528,0.0281,-0.0164,0.0427,0.0344,0.0246,0.034,0.0741,None
0.5183,-0.0334,0.1202,0.0475,-0.0143,0.1331,0.0613,-0.0350,0.0999,0.0344,-0.0127,0.0529,0.0277,-0.0168,0.0429,0.0337,0.0242,0.069,0.0746,None
0.5338,-0.0174,0.1251,0.0485,-0.0145,0.1328,0.0607,-0.0350,0.0998,0.0341,-0.0143,0.0539,0.0267,-0.0175,0.0433,0.0327,0.0340,1.090,0.0747,None
0.5462,-0.0049,0.1277,0.0472,-0.0163,0.1305,0.0569,-0.0351,0.0999,0.0339,-0.0162,0.0550,0.0256,-0.0180,0.0437,0.0320,0.0432,1.037,0.0748,None
0.5597,0.0094,0.1330,0.0443,-0.0174,0.1328,0.0569,-0.0372,0.1011,0.0327,-0.0195,0.0581,0.0246,-0.0193,0.0453,0.0322,0.0576,1.259,0.0770,None
0.5741,0.0186,0.1332,0.0410,-0.0179,0.1316,0.0562,-0.0387,0.1022,0.0335,-0.0254,0.0622,0.0225,-0.0274,0.0562,0.0321,0.0656,0.805,0.0787,None
0.5884,0.0180,0.1333,0.0411,-0.0128,0.1357,0.0645,-0.0406,0.1041,0.0353,-0.0310,0.0670,0.0219,-0.0351,0.0702,0.0384,0.0657,0.194,0.0810,None
0.6021,0.0169,0.1332,0.0417,-0.0086,0.1380,0.0708,-0.0423,0.1058,0.0372,-0.0366,0.0754,0.0263,-0.0384,0.0765,0.0434,0.0654,0.163,0.0830,None
0.6163,0.0147,0.1333,0.0422,-0.0052,0.1394,0.0767,-0.0429,0.1234,0.0587,-0.0421,0.0870,0.0362,-0.0411,0.0817,0.0500,0.0607,1.937,0.0967,None
0.6303,0.0068,0.1347,0.0402,-0.0017,0.1413,0.0831,-0.0340,0.1360,0.0836,-0.0464,0.1022,0.0527,-0.0435,0.0875,0.0586,0.0596,2.409,0.1080,None
0.6442,-0.0136,0.1333,0.0410,-0.0004,0.1434,0.0874,-0.0303,0.1385,0.0913,-0.0472,0.1067,0.0591,-0.0447,0.0888,0.0607,0.0532,1.825,0.1107,None
0.6584,-0.0240,0.1305,0.0426,-0.0004,0.1443,0.0894,-0.0304,0.1388,0.0929,-0.0481,0.1075,0.0605,-0.0457,0.0887,0.0607,0.0514,0.756,0.1112,None
0.6720,-0.0315,0.1271,0.0459,-0.0010,0.1448,0.0900,-0.0303,0.1394,0.0942,-0.0486,0.1083,0.0611,-0.0466,0.0889,0.0602,0.0499,0.643,0.1116,None
0.6859,-0.0363,0.1239,0.0494,-0.0021,0.1449,0.0897,-0.0308,0.1397,0.0943,-0.0491,0.1087,0.0608,-0.0473,0.0891,0.0596,0.0479,0.470,0.1116,None
0.7002,-0.0398,0.1216,0.0513,-0.0032,0.1451,0.0893,-0.0311,0.1401,0.0947,-0.0495,0.1095,0.0611,-0.0480,0.0894,0.0589,0.0479,0.315,0.1118,None
0.7140,-0.0406,0.1212,0.0514,-0.0040,0.1450,0.0892,-0.0338,0.1378,0.0893,-0.0496,0.1091,0.0601,-0.0484,0.0895,0.0584,0.0419,0.441,0.1087,None
0.7279,-0.0406,0.1212,0.0515,-0.0042,0.1448,0.0893,-0.0358,0.1341,0.0828,-0.0491,0.1076,0.0586,-0.0484,0.0894,0.0583,0.0341,0.565,0.1041,None
0.7428,-0.0406,0.1211,0.0517,-0.0057,0.1445,0.0882,-0.0365,0.1308,0.0780,-0.0486,0.1063,0.0575,-0.0483,0.0893,0.0583,0.0283,0.404,0.1002,None
0.7562,-0.0401,0.1212,0.0521,-0.0076,0.1440,0.0860,-0.0363,0.1274,0.0734,-0.0478,0.1055,0.0570,-0.0478,0.0892,0.0585,0.0225,0.447,0.0963,None
0.7706,-0.0396,0.1213,0.0523,-0.0097,0.1434,0.0834,-0.0393,0.1208,0.0619,-0.0456,0.1008,0.0526,-0.0471,0.0863,0.0539,0.0096,0.970,0.0902,None
0.7844,-0.0393,0.1214,0.0524,-0.0111,0.1430,0.0816,-0.0402,0.1156,0.0545,-0.0437,0.0933,0.0446,-0.0460,0.0825,0.0488,0.0063,0.673,0.0859,None
