Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
4.4351,-0.0896,0.0892,0.0535,-0.0751,0.1256,0.0618,-0.0866,0.0796,0.0608,-0.0797,0.0614,0.0584,-0.0632,0.0500,0.0549,0.0124,0.000,0.0893,None
4.4570,-0.0885,0.0920,0.0503,-0.0737,0.1283,0.0570,-0.0855,0.0744,0.0527,-0.0778,0.0586,0.0515,-0.0613,0.0503,0.0503,0.0181,0.430,0.0858,None
4.4774,-0.0872,0.0948,0.0473,-0.0718,0.1309,0.0531,-0.0842,0.0749,0.0486,-0.0755,0.0565,0.0457,-0.0574,0.0474,0.0434,0.0202,0.125,0.0848,None
4.4951,-0.0865,0.0961,0.0458,-0.0708,0.1320,0.0513,-0.0837,0.0761,0.0472,-0.0720,0.0543,0.0414,-0.0538,0.0452,0.0393,0.0203,0.011,0.0847,None
4.5112,-0.0860,0.0973,0.0443,-0.0699,0.1331,0.0496,-0.0833,0.0772,0.0458,-0.0642,0.0503,0.0352,-0.0480,0.0429,0.0353,0.0203,0.010,0.0846,None
4.5267,-0.0858,0.0980,0.0430,-0.0695,0.1337,0.0483,-0.0832,0.0780,0.0446,-0.0579,0.0482,0.0312,-0.0433,0.0418,0.0328,0.0202,0.012,0.0847,None
4.5420,-0.0855,0.0987,0.0418,-0.0690,0.1343,0.0470,-0.0831,0.0788,0.0435,-0.0541,0.0475,0.0290,-0.0404,0.0415,0.0315,0.0201,0.012,0.0847,None
4.5571,-0.0853,0.0993,0.0408,-0.0686,0.1347,0.0459,-0.0830,0.0795,0.0425,-0.0528,0.0476,0.0280,-0.0391,0.0416,0.0308,0.0200,0.016,0.0848,None
4.5714,-0.0848,0.1003,0.0392,-0.0680,0.1354,0.0443,-0.0829,0.0806,0.0411,-0.0524,0.0481,0.0270,-0.0383,0.0420,0.0302,0.0199,0.021,0.0849,None
4.5861,-0.0843,0.1014,0.0373,-0.0672,0.1362,0.0425,-0.0826,0.0819,0.0393,-0.0519,0.0487,0.0257,-0.0377,0.0425,0.0294,0.0197,0.023,0.0849,None
4.6007,-0.0838,0.1026,0.0354,-0.0663,0.1370,0.0407,-0.0823,0.0832,0.0375,-0.0512,0.0494,0.0245,-0.0371,0.0431,0.0287,0.0195,0.024,0.0850,None
4.6152,-0.0834,0.1037,0.0328,-0.0656,0.1379,0.0384,-0.0823,0.0846,0.0350,-0.0505,0.0500,0.0229,-0.0370,0.0436,0.0276,0.0193,0.029,0.0851,None
4.6299,-0.0831,0.1049,0.0295,-0.0651,0.1387,0.0357,-0.0824,0.0860,0.0319,-0.0498,0.0505,0.0207,-0.0366,0.0440,0.0262,0.0190,0.034,0.0852,None
4.6461,-0.0827,0.1061,0.0261,-0.0644,0.1397,0.0329,-0.0824,0.0876,0.0285,-0.0488,0.0510,0.0185,-0.0360,0.0444,0.0249,0.0187,0.033,0.0854,None
4.6579,-0.0821,0.1073,0.0227,-0.0635,0.1407,0.0300,-0.0822,0.0892,0.0252,-0.0476,0.0516,0.0164,-0.0354,0.0449,0.0235,0.0183,0.047,0.0855,None
4.6720,-0.0810,0.1087,0.0197,-0.0620,0.1418,0.0275,-0.0815,0.0909,0.0222,-0.0465,0.0522,0.0146,-0.0351,0.0455,0.0223,0.0180,0.040,0.0856,None
4.6865,-0.0798,0.1098,0.0178,-0.0604,0.1427,0.0256,-0.0807,0.0924,0.0203,-0.0458,0.0529,0.0135,-0.0348,0.0460,0.0215,0.0176,0.033,0.0857,None
4.7004,-0.0786,0.1110,0.0159,-0.0590,0.1429,0.0235,-0.0798,0.0939,0.0184,-0.0451,0.0536,0.0124,-0.0345,0.0466,0.0207,0.0173,0.034,0.0858,None
4.7142,-0.0777,0.1117,0.0148,-0.0579,0.1427,0.0221,-0.0790,0.0949,0.0173,-0.0445,0.0540,0.0117,-0.0342,0.0469,0.0203,0.0170,0.024,0.0859,None
4.7286,-0.0772,0.1121,0.0142,-0.0572,0.1429,0.0213,-0.0785,0.0956,0.0167,-0.0441,0.0543,0.0114,-0.0340,0.0471,0.0201,0.0168,0.016,0.0859,None
4.7425,-0.0769,0.1123,0.0139,-0.0566,0.1432,0.0209,-0.0782,0.0960,0.0163,-0.0437,0.0544,0.0112,-0.0338,0.0472,0.0200,0.0166,0.015,0.0859,None
4.7565,-0.0765,0.1126,0.0135,-0.0560,0.1434,0.0204,-0.0778,0.0964,0.0158,-0.0433,0.0545,0.0109,-0.0336,0.0473,0.0199,0.0164,0.014,0.0859,None
4.7704,-0.0756,0.1132,0.0137,-0.0548,0.1438,0.0208,-0.0770,0.0970,0.0157,-0.0427,0.0547,0.0109,-0.0332,0.0475,0.0200,0.0164,0.019,0.0859,None
4.7848,-0.0713,0.1159,0.0141,-0.0498,0.1451,0.0227,-0.0721,0.0966,0.0149,-0.0406,0.0559,0.0112,-0.0317,0.0482,0.0204,0.0194,0.239,0.0834,None
