Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
4.3805,-0.1127,-0.0693,0.0453,-0.0717,-0.0770,0.1520,-0.0350,-0.1044,0.1488,-0.0155,-0.1164,0.1253,0.0177,-0.1105,0.1097,0.1341,0.000,0.1202,None
4.4248,-0.1145,-0.0788,0.0154,-0.0876,-0.0982,0.1312,-0.0472,-0.1208,0.1419,-0.0223,-0.1329,0.1192,0.0098,-0.1281,0.0916,0.1494,0.590,0.1270,None
4.4298,-0.1135,-0.0817,0.0039,-0.0917,-0.1057,0.1222,-0.0507,-0.1260,0.1374,-0.0233,-0.1366,0.1185,0.0121,-0.1332,0.0870,0.1541,1.751,0.1282,None
4.4406,-0.1095,-0.0864,-0.0118,-0.0952,-0.1187,0.1064,-0.0542,-0.1361,0.1260,-0.0244,-0.1447,0.1098,0.0165,-0.1382,0.0804,0.1566,0.941,0.1284,None
4.4538,-0.1058,-0.0887,-0.0231,-0.0967,-0.1275,0.0940,-0.0560,-0.1438,0.1160,-0.0249,-0.1504,0.1022,0.0202,-0.1410,0.0751,0.1578,0.592,0.1284,None
4.4684,-0.0988,-0.0922,-0.0366,-0.0976,-0.1370,0.0785,-0.0581,-0.1524,0.1033,-0.0257,-0.1564,0.0927,0.0213,-0.1436,0.0701,0.1577,0.714,0.1284,None
4.4833,-0.0918,-0.0927,-0.0509,-0.1024,-0.1423,0.0613,-0.0658,-0.1578,0.0898,-0.0325,-0.1604,0.0831,0.0167,-0.1468,0.0641,0.1572,1.044,0.1284,None
4.4976,-0.0847,-0.0932,-0.0622,-0.0974,-0.1550,0.0278,-0.0682,-0.1682,0.0641,-0.0393,-0.1647,0.0699,0.0113,-0.1512,0.0527,0.1479,1.388,0.1271,None
4.5124,-0.0796,-0.0945,-0.0678,-0.0891,-0.1586,0.0044,-0.0639,-0.1741,0.0384,-0.0383,-0.1707,0.0477,0.0088,-0.1535,0.0422,0.1337,1.393,0.1242,None
4.5265,-0.0741,-0.0966,-0.0717,-0.0904,-0.1522,-0.0128,-0.0649,-0.1701,0.0110,-0.0417,-0.1689,0.0186,-0.0020,-0.1538,0.0248,0.1110,1.792,0.1185,None
4.5408,-0.0773,-0.0933,-0.0725,-0.1031,-0.1402,-0.0215,-0.0732,-0.1581,-0.0105,-0.0501,-0.1565,-0.0084,-0.0181,-0.1474,0.0015,0.0898,1.609,0.1130,None
4.5556,-0.0802,-0.0894,-0.0740,-0.1113,-0.1311,-0.0278,-0.0805,-0.1484,-0.0218,-0.0572,-0.1465,-0.0206,-0.0311,-0.1394,-0.0112,0.0788,0.824,0.1100,None
4.5688,-0.0891,-0.0816,-0.0725,-0.1236,-0.1164,-0.0308,-0.0941,-0.1336,-0.0303,-0.0684,-0.1321,-0.0311,-0.0472,-0.1244,-0.0243,0.0672,0.992,0.1076,None
4.5843,-0.0991,-0.0720,-0.0691,-0.1360,-0.0968,-0.0329,-0.1087,-0.1152,-0.0349,-0.0821,-0.1148,-0.0373,-0.0628,-0.1077,-0.0312,0.0559,0.826,0.1055,None
4.5966,-0.1107,-0.0611,-0.0612,-0.1479,-0.0771,-0.0261,-0.1200,-0.0974,-0.0318,-0.0932,-0.0980,-0.0359,-0.0735,-0.0913,-0.0308,0.0476,0.684,0.1032,None
4.6105,-0.1173,-0.0534,-0.0549,-0.1544,-0.0622,-0.0217,-0.1270,-0.0842,-0.0293,-0.1004,-0.0862,-0.0339,-0.0804,-0.0808,-0.0290,0.0413,0.473,0.1018,None
4.6248,-0.1235,-0.0451,-0.0448,-0.1586,-0.0461,-0.0161,-0.1347,-0.0698,-0.0229,-0.1100,-0.0747,-0.0272,-0.0892,-0.0713,-0.0232,0.0349,0.514,0.1009,None
4.6389,-0.1293,-0.0350,-0.0322,-0.1596,-0.0298,-0.0095,-0.1407,-0.0539,-0.0136,-0.1166,-0.0604,-0.0179,-0.0950,-0.0587,-0.0149,0.0288,0.477,0.0998,None
4.6532,-0.1322,-0.0264,-0.0235,-0.1559,-0.0189,-0.0075,-0.1396,-0.0415,-0.0097,-0.1170,-0.0482,-0.0127,-0.0962,-0.0481,-0.0095,0.0218,0.512,0.0964,None
4.6670,-0.1349,-0.0153,-0.0139,-0.1524,-0.0062,-0.0018,-0.1339,-0.0281,-0.0052,-0.1136,-0.0350,-0.0069,-0.0950,-0.0362,-0.0024,0.0156,0.723,0.0902,None
4.6811,-0.1363,-0.0036,-0.0050,-0.1493,0.0064,0.0058,-0.1277,-0.0162,0.0003,-0.1040,-0.0221,-0.0025,-0.0866,-0.0238,0.0032,0.0161,0.594,0.0845,None
4.6954,-0.1362,0.0064,0.0031,-0.1478,0.0182,0.0140,-0.1277,-0.0064,0.0084,-0.0964,-0.0118,0.0037,-0.0797,-0.0144,0.0096,0.0163,0.016,0.0840,None
4.7091,-0.1353,0.0143,0.0085,-0.1459,0.0274,0.0196,-0.1272,0.0013,0.0140,-0.0915,-0.0048,0.0080,-0.0751,-0.0080,0.0137,0.0163,0.031,0.0839,None
4.7232,-0.1338,0.0244,0.0094,-0.1438,0.0401,0.0212,-0.1266,0.0112,0.0152,-0.0893,0.0030,0.0093,-0.0739,-0.0014,0.0152,0.0161,0.078,0.0839,None
4.7372,-0.1319,0.0332,0.0090,-0.1417,0.0524,0.0218,-0.1257,0.0200,0.0152,-0.0887,0.0090,0.0095,-0.0737,0.0039,0.0155,0.0159,0.076,0.0840,None
4.7510,-0.1299,0.0402,0.0087,-0.1391,0.0625,0.0223,-0.1245,0.0271,0.0154,-0.0879,0.0139,0.0097,-0.0731,0.0083,0.0158,0.0157,0.062,0.0841,None
4.7649,-0.1275,0.0476,0.0057,-0.1358,0.0726,0.0193,-0.1230,0.0346,0.0128,-0.0868,0.0191,0.0080,-0.0726,0.0129,0.0145,0.0154,0.077,0.0843,None
4.7792,-0.1256,0.0522,0.0057,-0.1328,0.0786,0.0181,-0.1216,0.0397,0.0132,-0.0856,0.0226,0.0085,-0.0716,0.0163,0.0152,0.0151,0.055,0.0844,None
4.7933,-0.1238,0.0564,0.0055,-0.1299,0.0841,0.0169,-0.1202,0.0444,0.0133,-0.0844,0.0257,0.0088,-0.0705,0.0193,0.0155,0.0148,0.048,0.0845,None
4.8067,-0.1224,0.0591,0.0079,-0.1274,0.0878,0.0183,-0.1187,0.0476,0.0159,-0.0830,0.0278,0.0108,-0.0678,0.0218,0.0176,0.0145,0.038,0.0846,None
4.8207,-0.1197,0.0639,0.0108,-0.1232,0.0933,0.0213,-0.1173,0.0531,0.0191,-0.0812,0.0311,0.0126,-0.0645,0.0248,0.0196,0.0139,0.108,0.0857,None
4.8346,-0.1170,0.0684,0.0129,-0.1190,0.0984,0.0233,-0.1161,0.0586,0.0219,-0.0788,0.0339,0.0138,-0.0614,0.0277,0.0211,0.0132,0.140,0.0870,None
4.8484,-0.1141,0.0730,0.0127,-0.1146,0.1043,0.0237,-0.1152,0.0648,0.0225,-0.0760,0.0363,0.0129,-0.0601,0.0301,0.0209,0.0129,0.190,0.0887,None
4.8622,-0.1120,0.0767,0.0097,-0.1115,0.1087,0.0206,-0.1148,0.0699,0.0201,-0.0729,0.0376,0.0100,-0.0593,0.0321,0.0194,0.0128,0.170,0.0901,None
4.8762,-0.1096,0.0803,0.0074,-0.1080,0.1128,0.0182,-0.1135,0.0748,0.0183,-0.0700,0.0390,0.0079,-0.0582,0.0341,0.0182,0.0128,0.126,0.0911,None
4.8902,-0.1077,0.0829,0.0046,-0.1052,0.1160,0.0149,-0.1138,0.0798,0.0167,-0.0662,0.0390,0.0054,-0.0555,0.0348,0.0165,0.0138,0.242,0.0933,None
4.9039,-0.1056,0.0857,0.0006,-0.1022,0.1194,0.0097,-0.1127,0.0829,0.0123,-0.0630,0.0395,0.0028,-0.0525,0.0357,0.0144,0.0140,0.085,0.0942,None
4.9182,-0.1039,0.0877,-0.0032,-0.0997,0.1218,0.0047,-0.1109,0.0837,0.0075,-0.0606,0.0400,0.0008,-0.0502,0.0365,0.0127,0.0135,0.105,0.0937,None
4.9319,-0.1019,0.0897,-0.0067,-0.0969,0.1242,0.0002,-0.1088,0.0849,0.0034,-0.0584,0.0406,-0.0010,-0.0483,0.0375,0.0113,0.0132,0.080,0.0932,None
4.9458,-0.1005,0.0909,-0.0099,-0.0949,0.1258,-0.0041,-0.1075,0.0866,0.0003,-0.0546,0.0411,-0.0019,-0.0469,0.0382,0.0100,0.0130,0.035,0.0932,None
4.9600,-0.0989,0.0923,-0.0128,-0.0925,0.1275,-0.0079,-0.1059,0.0884,-0.0028,-0.0508,0.0422,-0.0024,-0.0460,0.0392,0.0088,0.0128,0.033,0.0932,None
4.9738,-0.0971,0.0937,-0.0156,-0.0898,0.1293,-0.0116,-0.1041,0.0903,-0.0057,-0.0478,0.0432,-0.0031,-0.0449,0.0402,0.0077,0.0126,0.034,0.0932,None
4.9874,-0.0942,0.0959,-0.0192,-0.0858,0.1318,-0.0159,-0.1014,0.0930,-0.0095,-0.0459,0.0445,-0.0046,-0.0436,0.0415,0.0063,0.0124,0.042,0.0932,None
5.0021,-0.0908,0.0988,-0.0209,-0.0809,0.1349,-0.0179,-0.0981,0.0963,-0.0114,-0.0440,0.0460,-0.0053,-0.0418,0.0431,0.0058,0.0122,0.034,0.0933,None
5.0155,-0.0875,0.1013,-0.0227,-0.0761,0.1377,-0.0202,-0.0948,0.0992,-0.0134,-0.0421,0.0473,-0.0061,-0.0400,0.0445,0.0052,0.0120,0.038,0.0933,None
5.0294,-0.0847,0.1033,-0.0239,-0.0721,0.1399,-0.0213,-0.0920,0.1016,-0.0149,-0.0406,0.0483,-0.0067,-0.0387,0.0456,0.0048,0.0118,0.029,0.0933,None
5.0432,-0.0818,0.1055,-0.0243,-0.0681,0.1420,-0.0213,-0.0892,0.1039,-0.0156,-0.0391,0.0494,-0.0068,-0.0373,0.0465,0.0048,0.0115,0.027,0.0933,None
5.0573,-0.0785,0.1078,-0.0247,-0.0640,0.1435,-0.0215,-0.0860,0.1062,-0.0165,-0.0375,0.0504,-0.0071,-0.0360,0.0474,0.0046,0.0113,0.032,0.0932,None
5.0710,-0.0752,0.1100,-0.0253,-0.0598,0.1448,-0.0219,-0.0827,0.1064,-0.0180,-0.0359,0.0514,-0.0074,-0.0347,0.0483,0.0044,0.0111,0.157,0.0925,None
5.0850,-0.0699,0.1142,-0.0223,-0.0535,0.1457,-0.0174,-0.0777,0.1070,-0.0160,-0.0335,0.0531,-0.0058,-0.0326,0.0495,0.0060,0.0124,0.263,0.0911,None
5.0990,-0.0637,0.1187,-0.0173,-0.0473,0.1381,-0.0121,-0.0650,0.0942,-0.0144,-0.0309,0.0547,-0.0031,-0.0305,0.0502,0.0089,0.0248,1.348,0.0785,None
5.1130,-0.0555,0.1238,-0.0177,-0.0409,0.1342,-0.0069,-0.0548,0.0890,-0.0115,-0.0286,0.0559,-0.0008,-0.0289,0.0504,0.0116,0.0354,0.787,0.0706,None
5.1268,-0.0465,0.1292,-0.0175,-0.0374,0.1304,0.0028,-0.0411,0.0787,-0.0048,-0.0275,0.0563,0.0034,-0.0285,0.0490,0.0164,0.0523,1.276,0.0568,Snap
5.1411,-0.0439,0.1317,-0.0086,-0.0362,0.1263,0.0136,-0.0301,0.0714,0.0041,-0.0273,0.0557,0.0087,-0.0278,0.0468,0.0229,0.0631,0.900,0.0450,None
5.1549,-0.0405,0.1335,0.0005,-0.0347,0.1231,0.0224,-0.0244,0.0679,0.0104,-0.0270,0.0549,0.0131,-0.0270,0.0448,0.0278,0.0683,0.466,0.0394,None
5.1687,-0.0442,0.1320,0.0104,-0.0359,0.1232,0.0344,-0.0233,0.0658,0.0164,-0.0279,0.0530,0.0177,-0.0263,0.0422,0.0329,0.0697,0.450,0.0367,None
5.1827,-0.0485,0.1295,0.0189,-0.0363,0.1240,0.0463,-0.0239,0.0638,0.0209,-0.0284,0.0508,0.0220,-0.0257,0.0396,0.0371,0.0702,0.385,0.0358,None
5.1968,-0.0515,0.1270,0.0265,-0.0362,0.1230,0.0560,-0.0242,0.0620,0.0248,-0.0283,0.0488,0.0258,-0.0250,0.0372,0.0405,0.0705,0.331,0.0350,None
5.2110,-0.0541,0.1251,0.0304,-0.0369,0.1265,0.0660,-0.0251,0.0609,0.0266,-0.0286,0.0474,0.0277,-0.0250,0.0357,0.0420,0.0705,0.200,0.0349,None
5.2244,-0.0553,0.1248,0.0293,-0.0379,0.1311,0.0699,-0.0257,0.0609,0.0261,-0.0291,0.0473,0.0272,-0.0257,0.0358,0.0416,0.0705,0.061,0.0349,None
5.2382,-0.0559,0.1253,0.0262,-0.0390,0.1337,0.0686,-0.0262,0.0614,0.0245,-0.0296,0.0477,0.0259,-0.0265,0.0365,0.0405,0.0705,0.113,0.0349,None
5.2526,-0.0564,0.1255,0.0238,-0.0399,0.1352,0.0671,-0.0266,0.0618,0.0232,-0.0300,0.0479,0.0248,-0.0272,0.0370,0.0396,0.0704,0.078,0.0349,None
5.2661,-0.0572,0.1257,0.0209,-0.0413,0.1363,0.0642,-0.0271,0.0622,0.0217,-0.0305,0.0482,0.0236,-0.0279,0.0376,0.0385,0.0704,0.104,0.0350,None
5.2800,-0.0579,0.1258,0.0186,-0.0425,0.1371,0.0618,-0.0276,0.0624,0.0205,-0.0309,0.0483,0.0226,-0.0286,0.0380,0.0376,0.0703,0.080,0.0350,None
5.2940,-0.0584,0.1259,0.0169,-0.0434,0.1377,0.0600,-0.0279,0.0626,0.0195,-0.0313,0.0484,0.0218,-0.0293,0.0384,0.0368,0.0702,0.057,0.0350,None
5.3078,-0.0589,0.1258,0.0158,-0.0442,0.1383,0.0591,-0.0286,0.0629,0.0189,-0.0318,0.0486,0.0212,-0.0322,0.0388,0.0346,0.0699,0.042,0.0354,None
5.3223,-0.0596,0.1256,0.0146,-0.0447,0.1414,0.0607,-0.0371,0.0688,0.0202,-0.0327,0.0488,0.0204,-0.0381,0.0397,0.0303,0.0613,0.705,0.0427,None
5.3355,-0.0610,0.1250,0.0137,-0.0449,0.1449,0.0624,-0.0474,0.0750,0.0207,-0.0382,0.0520,0.0200,-0.0424,0.0408,0.0274,0.0524,0.846,0.0526,None
5.3494,-0.0642,0.1233,0.0131,-0.0463,0.1480,0.0637,-0.0617,0.0864,0.0238,-0.0487,0.0581,0.0191,-0.0489,0.0438,0.0245,0.0385,1.267,0.0673,None
5.3634,-0.0701,0.1196,0.0135,-0.0495,0.1505,0.0635,-0.0726,0.0968,0.0269,-0.0595,0.0639,0.0174,-0.0567,0.0485,0.0222,0.0266,1.088,0.0787,None
5.3775,-0.0760,0.1148,0.0139,-0.0531,0.1522,0.0623,-0.0791,0.1017,0.0266,-0.0671,0.0674,0.0151,-0.0627,0.0517,0.0197,0.0184,0.694,0.0841,None
5.3916,-0.0816,0.1083,0.0164,-0.0533,0.1547,0.0642,-0.0851,0.1062,0.0271,-0.0746,0.0708,0.0135,-0.0681,0.0542,0.0177,0.0115,0.785,0.0890,None
5.4053,-0.0853,0.1045,0.0162,-0.0556,0.1554,0.0637,-0.0889,0.1057,0.0253,-0.0769,0.0696,0.0114,-0.0706,0.0543,0.0167,0.0098,0.279,0.0904,None
5.4197,-0.0874,0.1027,0.0162,-0.0579,0.1550,0.0627,-0.0908,0.1042,0.0251,-0.0780,0.0680,0.0115,-0.0713,0.0530,0.0169,0.0096,0.025,0.0904,None
5.4333,-0.0892,0.1010,0.0163,-0.0601,0.1546,0.0620,-0.0925,0.1027,0.0249,-0.0790,0.0666,0.0115,-0.0718,0.0518,0.0171,0.0093,0.029,0.0905,None
5.4468,-0.0900,0.1000,0.0175,-0.0605,0.1544,0.0619,-0.0930,0.1010,0.0252,-0.0780,0.0650,0.0123,-0.0665,0.0482,0.0185,0.0082,0.089,0.0900,None
5.4608,-0.0903,0.0996,0.0187,-0.0604,0.1544,0.0617,-0.0922,0.0933,0.0200,-0.0688,0.0581,0.0111,-0.0594,0.0451,0.0214,0.0067,0.684,0.0867,None
5.4747,-0.0906,0.0991,0.0196,-0.0654,0.1517,0.0581,-0.0912,0.0878,0.0169,-0.0595,0.0524,0.0110,-0.0526,0.0412,0.0230,0.0117,0.479,0.0844,None
5.4882,-0.0904,0.0992,0.0202,-0.0695,0.1489,0.0541,-0.0903,0.0855,0.0157,-0.0532,0.0496,0.0116,-0.0470,0.0387,0.0245,0.0144,0.223,0.0834,None
5.5025,-0.0901,0.0996,0.0203,-0.0712,0.1474,0.0516,-0.0900,0.0849,0.0154,-0.0511,0.0486,0.0117,-0.0450,0.0381,0.0250,0.0154,0.071,0.0834,None
5.5163,-0.0898,0.1001,0.0200,-0.0720,0.1465,0.0499,-0.0911,0.0860,0.0162,-0.0497,0.0479,0.0117,-0.0438,0.0379,0.0253,0.0146,0.129,0.0849,None
