Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.3024,0.0371,0.1352,0.0187,-0.0591,0.1396,0.1017,-0.0911,0.1365,0.0282,-0.1109,0.1232,0.0625,-0.1191,0.0865,0.0673,0.1285,0.000,0.1119,None
0.3429,0.0374,0.1351,0.0179,-0.0574,0.1399,0.1019,-0.0901,0.1365,0.0286,-0.1094,0.1236,0.0634,-0.1176,0.0871,0.0688,0.1280,0.034,0.1116,None
0.3568,0.0381,0.1350,0.0172,-0.0565,0.1411,0.1005,-0.0881,0.1358,0.0249,-0.1078,0.1248,0.0602,-0.1162,0.0880,0.0700,0.1264,0.242,0.1104,None
0.4014,0.0375,0.1350,0.0178,-0.0596,0.1438,0.0932,-0.0908,0.1410,0.0377,-0.1066,0.1253,0.0607,-0.1157,0.0882,0.0700,0.1300,0.302,0.1159,None
0.4187,0.0345,0.1356,0.0186,-0.0614,0.1453,0.0880,-0.0913,0.1429,0.0459,-0.1058,0.1255,0.0615,-0.1154,0.0882,0.0704,0.1289,0.459,0.1181,None
0.4257,0.0345,0.1357,0.0188,-0.0613,0.1455,0.0882,-0.0912,0.1431,0.0465,-0.1058,0.1257,0.0617,-0.1155,0.0883,0.0703,0.1289,0.064,0.1183,None
0.4398,0.0345,0.1358,0.0190,-0.0612,0.1456,0.0884,-0.0911,0.1434,0.0470,-0.1058,0.1259,0.0617,-0.1158,0.0888,0.0689,0.1289,0.025,0.1185,None
0.4526,0.0344,0.1359,0.0187,-0.0611,0.1457,0.0885,-0.0910,0.1435,0.0475,-0.1057,0.1259,0.0617,-0.1159,0.0899,0.0660,0.1289,0.064,0.1186,None
0.4667,0.0339,0.1367,0.0159,-0.0611,0.1460,0.0888,-0.0911,0.1438,0.0480,-0.1059,0.1262,0.0618,-0.1160,0.0915,0.0622,0.1292,0.240,0.1189,None
0.4804,0.0335,0.1371,0.0143,-0.0610,0.1461,0.0890,-0.0912,0.1443,0.0498,-0.1059,0.1264,0.0617,-0.1158,0.0929,0.0585,0.1298,0.251,0.1194,None
0.4944,0.0333,0.1372,0.0136,-0.0609,0.1462,0.0891,-0.0912,0.1446,0.0518,-0.1059,0.1265,0.0615,-0.1155,0.0936,0.0559,0.1304,0.193,0.1198,None
0.5083,0.0332,0.1373,0.0137,-0.0609,0.1463,0.0893,-0.0913,0.1447,0.0521,-0.1060,0.1265,0.0614,-0.1154,0.0942,0.0540,0.1304,0.011,0.1200,None
0.5217,0.0330,0.1374,0.0140,-0.0610,0.1462,0.0895,-0.0914,0.1446,0.0525,-0.1061,0.1265,0.0613,-0.1155,0.0942,0.0533,0.1304,0.016,0.1200,None
0.5374,0.0327,0.1374,0.0142,-0.0611,0.1461,0.0897,-0.0915,0.1445,0.0529,-0.1062,0.1264,0.0613,-0.1155,0.0942,0.0527,0.1303,0.015,0.1201,None
0.5498,0.0315,0.1331,0.0140,-0.0591,0.1414,0.0871,-0.0887,0.1398,0.0518,-0.1028,0.1222,0.0595,-0.1119,0.0910,0.0511,0.1262,0.333,0.1163,None
0.5653,0.0314,0.1331,0.0143,-0.0591,0.1412,0.0874,-0.0888,0.1396,0.0524,-0.1029,0.1220,0.0597,-0.1120,0.0908,0.0511,0.1262,0.025,0.1164,None
0.5777,0.0312,0.1331,0.0145,-0.0591,0.1411,0.0877,-0.0888,0.1395,0.0530,-0.1029,0.1218,0.0598,-0.1120,0.0905,0.0511,0.1262,0.031,0.1164,None
0.5919,0.0309,0.1332,0.0147,-0.0590,0.1409,0.0880,-0.0888,0.1393,0.0535,-0.1029,0.1217,0.0600,-0.1121,0.0903,0.0512,0.1260,0.032,0.1164,None
0.6061,0.0306,0.1332,0.0150,-0.0590,0.1408,0.0883,-0.0889,0.1392,0.0554,-0.1029,0.1215,0.0602,-0.1121,0.0901,0.0513,0.1263,0.113,0.1167,None
0.6200,0.0303,0.1332,0.0154,-0.0590,0.1406,0.0887,-0.0890,0.1391,0.0579,-0.1029,0.1212,0.0605,-0.1122,0.0898,0.0515,0.1268,0.154,0.1171,None
