Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.3467,-0.0819,0.0928,0.0469,-0.0705,0.1255,0.0666,-0.0868,0.0774,0.0446,-0.0580,0.0417,0.0253,-0.0389,0.0328,0.0304,0.0163,0.000,0.0881,None
0.3725,-0.0816,0.0925,0.0466,-0.0704,0.1249,0.0659,-0.0866,0.0776,0.0446,-0.0636,0.0443,0.0271,-0.0398,0.0332,0.0304,0.0158,-0.630,0.0879,None
0.4115,-0.0811,0.0920,0.0460,-0.0698,0.1238,0.0652,-0.0861,0.0814,0.0480,-0.0837,0.0748,0.0557,-0.0664,0.0529,0.0466,0.0119,-0.394,0.0892,None
0.4275,-0.0806,0.0918,0.0457,-0.0697,0.1221,0.0641,-0.0854,0.0857,0.0520,-0.0828,0.0870,0.0691,-0.0715,0.0654,0.0620,0.0100,-0.767,0.0908,None
0.4416,-0.0805,0.0919,0.0457,-0.0700,0.1206,0.0630,-0.0851,0.0864,0.0528,-0.0817,0.0900,0.0727,-0.0715,0.0688,0.0671,0.0101,-0.733,0.0911,None
0.4552,-0.0799,0.0917,0.0457,-0.0704,0.1167,0.0602,-0.0843,0.0875,0.0542,-0.0798,0.0921,0.0758,-0.0696,0.0733,0.0756,0.0104,-0.773,0.0912,None
0.4698,-0.0794,0.0912,0.0459,-0.0677,0.1170,0.0606,-0.0829,0.0862,0.0536,-0.0779,0.0935,0.0784,-0.0664,0.0764,0.0852,0.0099,-0.744,0.0896,None
0.4839,-0.0791,0.0910,0.0467,-0.0654,0.1182,0.0619,-0.0814,0.0840,0.0520,-0.0765,0.0949,0.0810,-0.0644,0.0773,0.0919,0.0091,-0.684,0.0873,None
0.4984,-0.0784,0.0900,0.0479,-0.0643,0.1180,0.0623,-0.0799,0.0813,0.0501,-0.0764,0.0931,0.0797,-0.0624,0.0774,0.0957,0.0092,-0.560,0.0848,None
0.5119,-0.0778,0.0892,0.0485,-0.0639,0.1171,0.0624,-0.0792,0.0803,0.0498,-0.0763,0.0907,0.0776,-0.0614,0.0769,0.0964,0.0092,-0.612,0.0839,None
0.5258,-0.0775,0.0888,0.0486,-0.0638,0.1165,0.0624,-0.0789,0.0797,0.0499,-0.0762,0.0895,0.0769,-0.0612,0.0763,0.0963,0.0093,-0.628,0.0836,None
0.5396,-0.0775,0.0886,0.0489,-0.0639,0.1163,0.0627,-0.0789,0.0794,0.0500,-0.0763,0.0890,0.0768,-0.0612,0.0760,0.0965,0.0094,-0.653,0.0835,None
0.5553,-0.0803,0.0917,0.0508,-0.0663,0.1203,0.0651,-0.0817,0.0820,0.0519,-0.0792,0.0917,0.0795,-0.0634,0.0784,0.1001,0.0098,-0.792,0.0864,None
0.5674,-0.0803,0.0916,0.0509,-0.0664,0.1201,0.0653,-0.0818,0.0819,0.0521,-0.0792,0.0913,0.0796,-0.0634,0.0782,0.1003,0.0099,-0.768,0.0864,None
0.5815,-0.0804,0.0915,0.0511,-0.0665,0.1200,0.0655,-0.0818,0.0818,0.0523,-0.0793,0.0910,0.0797,-0.0633,0.0780,0.1006,0.0099,-0.673,0.0864,None
0.5956,-0.0804,0.0913,0.0513,-0.0665,0.1199,0.0659,-0.0819,0.0817,0.0528,-0.0792,0.0908,0.0801,-0.0631,0.0778,0.1013,0.0098,-0.644,0.0865,None
0.6103,-0.0805,0.0912,0.0516,-0.0666,0.1197,0.0663,-0.0820,0.0816,0.0531,-0.0792,0.0907,0.0807,-0.0599,0.0787,0.1058,0.0098,-0.613,0.0866,None
0.6241,-0.0806,0.0910,0.0518,-0.0667,0.1195,0.0667,-0.0820,0.0814,0.0535,-0.0791,0.0906,0.0813,-0.0557,0.0796,0.1114,0.0098,-0.653,0.0867,None
0.6381,-0.0806,0.0909,0.0520,-0.0667,0.1194,0.0670,-0.0821,0.0813,0.0538,-0.0790,0.0905,0.0818,-0.0519,0.0802,0.1160,0.0098,-0.661,0.0868,None
0.6523,-0.0805,0.0908,0.0522,-0.0666,0.1193,0.0673,-0.0821,0.0812,0.0541,-0.0790,0.0903,0.0820,-0.0518,0.0800,0.1163,0.0099,-0.664,0.0868,None
0.6664,-0.0804,0.0908,0.0524,-0.0666,0.1193,0.0676,-0.0820,0.0811,0.0543,-0.0790,0.0900,0.0822,-0.0518,0.0798,0.1163,0.0099,-0.682,0.0868,None
0.6804,-0.0804,0.0907,0.0527,-0.0665,0.1192,0.0678,-0.0820,0.0811,0.0546,-0.0789,0.0898,0.0823,-0.0518,0.0796,0.1163,0.0100,-0.682,0.0869,None
0.6941,-0.0802,0.0907,0.0529,-0.0664,0.1191,0.0680,-0.0819,0.0811,0.0549,-0.0789,0.0894,0.0822,-0.0595,0.0776,0.1082,0.0099,-0.706,0.0869,None
0.7082,-0.0801,0.0907,0.0531,-0.0662,0.1191,0.0682,-0.0818,0.0812,0.0552,-0.0811,0.0846,0.0763,-0.0667,0.0743,0.0974,0.0099,-0.678,0.0870,None
0.7222,-0.0799,0.0907,0.0533,-0.0661,0.1191,0.0683,-0.0818,0.0814,0.0555,-0.0824,0.0806,0.0714,-0.0691,0.0725,0.0923,0.0098,-0.678,0.0872,None
0.7362,-0.0797,0.0909,0.0534,-0.0659,0.1192,0.0683,-0.0816,0.0815,0.0556,-0.0830,0.0771,0.0670,-0.0719,0.0672,0.0785,0.0098,-0.681,0.0872,None
0.7502,-0.0815,0.0930,0.0544,-0.0674,0.1219,0.0696,-0.0834,0.0833,0.0566,-0.0828,0.0710,0.0586,-0.0708,0.0596,0.0611,0.0102,-0.807,0.0891,None
0.7642,-0.0814,0.0932,0.0543,-0.0674,0.1219,0.0695,-0.0834,0.0832,0.0564,-0.0797,0.0654,0.0517,-0.0668,0.0552,0.0531,0.0104,-0.719,0.0890,None
0.7784,-0.0814,0.0933,0.0541,-0.0675,0.1219,0.0693,-0.0834,0.0831,0.0561,-0.0763,0.0613,0.0469,-0.0618,0.0509,0.0465,0.0105,-0.716,0.0888,None
0.7925,-0.0815,0.0933,0.0540,-0.0675,0.1220,0.0691,-0.0833,0.0830,0.0558,-0.0734,0.0589,0.0442,-0.0568,0.0477,0.0424,0.0106,-0.722,0.0887,None
0.8064,-0.0815,0.0934,0.0539,-0.0676,0.1221,0.0689,-0.0829,0.0825,0.0549,-0.0711,0.0575,0.0425,-0.0525,0.0456,0.0401,0.0110,-0.744,0.0880,None
0.8203,-0.0815,0.0934,0.0537,-0.0676,0.1221,0.0687,-0.0824,0.0820,0.0540,-0.0691,0.0564,0.0413,-0.0494,0.0441,0.0387,0.0115,-0.765,0.0872,None
0.8344,-0.0815,0.0935,0.0536,-0.0677,0.1223,0.0683,-0.0822,0.0819,0.0536,-0.0645,0.0528,0.0375,-0.0455,0.0424,0.0371,0.0116,-0.797,0.0869,None
0.8484,-0.0815,0.0937,0.0532,-0.0677,0.1226,0.0676,-0.0821,0.0820,0.0531,-0.0596,0.0499,0.0344,-0.0415,0.0411,0.0360,0.0117,-0.842,0.0869,None
0.8622,-0.0814,0.0940,0.0528,-0.0677,0.1230,0.0668,-0.0820,0.0822,0.0526,-0.0554,0.0479,0.0323,-0.0379,0.0401,0.0352,0.0118,-0.860,0.0868,None
0.8764,-0.0813,0.0944,0.0521,-0.0676,0.1237,0.0656,-0.0818,0.0826,0.0519,-0.0525,0.0474,0.0314,-0.0356,0.0399,0.0351,0.0118,-0.845,0.0867,None
0.8903,-0.0810,0.0949,0.0514,-0.0672,0.1245,0.0644,-0.0815,0.0831,0.0512,-0.0519,0.0477,0.0310,-0.0352,0.0402,0.0348,0.0118,-0.884,0.0866,None
0.9041,-0.0807,0.0956,0.0507,-0.0668,0.1253,0.0631,-0.0811,0.0837,0.0505,-0.0514,0.0480,0.0306,-0.0347,0.0406,0.0345,0.0119,-0.893,0.0866,None
0.9181,-0.0800,0.0963,0.0503,-0.0659,0.1263,0.0622,-0.0804,0.0845,0.0501,-0.0508,0.0484,0.0304,-0.0342,0.0410,0.0343,0.0118,-0.896,0.0865,None
0.9320,-0.0790,0.0972,0.0501,-0.0646,0.1273,0.0616,-0.0795,0.0854,0.0499,-0.0501,0.0490,0.0304,-0.0335,0.0414,0.0343,0.0118,-0.901,0.0865,None
0.9459,-0.0779,0.0981,0.0498,-0.0633,0.1284,0.0608,-0.0785,0.0863,0.0496,-0.0495,0.0496,0.0303,-0.0329,0.0419,0.0342,0.0118,-0.903,0.0864,None
0.9599,-0.0769,0.0991,0.0495,-0.0620,0.1294,0.0601,-0.0775,0.0873,0.0493,-0.0488,0.0502,0.0301,-0.0323,0.0424,0.0340,0.0118,-0.894,0.0864,None
0.9740,-0.0759,0.1000,0.0490,-0.0607,0.1304,0.0592,-0.0767,0.0883,0.0488,-0.0482,0.0507,0.0298,-0.0318,0.0428,0.0338,0.0117,-0.894,0.0864,None
0.9880,-0.0754,0.1009,0.0480,-0.0600,0.1313,0.0580,-0.0761,0.0892,0.0479,-0.0479,0.0513,0.0293,-0.0316,0.0432,0.0334,0.0117,-0.892,0.0864,None
