Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
1.4743,-0.0723,0.1084,0.0320,-0.0501,0.1325,0.0581,-0.0630,0.1071,0.0592,-0.0632,0.0973,0.0669,-0.0558,0.0841,0.0730,0.0288,0.000,0.0911,None
1.4982,-0.0691,0.1088,0.0258,-0.0564,0.1301,0.0248,-0.0756,0.0957,0.0192,-0.0477,0.0570,0.0125,-0.0482,0.0471,0.0212,0.0161,1.643,0.0839,None
1.5030,-0.0686,0.1070,0.0236,-0.0548,0.1275,0.0107,-0.0753,0.0890,0.0025,-0.0303,0.0493,0.0089,-0.0359,0.0366,0.0198,0.0285,3.187,0.0804,None
1.5124,-0.0685,0.1059,0.0243,-0.0533,0.1248,0.0070,-0.0752,0.0895,-0.0015,-0.0253,0.0481,0.0100,-0.0323,0.0346,0.0217,0.0313,0.518,0.0805,None
1.5265,-0.0676,0.1059,0.0269,-0.0515,0.1227,0.0097,-0.0743,0.0905,0.0002,-0.0233,0.0479,0.0125,-0.0310,0.0338,0.0235,0.0315,0.092,0.0805,None
1.5408,-0.0678,0.1060,0.0260,-0.0507,0.1218,0.0090,-0.0738,0.0930,0.0000,-0.0230,0.0479,0.0129,-0.0313,0.0338,0.0232,0.0296,0.189,0.0809,None
1.5548,-0.0644,0.1052,0.0359,-0.0475,0.1213,0.0192,-0.0722,0.1014,0.0146,-0.0214,0.0473,0.0172,-0.0296,0.0327,0.0267,0.0230,0.739,0.0834,None
1.5704,-0.0603,0.1041,0.0450,-0.0440,0.1205,0.0284,-0.0686,0.1043,0.0268,-0.0197,0.0467,0.0210,-0.0274,0.0316,0.0301,0.0200,0.325,0.0840,None
1.5827,-0.0579,0.1033,0.0499,-0.0414,0.1192,0.0333,-0.0657,0.1043,0.0325,-0.0187,0.0463,0.0231,-0.0262,0.0309,0.0318,0.0191,0.107,0.0834,None
1.5979,-0.0553,0.1029,0.0537,-0.0388,0.1187,0.0373,-0.0632,0.1042,0.0366,-0.0192,0.0472,0.0249,-0.0250,0.0305,0.0331,0.0189,0.028,0.0832,None
1.6107,-0.0537,0.1036,0.0541,-0.0370,0.1190,0.0378,-0.0615,0.1049,0.0372,-0.0196,0.0483,0.0252,-0.0244,0.0309,0.0332,0.0187,0.020,0.0832,None
1.6244,-0.0521,0.1043,0.0544,-0.0352,0.1193,0.0381,-0.0598,0.1058,0.0378,-0.0193,0.0490,0.0254,-0.0238,0.0313,0.0333,0.0183,0.026,0.0832,None
