Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.3390,-0.0654,0.1206,0.0042,-0.0562,0.1443,0.0235,-0.0774,0.1030,0.0178,-0.0453,0.0542,0.0095,-0.0314,0.0456,0.0186,0.0252,0.000,0.0895,None
0.3660,-0.0648,0.1208,0.0032,-0.0560,0.1442,0.0238,-0.0776,0.1029,0.0175,-0.0458,0.0541,0.0091,-0.0318,0.0454,0.0182,0.0262,0.041,0.0896,None
0.4086,-0.0653,0.1199,0.0036,-0.0553,0.1449,0.0248,-0.0764,0.1170,0.0257,-0.0745,0.0859,0.0209,-0.0565,0.0627,0.0207,0.0250,0.401,0.0954,None
0.4144,-0.0658,0.1196,0.0038,-0.0539,0.1469,0.0260,-0.0748,0.1260,0.0311,-0.0785,0.1010,0.0298,-0.0640,0.0726,0.0259,0.0294,1.855,0.0996,None
0.4255,-0.0663,0.1193,0.0041,-0.0528,0.1484,0.0270,-0.0735,0.1315,0.0347,-0.0791,0.1074,0.0343,-0.0668,0.0773,0.0291,0.0338,0.630,0.1024,None
0.4356,-0.0668,0.1185,0.0042,-0.0515,0.1497,0.0279,-0.0722,0.1359,0.0378,-0.0782,0.1155,0.0402,-0.0703,0.0868,0.0365,0.0382,0.622,0.1047,None
0.4499,-0.0675,0.1175,0.0046,-0.0490,0.1518,0.0299,-0.0717,0.1369,0.0392,-0.0780,0.1178,0.0427,-0.0721,0.0912,0.0409,0.0399,0.176,0.1052,None
0.4632,-0.0684,0.1169,0.0050,-0.0475,0.1536,0.0315,-0.0718,0.1380,0.0407,-0.0785,0.1192,0.0446,-0.0734,0.0936,0.0439,0.0416,0.165,0.1058,None
0.4781,-0.0693,0.1157,0.0066,-0.0474,0.1532,0.0328,-0.0716,0.1381,0.0422,-0.0790,0.1182,0.0452,-0.0742,0.0940,0.0459,0.0422,0.113,0.1059,None
0.4919,-0.0700,0.1144,0.0087,-0.0478,0.1521,0.0339,-0.0718,0.1367,0.0433,-0.0792,0.1166,0.0460,-0.0744,0.0928,0.0470,0.0412,0.082,0.1053,None
0.5055,-0.0709,0.1135,0.0108,-0.0483,0.1517,0.0353,-0.0727,0.1341,0.0435,-0.0796,0.1156,0.0471,-0.0749,0.0920,0.0482,0.0387,0.189,0.1040,None
0.5205,-0.0715,0.1122,0.0137,-0.0483,0.1508,0.0364,-0.0729,0.1302,0.0429,-0.0795,0.1115,0.0458,-0.0748,0.0895,0.0474,0.0343,0.292,0.1016,None
0.5357,-0.0718,0.1112,0.0164,-0.0481,0.1500,0.0373,-0.0724,0.1280,0.0431,-0.0786,0.1071,0.0440,-0.0745,0.0856,0.0448,0.0316,0.185,0.1001,None
0.5476,-0.0720,0.1105,0.0189,-0.0479,0.1496,0.0383,-0.0720,0.1266,0.0439,-0.0777,0.1044,0.0437,-0.0741,0.0833,0.0440,0.0297,0.172,0.0992,None
0.5620,-0.0718,0.1102,0.0198,-0.0483,0.1485,0.0381,-0.0715,0.1244,0.0431,-0.0766,0.0923,0.0355,-0.0725,0.0761,0.0375,0.0273,0.171,0.0976,None
0.5758,-0.0718,0.1103,0.0205,-0.0496,0.1472,0.0376,-0.0746,0.1098,0.0342,-0.0691,0.0715,0.0223,-0.0615,0.0598,0.0245,0.0140,1.298,0.0901,None
0.5901,-0.0717,0.1102,0.0211,-0.0508,0.1450,0.0365,-0.0743,0.1002,0.0288,-0.0619,0.0623,0.0177,-0.0518,0.0519,0.0205,0.0129,0.785,0.0848,None
0.6042,-0.0715,0.1102,0.0218,-0.0515,0.1432,0.0357,-0.0731,0.0952,0.0263,-0.0575,0.0582,0.0162,-0.0465,0.0487,0.0196,0.0158,0.424,0.0817,None
0.6185,-0.0714,0.1101,0.0223,-0.0513,0.1431,0.0357,-0.0729,0.0952,0.0267,-0.0574,0.0583,0.0166,-0.0463,0.0486,0.0199,0.0157,0.015,0.0817,None
