Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
4.4942,-0.1077,0.0785,0.0294,-0.1126,0.0736,0.0534,-0.0942,0.0475,0.0494,-0.0829,0.0377,0.0524,-0.0698,0.0327,0.0572,0.0393,0.000,0.0719,None
4.5090,-0.1077,0.0785,0.0294,-0.1126,0.0736,0.0534,-0.0942,0.0475,0.0494,-0.0829,0.0377,0.0524,-0.0698,0.0327,0.0572,0.0393,0.000,0.0719,None
4.5239,-0.1095,0.0655,0.0357,-0.1025,0.0657,0.0343,-0.1023,0.0558,0.0467,-0.0979,0.0415,0.0493,-0.0890,0.0305,0.0500,0.0164,1.605,0.0781,None
4.5375,-0.1096,0.0583,0.0370,-0.0960,0.0676,0.0196,-0.1078,0.0620,0.0364,-0.1054,0.0426,0.0339,-0.0974,0.0324,0.0360,0.0042,1.365,0.0811,None
4.5524,-0.1091,0.0580,0.0311,-0.0902,0.0719,0.0084,-0.1087,0.0694,0.0251,-0.1065,0.0481,0.0205,-0.0995,0.0366,0.0218,0.0130,0.646,0.0819,None
4.5668,-0.1085,0.0591,0.0244,-0.0851,0.0758,0.0004,-0.1080,0.0760,0.0163,-0.1058,0.0530,0.0097,-0.0993,0.0406,0.0106,0.0188,0.409,0.0826,None
4.5813,-0.1081,0.0625,0.0169,-0.0836,0.0813,-0.0037,-0.1064,0.0798,0.0094,-0.1045,0.0567,0.0024,-0.0987,0.0440,0.0035,0.0189,0.095,0.0827,None
4.5956,-0.1074,0.0646,0.0143,-0.0833,0.0851,-0.0046,-0.1060,0.0832,0.0084,-0.1084,0.0638,0.0058,-0.1082,0.0510,0.0120,0.0196,0.141,0.0835,None
4.6107,-0.1074,0.0658,0.0149,-0.0839,0.0860,-0.0035,-0.1065,0.0854,0.0111,-0.1129,0.0712,0.0156,-0.1153,0.0569,0.0266,0.0200,0.161,0.0846,None
4.6234,-0.1077,0.0704,0.0130,-0.0868,0.0884,-0.0029,-0.1068,0.0877,0.0132,-0.1143,0.0754,0.0209,-0.1176,0.0601,0.0346,0.0173,0.360,0.0856,None
4.6374,-0.1079,0.0748,0.0122,-0.0907,0.0908,-0.0008,-0.1101,0.0910,0.0173,-0.1156,0.0771,0.0252,-0.1178,0.0627,0.0408,0.0171,0.425,0.0898,None
4.6516,-0.1075,0.0782,0.0112,-0.0926,0.0931,0.0005,-0.1111,0.0935,0.0196,-0.1161,0.0788,0.0276,-0.1171,0.0651,0.0430,0.0178,0.257,0.0919,None
4.6657,-0.1071,0.0802,0.0107,-0.0932,0.0945,0.0014,-0.1113,0.0953,0.0212,-0.1168,0.0808,0.0299,-0.1165,0.0669,0.0448,0.0189,0.156,0.0932,None
4.6797,-0.1061,0.0817,0.0100,-0.0923,0.0957,0.0008,-0.1103,0.0966,0.0204,-0.1159,0.0822,0.0290,-0.1157,0.0684,0.0439,0.0186,0.019,0.0932,None
4.6939,-0.1054,0.0829,0.0094,-0.0917,0.0964,0.0001,-0.1095,0.0973,0.0194,-0.1151,0.0826,0.0275,-0.1139,0.0650,0.0341,0.0181,0.039,0.0930,None
4.7081,-0.1045,0.0841,0.0087,-0.0911,0.0972,-0.0006,-0.1087,0.0979,0.0185,-0.1138,0.0804,0.0229,-0.1119,0.0629,0.0278,0.0174,0.048,0.0928,None
4.7220,-0.1042,0.0847,0.0066,-0.0908,0.0974,-0.0028,-0.1076,0.0960,0.0144,-0.1094,0.0727,0.0120,-0.1024,0.0546,0.0120,0.0141,0.239,0.0911,None
4.7361,-0.1040,0.0850,0.0056,-0.0907,0.0973,-0.0039,-0.1040,0.0896,0.0090,-0.1018,0.0652,0.0046,-0.0909,0.0483,0.0042,0.0057,0.614,0.0858,None
4.7503,-0.1037,0.0855,0.0047,-0.0906,0.0973,-0.0051,-0.1003,0.0857,0.0057,-0.0933,0.0606,0.0013,-0.0837,0.0457,0.0019,0.0036,0.424,0.0815,None
4.7638,-0.1035,0.0859,0.0037,-0.0904,0.0973,-0.0063,-0.0976,0.0836,0.0036,-0.0885,0.0589,0.0003,-0.0799,0.0446,0.0011,0.0063,0.273,0.0787,None
4.7780,-0.1033,0.0861,0.0027,-0.0904,0.0970,-0.0075,-0.0969,0.0831,0.0023,-0.0860,0.0580,-0.0004,-0.0779,0.0441,0.0006,0.0071,0.068,0.0779,None
4.7920,-0.1031,0.0864,0.0022,-0.0903,0.0970,-0.0082,-0.0968,0.0831,0.0018,-0.0859,0.0580,-0.0006,-0.0779,0.0441,0.0005,0.0071,0.023,0.0779,None
4.8055,-0.1028,0.0868,0.0017,-0.0903,0.0969,-0.0089,-0.0967,0.0831,0.0012,-0.0858,0.0580,-0.0009,-0.0777,0.0441,0.0004,0.0072,0.024,0.0779,None
4.8196,-0.1026,0.0871,0.0019,-0.0903,0.0968,-0.0091,-0.0966,0.0833,0.0013,-0.0857,0.0581,-0.0006,-0.0776,0.0442,0.0008,0.0071,0.021,0.0779,None
4.8337,-0.1016,0.0881,0.0042,-0.0898,0.0973,-0.0075,-0.0960,0.0841,0.0035,-0.0853,0.0588,0.0016,-0.0772,0.0449,0.0031,0.0070,0.028,0.0781,None
4.8473,-0.1005,0.0893,0.0068,-0.0892,0.0980,-0.0057,-0.0951,0.0852,0.0058,-0.0847,0.0597,0.0042,-0.0765,0.0457,0.0056,0.0068,0.031,0.0783,None
4.8612,-0.0981,0.0914,0.0128,-0.0878,0.0994,-0.0007,-0.0948,0.0888,0.0124,-0.0833,0.0614,0.0098,-0.0753,0.0474,0.0111,0.0041,0.193,0.0806,None
4.8754,-0.0941,0.0954,0.0187,-0.0841,0.1026,0.0061,-0.0935,0.0959,0.0215,-0.0850,0.0671,0.0178,-0.0791,0.0575,0.0235,0.0029,0.364,0.0849,None
4.8892,-0.0898,0.0996,0.0226,-0.0797,0.1063,0.0119,-0.0893,0.1007,0.0281,-0.0861,0.0795,0.0296,-0.0795,0.0675,0.0356,0.0056,0.197,0.0864,None
4.9031,-0.0854,0.1031,0.0264,-0.0765,0.1119,0.0182,-0.0846,0.1043,0.0338,-0.0833,0.0885,0.0397,-0.0764,0.0730,0.0434,0.0075,0.141,0.0871,None
4.9173,-0.0829,0.1052,0.0268,-0.0753,0.1173,0.0210,-0.0820,0.1063,0.0349,-0.0813,0.0945,0.0441,-0.0763,0.0797,0.0505,0.0082,0.053,0.0873,None
4.9312,-0.0816,0.1064,0.0261,-0.0747,0.1206,0.0218,-0.0809,0.1075,0.0345,-0.0808,0.0961,0.0440,-0.0764,0.0835,0.0538,0.0085,0.021,0.0875,None
4.9451,-0.0803,0.1076,0.0257,-0.0741,0.1217,0.0219,-0.0799,0.1088,0.0344,-0.0802,0.0975,0.0440,-0.0760,0.0862,0.0561,0.0089,0.036,0.0879,None
4.9589,-0.0800,0.1081,0.0248,-0.0746,0.1193,0.0200,-0.0796,0.1092,0.0336,-0.0801,0.0980,0.0432,-0.0762,0.0867,0.0554,0.0089,0.011,0.0879,None
4.9732,-0.0799,0.1084,0.0233,-0.0752,0.1167,0.0174,-0.0797,0.1093,0.0320,-0.0803,0.0981,0.0416,-0.0766,0.0870,0.0538,0.0088,0.020,0.0877,None
4.9875,-0.0798,0.1088,0.0220,-0.0754,0.1148,0.0153,-0.0799,0.1075,0.0294,-0.0803,0.0982,0.0401,-0.0768,0.0872,0.0524,0.0074,0.185,0.0868,None
5.0008,-0.0797,0.1090,0.0215,-0.0754,0.1142,0.0144,-0.0801,0.1035,0.0261,-0.0805,0.0911,0.0329,-0.0770,0.0811,0.0432,0.0072,0.372,0.0849,None
5.0148,-0.0798,0.1089,0.0214,-0.0754,0.1140,0.0142,-0.0801,0.0994,0.0234,-0.0755,0.0792,0.0238,-0.0703,0.0684,0.0294,0.0098,0.343,0.0830,None
5.0289,-0.0798,0.1089,0.0213,-0.0753,0.1139,0.0141,-0.0795,0.0961,0.0214,-0.0691,0.0723,0.0195,-0.0635,0.0619,0.0247,0.0128,0.274,0.0813,None
5.0427,-0.0791,0.1091,0.0225,-0.0745,0.1140,0.0153,-0.0786,0.0949,0.0217,-0.0615,0.0659,0.0170,-0.0537,0.0527,0.0213,0.0143,0.123,0.0805,None
5.0568,-0.0781,0.1095,0.0237,-0.0735,0.1142,0.0163,-0.0776,0.0952,0.0229,-0.0551,0.0617,0.0159,-0.0464,0.0473,0.0210,0.0143,0.004,0.0804,None
5.0705,-0.0773,0.1099,0.0243,-0.0717,0.1119,0.0155,-0.0767,0.0956,0.0235,-0.0499,0.0589,0.0151,-0.0414,0.0444,0.0211,0.0143,0.003,0.0803,None
5.0846,-0.0764,0.1103,0.0249,-0.0698,0.1099,0.0149,-0.0759,0.0960,0.0240,-0.0459,0.0573,0.0149,-0.0381,0.0433,0.0216,0.0143,0.005,0.0803,None
5.0985,-0.0755,0.1108,0.0251,-0.0672,0.1072,0.0135,-0.0751,0.0964,0.0241,-0.0443,0.0566,0.0146,-0.0365,0.0429,0.0216,0.0144,0.009,0.0803,None
5.1126,-0.0743,0.1115,0.0248,-0.0652,0.1067,0.0123,-0.0741,0.0971,0.0236,-0.0434,0.0569,0.0144,-0.0356,0.0431,0.0214,0.0144,0.021,0.0803,None
5.1263,-0.0730,0.1120,0.0248,-0.0635,0.1066,0.0114,-0.0731,0.0973,0.0228,-0.0425,0.0571,0.0140,-0.0349,0.0435,0.0213,0.0148,0.072,0.0800,None
5.1403,-0.0716,0.1128,0.0244,-0.0621,0.1073,0.0106,-0.0720,0.0983,0.0222,-0.0417,0.0575,0.0137,-0.0342,0.0440,0.0212,0.0147,0.023,0.0801,None
5.1544,-0.0706,0.1136,0.0230,-0.0612,0.1078,0.0091,-0.0712,0.0992,0.0210,-0.0411,0.0580,0.0130,-0.0336,0.0445,0.0207,0.0146,0.019,0.0802,None
5.1678,-0.0696,0.1144,0.0216,-0.0602,0.1083,0.0076,-0.0704,0.1003,0.0199,-0.0405,0.0583,0.0123,-0.0330,0.0450,0.0202,0.0142,0.037,0.0805,None
5.1819,-0.0688,0.1149,0.0213,-0.0596,0.1085,0.0070,-0.0699,0.1014,0.0200,-0.0399,0.0586,0.0123,-0.0323,0.0453,0.0203,0.0137,0.053,0.0810,None
5.1960,-0.0684,0.1152,0.0209,-0.0595,0.1085,0.0064,-0.0695,0.1018,0.0199,-0.0396,0.0588,0.0123,-0.0318,0.0457,0.0203,0.0135,0.025,0.0811,None
5.2097,-0.0680,0.1155,0.0204,-0.0594,0.1086,0.0058,-0.0691,0.1022,0.0197,-0.0393,0.0590,0.0122,-0.0313,0.0460,0.0202,0.0133,0.026,0.0812,None
5.2235,-0.0693,0.1150,0.0186,-0.0605,0.1080,0.0041,-0.0702,0.1019,0.0182,-0.0401,0.0588,0.0114,-0.0320,0.0462,0.0196,0.0132,0.028,0.0813,None
5.2380,-0.0713,0.1140,0.0170,-0.0623,0.1071,0.0028,-0.0720,0.1011,0.0169,-0.0423,0.0594,0.0111,-0.0357,0.0483,0.0196,0.0129,0.030,0.0814,None
5.2516,-0.0733,0.1130,0.0157,-0.0639,0.1065,0.0017,-0.0738,0.1003,0.0158,-0.0474,0.0621,0.0117,-0.0401,0.0510,0.0199,0.0127,0.026,0.0816,None
5.2655,-0.0750,0.1120,0.0144,-0.0653,0.1068,0.0009,-0.0754,0.0997,0.0148,-0.0554,0.0658,0.0124,-0.0438,0.0529,0.0198,0.0124,0.027,0.0818,None
5.2792,-0.0763,0.1113,0.0132,-0.0665,0.1067,0.0000,-0.0767,0.0991,0.0137,-0.0609,0.0669,0.0121,-0.0459,0.0527,0.0189,0.0122,0.015,0.0819,None
5.2933,-0.0770,0.1110,0.0124,-0.0670,0.1066,-0.0007,-0.0774,0.0988,0.0130,-0.0627,0.0672,0.0117,-0.0467,0.0525,0.0184,0.0121,0.010,0.0821,None
5.3072,-0.0776,0.1107,0.0116,-0.0676,0.1066,-0.0014,-0.0780,0.0986,0.0122,-0.0638,0.0672,0.0112,-0.0474,0.0524,0.0179,0.0121,0.010,0.0822,None
5.3209,-0.0779,0.1106,0.0110,-0.0679,0.1066,-0.0019,-0.0783,0.0986,0.0118,-0.0636,0.0668,0.0108,-0.0473,0.0522,0.0177,0.0120,0.008,0.0823,None
