Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.2959,-0.1017,0.0713,0.0491,-0.0975,0.0881,0.0621,-0.0986,0.0665,0.0622,-0.0937,0.0535,0.0639,-0.0851,0.0434,0.0701,0.0143,0.000,0.0868,None
0.3277,-0.1001,0.0756,0.0461,-0.0957,0.0918,0.0591,-0.0980,0.0705,0.0589,-0.0934,0.0544,0.0564,-0.0858,0.0421,0.0577,0.0139,0.037,0.0869,None
0.3430,-0.0985,0.0790,0.0438,-0.0939,0.0949,0.0568,-0.0972,0.0738,0.0564,-0.0922,0.0549,0.0499,-0.0860,0.0433,0.0521,0.0137,0.057,0.0870,None
0.3782,-0.0980,0.0795,0.0437,-0.0932,0.0959,0.0557,-0.0966,0.0748,0.0557,-0.0917,0.0557,0.0493,-0.0844,0.0424,0.0484,0.0129,0.022,0.0869,None
0.3992,-0.0983,0.0790,0.0438,-0.0935,0.0959,0.0555,-0.0968,0.0746,0.0556,-0.0917,0.0555,0.0493,-0.0839,0.0417,0.0477,0.0127,0.019,0.0869,None
0.4053,-0.1034,0.0817,0.0464,-0.0984,0.0998,0.0582,-0.1015,0.0774,0.0586,-0.0960,0.0573,0.0520,-0.0876,0.0430,0.0503,0.0131,0.079,0.0910,None
0.4168,-0.1038,0.0809,0.0468,-0.0988,0.0995,0.0583,-0.1018,0.0769,0.0588,-0.0960,0.0567,0.0522,-0.0874,0.0425,0.0505,0.0128,0.035,0.0910,None
0.4286,-0.1041,0.0798,0.0481,-0.0991,0.0988,0.0593,-0.1016,0.0761,0.0600,-0.0957,0.0561,0.0539,-0.0869,0.0420,0.0522,0.0128,0.044,0.0910,None
0.4425,-0.1044,0.0790,0.0486,-0.0994,0.0984,0.0603,-0.1015,0.0754,0.0610,-0.0967,0.0608,0.0621,-0.0893,0.0508,0.0700,0.0132,0.047,0.0909,None
0.4566,-0.1049,0.0776,0.0499,-0.1000,0.0991,0.0632,-0.1011,0.0743,0.0626,-0.0962,0.0663,0.0722,-0.0871,0.0539,0.0784,0.0137,0.062,0.0908,None
0.4706,-0.1076,0.0784,0.0430,-0.1015,0.0985,0.0647,-0.1014,0.0723,0.0635,-0.0954,0.0693,0.0785,-0.0841,0.0588,0.0899,0.0223,0.615,0.0906,None
0.4843,-0.1106,0.0776,0.0366,-0.1031,0.0972,0.0660,-0.1013,0.0698,0.0642,-0.0946,0.0704,0.0825,-0.0815,0.0609,0.0952,0.0302,0.583,0.0898,None
0.4982,-0.1125,0.0755,0.0355,-0.1050,0.0959,0.0651,-0.1019,0.0677,0.0630,-0.0957,0.0696,0.0820,-0.0809,0.0623,0.0973,0.0304,0.088,0.0889,None
0.5138,-0.1142,0.0739,0.0333,-0.1074,0.0949,0.0627,-0.1036,0.0665,0.0607,-0.0978,0.0689,0.0799,-0.0828,0.0626,0.0963,0.0303,0.026,0.0887,None
0.5261,-0.1158,0.0723,0.0313,-0.1096,0.0940,0.0605,-0.1051,0.0653,0.0586,-0.0998,0.0682,0.0780,-0.0846,0.0627,0.0951,0.0302,0.029,0.0885,None
0.5413,-0.1170,0.0712,0.0291,-0.1114,0.0935,0.0580,-0.1067,0.0645,0.0562,-0.1018,0.0676,0.0756,-0.0868,0.0624,0.0930,0.0298,0.035,0.0884,None
0.5544,-0.1180,0.0703,0.0274,-0.1130,0.0931,0.0558,-0.1078,0.0639,0.0542,-0.1036,0.0630,0.0697,-0.0886,0.0623,0.0911,0.0293,0.039,0.0883,None
0.5685,-0.1189,0.0693,0.0260,-0.1142,0.0930,0.0536,-0.1088,0.0635,0.0525,-0.1046,0.0597,0.0648,-0.0915,0.0594,0.0850,0.0290,0.046,0.0883,None
0.5822,-0.1198,0.0682,0.0245,-0.1155,0.0928,0.0514,-0.1096,0.0626,0.0505,-0.1054,0.0579,0.0618,-0.0934,0.0575,0.0805,0.0284,0.043,0.0880,None
0.5966,-0.1203,0.0677,0.0235,-0.1161,0.0931,0.0496,-0.1099,0.0627,0.0493,-0.1056,0.0580,0.0603,-0.0940,0.0571,0.0777,0.0282,0.046,0.0880,None
0.6105,-0.1201,0.0676,0.0246,-0.1156,0.0935,0.0501,-0.1093,0.0630,0.0501,-0.1048,0.0586,0.0612,-0.0929,0.0578,0.0781,0.0280,0.050,0.0879,None
0.6246,-0.1202,0.0664,0.0273,-0.1153,0.0929,0.0518,-0.1085,0.0625,0.0522,-0.1037,0.0584,0.0633,-0.0913,0.0582,0.0799,0.0277,0.085,0.0879,None
0.6386,-0.1200,0.0648,0.0312,-0.1151,0.0927,0.0527,-0.1081,0.0621,0.0532,-0.1032,0.0583,0.0643,-0.0905,0.0583,0.0808,0.0251,0.225,0.0879,None
0.6525,-0.1193,0.0620,0.0374,-0.1149,0.0924,0.0535,-0.1077,0.0618,0.0541,-0.1027,0.0582,0.0652,-0.0898,0.0585,0.0815,0.0203,0.420,0.0878,None
0.6668,-0.1182,0.0584,0.0437,-0.1155,0.0925,0.0519,-0.1082,0.0618,0.0528,-0.1032,0.0583,0.0640,-0.0911,0.0558,0.0771,0.0139,0.596,0.0876,None
0.6808,-0.1182,0.0570,0.0446,-0.1166,0.0925,0.0494,-0.1093,0.0617,0.0506,-0.1041,0.0561,0.0602,-0.0927,0.0516,0.0706,0.0118,0.253,0.0876,None
0.6949,-0.1188,0.0573,0.0423,-0.1174,0.0928,0.0468,-0.1102,0.0619,0.0482,-0.1043,0.0523,0.0548,-0.0931,0.0474,0.0635,0.0114,0.029,0.0876,None
0.7088,-0.1192,0.0576,0.0409,-0.1179,0.0930,0.0453,-0.1108,0.0619,0.0467,-0.1033,0.0475,0.0496,-0.0901,0.0412,0.0546,0.0110,0.027,0.0877,None
0.7231,-0.1193,0.0581,0.0398,-0.1181,0.0934,0.0444,-0.1113,0.0621,0.0457,-0.1023,0.0444,0.0459,-0.0877,0.0372,0.0489,0.0107,0.030,0.0877,None
0.7372,-0.1192,0.0587,0.0392,-0.1179,0.0940,0.0439,-0.1114,0.0624,0.0452,-0.1024,0.0447,0.0453,-0.0869,0.0360,0.0467,0.0105,0.029,0.0879,None
0.7512,-0.1190,0.0595,0.0387,-0.1176,0.0947,0.0436,-0.1114,0.0629,0.0448,-0.1023,0.0450,0.0448,-0.0861,0.0352,0.0450,0.0103,0.031,0.0879,None
0.7655,-0.1187,0.0604,0.0382,-0.1173,0.0959,0.0435,-0.1114,0.0633,0.0444,-0.1022,0.0452,0.0443,-0.0853,0.0345,0.0435,0.0100,0.039,0.0880,None
0.7793,-0.1184,0.0615,0.0376,-0.1168,0.0977,0.0432,-0.1113,0.0637,0.0437,-0.1001,0.0422,0.0407,-0.0822,0.0316,0.0392,0.0096,0.048,0.0880,None
0.7933,-0.1179,0.0626,0.0374,-0.1160,0.0994,0.0431,-0.1108,0.0644,0.0433,-0.0941,0.0382,0.0358,-0.0770,0.0294,0.0352,0.0094,0.031,0.0879,None
0.8073,-0.1173,0.0641,0.0368,-0.1151,0.1005,0.0422,-0.1102,0.0654,0.0426,-0.0872,0.0360,0.0317,-0.0707,0.0282,0.0317,0.0093,0.033,0.0877,None
0.8210,-0.1167,0.0655,0.0362,-0.1142,0.1017,0.0410,-0.1096,0.0666,0.0419,-0.0810,0.0356,0.0291,-0.0652,0.0282,0.0297,0.0091,0.023,0.0876,None
0.8348,-0.1160,0.0671,0.0355,-0.1132,0.1029,0.0396,-0.1088,0.0678,0.0410,-0.0764,0.0359,0.0274,-0.0609,0.0287,0.0284,0.0091,0.022,0.0875,None
0.8489,-0.1152,0.0686,0.0348,-0.1122,0.1044,0.0381,-0.1081,0.0692,0.0402,-0.0710,0.0362,0.0257,-0.0563,0.0295,0.0274,0.0090,0.018,0.0874,None
0.8626,-0.1144,0.0704,0.0338,-0.1111,0.1063,0.0358,-0.1071,0.0709,0.0389,-0.0652,0.0366,0.0238,-0.0520,0.0305,0.0264,0.0089,0.017,0.0873,None
0.8766,-0.1134,0.0727,0.0321,-0.1098,0.1086,0.0326,-0.1059,0.0726,0.0368,-0.0603,0.0374,0.0218,-0.0486,0.0317,0.0251,0.0089,0.059,0.0869,None
0.8904,-0.1122,0.0752,0.0306,-0.1082,0.1110,0.0293,-0.1042,0.0736,0.0346,-0.0572,0.0387,0.0205,-0.0465,0.0331,0.0241,0.0090,0.124,0.0863,None
0.9043,-0.1111,0.0775,0.0287,-0.1067,0.1132,0.0261,-0.1029,0.0747,0.0323,-0.0560,0.0399,0.0193,-0.0451,0.0343,0.0231,0.0094,0.087,0.0859,None
0.9181,-0.1101,0.0796,0.0266,-0.1052,0.1152,0.0229,-0.1017,0.0761,0.0302,-0.0546,0.0408,0.0180,-0.0435,0.0353,0.0219,0.0098,0.057,0.0856,None
0.9325,-0.1089,0.0817,0.0249,-0.1035,0.1171,0.0204,-0.1005,0.0781,0.0287,-0.0533,0.0417,0.0170,-0.0421,0.0362,0.0210,0.0099,0.017,0.0856,None
0.9459,-0.1076,0.0839,0.0233,-0.1015,0.1192,0.0183,-0.0993,0.0802,0.0272,-0.0523,0.0429,0.0162,-0.0412,0.0373,0.0203,0.0099,0.019,0.0857,None
0.9598,-0.1064,0.0860,0.0212,-0.0996,0.1211,0.0158,-0.0982,0.0821,0.0253,-0.0515,0.0439,0.0151,-0.0405,0.0382,0.0195,0.0100,0.021,0.0857,None
0.9737,-0.1051,0.0883,0.0177,-0.0975,0.1233,0.0119,-0.0971,0.0843,0.0222,-0.0506,0.0450,0.0133,-0.0397,0.0394,0.0181,0.0099,0.027,0.0858,None
0.9874,-0.1041,0.0903,0.0125,-0.0957,0.1252,0.0062,-0.0969,0.0870,0.0175,-0.0500,0.0461,0.0107,-0.0391,0.0405,0.0161,0.0093,0.087,0.0865,None
1.0012,-0.1034,0.0917,0.0058,-0.0943,0.1264,-0.0010,-0.0976,0.0898,0.0116,-0.0496,0.0468,0.0074,-0.0385,0.0416,0.0137,0.0084,0.153,0.0879,None
1.0154,-0.1024,0.0929,-0.0006,-0.0925,0.1275,-0.0079,-0.0978,0.0925,0.0057,-0.0490,0.0475,0.0042,-0.0378,0.0426,0.0114,0.0078,0.133,0.0891,None
1.0293,-0.1016,0.0934,-0.0077,-0.0911,0.1278,-0.0156,-0.0979,0.0939,-0.0012,-0.0485,0.0478,0.0006,-0.0375,0.0433,0.0087,0.0075,0.096,0.0899,None
1.0433,-0.1007,0.0935,-0.0145,-0.0896,0.1278,-0.0229,-0.0975,0.0945,-0.0080,-0.0480,0.0480,-0.0028,-0.0372,0.0439,0.0062,0.0074,0.046,0.0901,None
1.0571,-0.0995,0.0936,-0.0211,-0.0877,0.1276,-0.0300,-0.0966,0.0948,-0.0146,-0.0473,0.0481,-0.0061,-0.0359,0.0446,0.0039,0.0072,0.037,0.0903,None
1.0708,-0.0985,0.0934,-0.0259,-0.0863,0.1272,-0.0351,-0.0961,0.0950,-0.0193,-0.0464,0.0482,-0.0084,-0.0344,0.0453,0.0025,0.0071,0.040,0.0905,None
1.0849,-0.0974,0.0939,-0.0279,-0.0841,0.1293,-0.0372,-0.0952,0.0957,-0.0214,-0.0445,0.0487,-0.0092,-0.0330,0.0461,0.0021,0.0071,0.018,0.0907,None
1.0988,-0.0967,0.0943,-0.0289,-0.0814,0.1323,-0.0381,-0.0946,0.0961,-0.0225,-0.0431,0.0491,-0.0095,-0.0328,0.0463,0.0019,0.0070,0.013,0.0907,None
1.1127,-0.0952,0.0958,-0.0284,-0.0768,0.1339,-0.0380,-0.0933,0.0972,-0.0228,-0.0419,0.0498,-0.0095,-0.0324,0.0466,0.0020,0.0060,0.068,0.0906,None
1.1267,-0.0936,0.0971,-0.0282,-0.0730,0.1344,-0.0382,-0.0920,0.0981,-0.0235,-0.0410,0.0505,-0.0097,-0.0320,0.0470,0.0019,0.0050,0.073,0.0905,None
1.1407,-0.0916,0.0991,-0.0265,-0.0688,0.1354,-0.0363,-0.0901,0.0994,-0.0227,-0.0400,0.0513,-0.0092,-0.0314,0.0474,0.0025,0.0040,0.087,0.0901,None
1.1552,-0.0902,0.1007,-0.0252,-0.0667,0.1362,-0.0342,-0.0876,0.0982,-0.0217,-0.0393,0.0520,-0.0085,-0.0307,0.0479,0.0034,0.0050,0.203,0.0881,None
1.1684,-0.0888,0.1022,-0.0237,-0.0650,0.1374,-0.0320,-0.0856,0.0982,-0.0204,-0.0386,0.0527,-0.0077,-0.0300,0.0485,0.0044,0.0061,0.125,0.0869,None
1.1826,-0.0875,0.1035,-0.0224,-0.0633,0.1386,-0.0301,-0.0837,0.0983,-0.0194,-0.0379,0.0533,-0.0071,-0.0294,0.0489,0.0052,0.0071,0.095,0.0859,None
1.1965,-0.0860,0.1050,-0.0213,-0.0615,0.1398,-0.0280,-0.0820,0.0991,-0.0183,-0.0372,0.0540,-0.0064,-0.0288,0.0492,0.0059,0.0076,0.050,0.0854,None
1.2105,-0.0846,0.1060,-0.0220,-0.0597,0.1406,-0.0273,-0.0781,0.0962,-0.0187,-0.0363,0.0544,-0.0063,-0.0283,0.0495,0.0062,0.0123,0.342,0.0816,None
1.2242,-0.0798,0.1087,-0.0321,-0.0571,0.1418,-0.0260,-0.0695,0.0903,-0.0187,-0.0345,0.0551,-0.0057,-0.0276,0.0499,0.0067,0.0249,0.997,0.0733,None
1.2382,-0.0699,0.1168,-0.0368,-0.0539,0.1345,-0.0241,-0.0463,0.0725,-0.0167,-0.0326,0.0562,-0.0045,-0.0261,0.0507,0.0081,0.0541,2.140,0.0503,None
1.2523,-0.0581,0.1245,-0.0400,-0.0510,0.1217,-0.0235,-0.0330,0.0683,-0.0139,-0.0307,0.0572,-0.0033,-0.0249,0.0508,0.0103,0.0669,0.955,0.0397,None
1.2663,-0.0475,0.1310,-0.0366,-0.0400,0.0994,-0.0215,-0.0236,0.0666,-0.0097,-0.0286,0.0582,-0.0005,-0.0239,0.0509,0.0137,0.0738,0.592,0.0333,None
