Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.6488,-0.0491,0.0733,-0.1083,-0.1065,0.0576,-0.0738,-0.1186,0.0530,-0.0629,-0.1190,0.0443,-0.0505,-0.1186,0.0380,-0.0361,0.0854,0.000,0.0885,None
0.6629,-0.0491,0.0733,-0.1083,-0.1065,0.0576,-0.0738,-0.1186,0.0530,-0.0629,-0.1190,0.0443,-0.0505,-0.1186,0.0380,-0.0361,0.0854,0.000,0.0885,None
0.6765,-0.0491,0.0733,-0.1083,-0.1065,0.0576,-0.0738,-0.1186,0.0530,-0.0629,-0.1190,0.0443,-0.0505,-0.1186,0.0380,-0.0361,0.0854,0.000,0.0885,None
0.6905,-0.0669,0.0523,-0.1102,-0.1142,0.0583,-0.0706,-0.1254,0.0507,-0.0591,-0.1237,0.0386,-0.0468,-0.1215,0.0304,-0.0328,0.0777,1.607,0.0899,None
0.7048,-0.0884,0.0203,-0.1054,-0.1221,0.0515,-0.0665,-0.1353,0.0454,-0.0537,-0.1327,0.0331,-0.0403,-0.1314,0.0256,-0.0251,0.0742,2.024,0.0923,None
0.7185,-0.0990,-0.0112,-0.0950,-0.1303,0.0385,-0.0632,-0.1427,0.0326,-0.0489,-0.1377,0.0188,-0.0349,-0.1361,0.0126,-0.0190,0.0772,1.453,0.0931,None
0.7340,-0.1006,-0.0354,-0.0848,-0.1351,0.0248,-0.0612,-0.1467,0.0192,-0.0458,-0.1396,0.0047,-0.0311,-0.1386,0.0011,-0.0144,0.0814,0.847,0.0932,None
0.7464,-0.0997,-0.0521,-0.0759,-0.1391,0.0128,-0.0589,-0.1494,0.0078,-0.0427,-0.1405,-0.0069,-0.0274,-0.1400,-0.0083,-0.0103,0.0845,0.695,0.0935,None
0.7605,-0.0952,-0.0631,-0.0715,-0.1396,0.0032,-0.0600,-0.1486,-0.0023,-0.0435,-0.1394,-0.0156,-0.0276,-0.1393,-0.0158,-0.0104,0.0856,0.460,0.0931,None
0.7743,-0.0926,-0.0676,-0.0696,-0.1387,-0.0017,-0.0610,-0.1475,-0.0070,-0.0444,-0.1384,-0.0194,-0.0281,-0.1384,-0.0191,-0.0110,0.0856,0.225,0.0927,None
0.7884,-0.0905,-0.0721,-0.0677,-0.1384,-0.0065,-0.0616,-0.1470,-0.0116,-0.0448,-0.1380,-0.0233,-0.0282,-0.1380,-0.0224,-0.0112,0.0859,0.204,0.0926,None
0.8027,-0.0899,-0.0718,-0.0679,-0.1374,-0.0060,-0.0628,-0.1461,-0.0110,-0.0460,-0.1375,-0.0224,-0.0294,-0.1377,-0.0214,-0.0125,0.0855,0.075,0.0922,None
0.8163,-0.0905,-0.0688,-0.0695,-0.1366,-0.0024,-0.0640,-0.1452,-0.0075,-0.0474,-0.1374,-0.0191,-0.0309,-0.1377,-0.0181,-0.0140,0.0851,0.108,0.0918,None
0.8304,-0.0910,-0.0662,-0.0707,-0.1358,0.0008,-0.0649,-0.1445,-0.0044,-0.0483,-0.1372,-0.0159,-0.0320,-0.1376,-0.0150,-0.0152,0.0848,0.097,0.0915,None
0.8446,-0.0914,-0.0646,-0.0717,-0.1355,0.0029,-0.0657,-0.1442,-0.0024,-0.0492,-0.1374,-0.0138,-0.0329,-0.1380,-0.0126,-0.0161,0.0847,0.062,0.0915,None
0.8582,-0.0933,-0.0607,-0.0720,-0.1354,0.0076,-0.0648,-0.1440,0.0023,-0.0483,-0.1377,-0.0094,-0.0323,-0.1384,-0.0076,-0.0154,0.0843,0.192,0.0911,None
0.8723,-0.0950,-0.0579,-0.0723,-0.1355,0.0112,-0.0642,-0.1440,0.0057,-0.0476,-0.1381,-0.0060,-0.0318,-0.1390,-0.0034,-0.0149,0.0840,0.141,0.0910,None
0.8864,-0.0966,-0.0538,-0.0729,-0.1351,0.0157,-0.0634,-0.1434,0.0101,-0.0468,-0.1380,-0.0018,-0.0313,-0.1388,0.0006,-0.0144,0.0835,0.184,0.0906,None
0.9003,-0.0974,-0.0506,-0.0737,-0.1346,0.0190,-0.0628,-0.1429,0.0132,-0.0463,-0.1377,0.0012,-0.0310,-0.1385,0.0033,-0.0143,0.0830,0.142,0.0903,None
