Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.3091,-0.1006,0.0733,0.0280,-0.0902,0.1147,0.0610,-0.0975,0.1017,0.0783,-0.0934,0.0869,0.0866,-0.0834,0.0643,0.0861,0.0578,0.000,0.1050,None
0.3410,-0.1007,0.0732,0.0279,-0.0904,0.1146,0.0606,-0.0977,0.1016,0.0780,-0.0935,0.0868,0.0862,-0.0835,0.0643,0.0859,0.0577,0.006,0.1049,None
0.3534,-0.1009,0.0730,0.0277,-0.0906,0.1146,0.0602,-0.0978,0.1016,0.0776,-0.0937,0.0867,0.0859,-0.0836,0.0643,0.0856,0.0576,0.017,0.1049,None
0.3995,-0.1014,0.0730,0.0277,-0.0909,0.1151,0.0598,-0.0981,0.1021,0.0774,-0.0941,0.0869,0.0855,-0.0839,0.0646,0.0851,0.0577,0.012,0.1051,None
0.4055,-0.1015,0.0730,0.0275,-0.0908,0.1152,0.0596,-0.0981,0.1022,0.0771,-0.0941,0.0870,0.0852,-0.0839,0.0647,0.0848,0.0577,0.028,0.1050,None
0.4152,-0.1017,0.0731,0.0274,-0.0910,0.1155,0.0594,-0.0983,0.1025,0.0770,-0.0944,0.0872,0.0850,-0.0841,0.0649,0.0846,0.0578,0.017,0.1052,None
0.4246,-0.1018,0.0731,0.0271,-0.0910,0.1156,0.0592,-0.0983,0.1026,0.0767,-0.0945,0.0873,0.0846,-0.0842,0.0650,0.0842,0.0578,0.015,0.1051,None
0.4390,-0.1020,0.0731,0.0270,-0.0911,0.1158,0.0590,-0.0985,0.1027,0.0765,-0.0946,0.0874,0.0844,-0.0844,0.0652,0.0840,0.0578,0.007,0.1052,None
0.4536,-0.1020,0.0731,0.0268,-0.0911,0.1159,0.0588,-0.0985,0.1028,0.0763,-0.0947,0.0874,0.0841,-0.0845,0.0652,0.0836,0.0578,0.007,0.1052,None
0.4675,-0.1021,0.0733,0.0266,-0.0912,0.1161,0.0585,-0.0986,0.1030,0.0760,-0.0949,0.0876,0.0838,-0.0846,0.0655,0.0834,0.0578,0.011,0.1052,None
