Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.3533,-0.1391,0.0068,0.0197,-0.1165,0.0781,0.1174,-0.0937,0.0462,0.1262,-0.0791,0.0301,0.1283,-0.0600,0.0138,0.1322,0.1223,0.000,0.1005,None
0.4059,-0.1393,0.0113,0.0169,-0.1162,0.0827,0.1158,-0.0961,0.0526,0.1297,-0.0819,0.0382,0.1357,-0.0592,0.0212,0.1410,0.1277,0.132,0.1058,None
0.4197,-0.1392,0.0160,0.0138,-0.1155,0.0886,0.1131,-0.0977,0.0603,0.1314,-0.0833,0.0468,0.1397,-0.0587,0.0279,0.1443,0.1324,0.426,0.1101,None
0.4577,-0.1392,0.0201,0.0091,-0.1164,0.0946,0.1079,-0.1027,0.0687,0.1327,-0.0911,0.0467,0.1374,-0.0700,0.0233,0.1364,0.1377,0.233,0.1166,None
0.4713,-0.1391,0.0219,0.0083,-0.1163,0.0954,0.1075,-0.1042,0.0694,0.1340,-0.0929,0.0465,0.1381,-0.0729,0.0206,0.1338,0.1388,0.210,0.1187,None
0.4868,-0.1389,0.0252,0.0077,-0.1162,0.0961,0.1070,-0.1052,0.0699,0.1342,-0.0939,0.0471,0.1385,-0.0746,0.0197,0.1325,0.1383,0.212,0.1197,None
0.4995,-0.1381,0.0317,0.0088,-0.1148,0.0957,0.1089,-0.1048,0.0676,0.1352,-0.0930,0.0466,0.1400,-0.0743,0.0184,0.1328,0.1355,0.686,0.1195,None
0.5133,-0.1372,0.0365,0.0098,-0.1135,0.0951,0.1109,-0.1042,0.0662,0.1365,-0.0926,0.0449,0.1408,-0.0742,0.0168,0.1332,0.1343,0.459,0.1195,None
0.5276,-0.1367,0.0381,0.0108,-0.1119,0.0949,0.1126,-0.1029,0.0654,0.1377,-0.0915,0.0441,0.1417,-0.0733,0.0160,0.1338,0.1340,0.176,0.1195,None
0.5422,-0.1362,0.0394,0.0119,-0.1104,0.0953,0.1138,-0.1016,0.0654,0.1385,-0.0903,0.0442,0.1424,-0.0723,0.0161,0.1344,0.1337,0.106,0.1194,None
0.5563,-0.1358,0.0407,0.0129,-0.1090,0.0956,0.1148,-0.1004,0.0654,0.1392,-0.0892,0.0442,0.1430,-0.0714,0.0162,0.1349,0.1334,0.102,0.1193,None
0.5702,-0.1378,0.0420,0.0141,-0.1097,0.0981,0.1170,-0.1011,0.0673,0.1417,-0.0897,0.0458,0.1456,-0.0716,0.0174,0.1376,0.1352,0.148,0.1212,None
0.5845,-0.1376,0.0422,0.0148,-0.1089,0.0991,0.1167,-0.1002,0.0684,0.1414,-0.0889,0.0470,0.1454,-0.0707,0.0188,0.1377,0.1346,0.105,0.1210,None
0.5987,-0.1374,0.0424,0.0158,-0.1082,0.1002,0.1164,-0.0996,0.0695,0.1412,-0.0882,0.0481,0.1452,-0.0700,0.0199,0.1378,0.1337,0.114,0.1209,None
0.6123,-0.1332,0.0412,0.0156,-0.1048,0.0980,0.1122,-0.0966,0.0681,0.1363,-0.0863,0.0455,0.1387,-0.0680,0.0200,0.1331,0.1290,0.355,0.1171,None
0.6263,-0.1332,0.0413,0.0157,-0.1049,0.0985,0.1117,-0.0968,0.0683,0.1356,-0.0870,0.0444,0.1368,-0.0688,0.0198,0.1316,0.1282,0.057,0.1168,None
0.6404,-0.1331,0.0414,0.0158,-0.1049,0.0991,0.1112,-0.0971,0.0683,0.1348,-0.0873,0.0441,0.1356,-0.0693,0.0197,0.1302,0.1273,0.069,0.1164,None
0.6544,-0.1331,0.0415,0.0161,-0.1049,0.0992,0.1112,-0.0971,0.0682,0.1347,-0.0873,0.0441,0.1354,-0.0693,0.0196,0.1301,0.1268,0.034,0.1163,None
0.6688,-0.1330,0.0416,0.0165,-0.1046,0.0992,0.1114,-0.0970,0.0680,0.1347,-0.0871,0.0440,0.1355,-0.0691,0.0196,0.1302,0.1264,0.033,0.1162,None
0.6828,-0.1329,0.0418,0.0170,-0.1042,0.0991,0.1118,-0.0967,0.0677,0.1350,-0.0868,0.0437,0.1357,-0.0687,0.0194,0.1304,0.1261,0.045,0.1162,None
