Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.3533,0.0135,0.1404,-0.0079,-0.1052,0.1451,0.0451,-0.1407,0.1261,0.0350,-0.1479,0.1066,0.0147,-0.1399,0.0728,-0.0216,0.1607,0.000,0.1276,None
0.4480,0.0136,0.1404,-0.0080,-0.1051,0.1454,0.0448,-0.1407,0.1263,0.0347,-0.1479,0.1068,0.0144,-0.1398,0.0728,-0.0220,0.1607,0.003,0.1276,None
0.4692,0.0138,0.1404,-0.0082,-0.1051,0.1455,0.0442,-0.1406,0.1265,0.0341,-0.1478,0.1070,0.0139,-0.1397,0.0729,-0.0225,0.1607,0.026,0.1277,None
0.5062,0.0143,0.1404,-0.0080,-0.1050,0.1457,0.0438,-0.1404,0.1269,0.0336,-0.1476,0.1073,0.0136,-0.1397,0.0731,-0.0226,0.1607,0.022,0.1277,None
0.5205,0.0144,0.1403,-0.0081,-0.1049,0.1459,0.0437,-0.1403,0.1271,0.0335,-0.1476,0.1075,0.0136,-0.1397,0.0732,-0.0225,0.1607,0.012,0.1277,None
0.5312,0.0145,0.1403,-0.0083,-0.1048,0.1460,0.0434,-0.1402,0.1273,0.0331,-0.1475,0.1076,0.0133,-0.1397,0.0733,-0.0226,0.1607,0.029,0.1277,None
0.5451,0.0145,0.1403,-0.0084,-0.1048,0.1461,0.0431,-0.1402,0.1274,0.0328,-0.1474,0.1077,0.0130,-0.1396,0.0733,-0.0227,0.1606,0.016,0.1277,None
0.5598,0.0146,0.1403,-0.0086,-0.1049,0.1462,0.0428,-0.1402,0.1275,0.0325,-0.1474,0.1077,0.0128,-0.1396,0.0733,-0.0227,0.1606,0.009,0.1277,None
0.5748,0.0145,0.1403,-0.0088,-0.1050,0.1462,0.0426,-0.1402,0.1275,0.0321,-0.1475,0.1077,0.0125,-0.1397,0.0732,-0.0228,0.1606,0.010,0.1277,None
0.5897,0.0144,0.1403,-0.0090,-0.1051,0.1462,0.0423,-0.1403,0.1274,0.0318,-0.1475,0.1076,0.0122,-0.1397,0.0731,-0.0229,0.1605,0.011,0.1277,None
0.6039,0.0143,0.1404,-0.0091,-0.1052,0.1462,0.0421,-0.1403,0.1274,0.0316,-0.1475,0.1076,0.0120,-0.1397,0.0732,-0.0230,0.1604,0.012,0.1277,None
0.6184,0.0143,0.1404,-0.0091,-0.1052,0.1461,0.0420,-0.1404,0.1274,0.0314,-0.1475,0.1076,0.0119,-0.1396,0.0732,-0.0230,0.1604,0.008,0.1277,None
0.6333,0.0143,0.1404,-0.0091,-0.1052,0.1462,0.0419,-0.1404,0.1275,0.0313,-0.1475,0.1076,0.0118,-0.1396,0.0732,-0.0231,0.1604,0.007,0.1277,None
0.6477,0.0143,0.1404,-0.0091,-0.1052,0.1462,0.0418,-0.1404,0.1275,0.0312,-0.1475,0.1076,0.0116,-0.1395,0.0732,-0.0232,0.1604,0.008,0.1277,None
0.6646,0.0142,0.1391,-0.0090,-0.1042,0.1449,0.0414,-0.1390,0.1263,0.0310,-0.1461,0.1066,0.0116,-0.1382,0.0726,-0.0230,0.1589,0.087,0.1265,None
0.6744,0.0143,0.1391,-0.0090,-0.1042,0.1449,0.0414,-0.1390,0.1263,0.0311,-0.1461,0.1066,0.0116,-0.1381,0.0726,-0.0230,0.1590,0.013,0.1265,None
0.6883,0.0142,0.1391,-0.0090,-0.1042,0.1449,0.0414,-0.1391,0.1262,0.0312,-0.1462,0.1065,0.0117,-0.1381,0.0726,-0.0231,0.1590,0.008,0.1265,None
0.7021,0.0142,0.1391,-0.0090,-0.1042,0.1449,0.0414,-0.1391,0.1261,0.0313,-0.1462,0.1064,0.0117,-0.1381,0.0726,-0.0232,0.1591,0.009,0.1265,None
0.7160,0.0142,0.1390,-0.0090,-0.1042,0.1449,0.0414,-0.1391,0.1261,0.0314,-0.1463,0.1064,0.0118,-0.1380,0.0726,-0.0232,0.1591,0.003,0.1265,None
0.7303,0.0142,0.1390,-0.0090,-0.1041,0.1449,0.0414,-0.1391,0.1261,0.0314,-0.1463,0.1064,0.0118,-0.1380,0.0726,-0.0233,0.1591,0.001,0.1265,None
0.7450,0.0142,0.1390,-0.0090,-0.1041,0.1449,0.0414,-0.1392,0.1261,0.0314,-0.1463,0.1064,0.0118,-0.1380,0.0726,-0.0234,0.1591,0.001,0.1265,None
