Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.2998,-0.0584,0.1164,0.0177,-0.0719,0.1255,0.0857,-0.0950,0.1101,0.0871,-0.1020,0.0919,0.0702,-0.0961,0.0695,0.0502,0.0787,0.000,0.1108,None
0.3321,-0.0584,0.1164,0.0179,-0.0718,0.1255,0.0856,-0.0949,0.1101,0.0871,-0.1019,0.0919,0.0701,-0.0961,0.0695,0.0502,0.0785,0.007,0.1108,None
0.3468,-0.0584,0.1164,0.0180,-0.0718,0.1256,0.0853,-0.0948,0.1102,0.0870,-0.1019,0.0920,0.0701,-0.0960,0.0695,0.0501,0.0783,0.015,0.1107,None
0.3932,-0.0581,0.1163,0.0186,-0.0713,0.1255,0.0846,-0.0941,0.1101,0.0868,-0.1012,0.0919,0.0699,-0.0954,0.0693,0.0500,0.0774,0.019,0.1104,None
0.3998,-0.0578,0.1163,0.0189,-0.0708,0.1255,0.0847,-0.0936,0.1102,0.0869,-0.1008,0.0919,0.0701,-0.0950,0.0693,0.0502,0.0770,0.065,0.1102,None
0.4086,-0.0576,0.1164,0.0194,-0.0702,0.1256,0.0848,-0.0930,0.1104,0.0871,-0.1003,0.0920,0.0704,-0.0946,0.0694,0.0506,0.0766,0.048,0.1102,None
0.4177,-0.0573,0.1163,0.0198,-0.0695,0.1256,0.0848,-0.0923,0.1104,0.0872,-0.0996,0.0920,0.0706,-0.0941,0.0695,0.0508,0.0761,0.061,0.1099,None
0.4320,-0.0583,0.1154,0.0207,-0.0688,0.1256,0.0848,-0.0916,0.1104,0.0871,-0.0991,0.0922,0.0706,-0.0937,0.0696,0.0510,0.0745,0.146,0.1097,None
0.4464,-0.0611,0.1136,0.0223,-0.0682,0.1257,0.0850,-0.0911,0.1107,0.0872,-0.0986,0.0924,0.0703,-0.0933,0.0699,0.0513,0.0715,0.293,0.1095,None
0.4603,-0.0634,0.1118,0.0237,-0.0677,0.1258,0.0850,-0.0906,0.1108,0.0871,-0.0982,0.0926,0.0702,-0.0930,0.0701,0.0514,0.0690,0.266,0.1092,None
