Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.2929,-0.0775,0.1010,0.0397,-0.0687,0.1232,0.0427,-0.0818,0.1043,0.0548,-0.0798,0.0878,0.0585,-0.0681,0.0699,0.0578,0.0161,0.000,0.0952,None
0.3398,-0.0775,0.1008,0.0399,-0.0690,0.1228,0.0427,-0.0819,0.1041,0.0549,-0.0799,0.0884,0.0592,-0.0683,0.0713,0.0599,0.0160,0.002,0.0952,None
0.3529,-0.0777,0.1006,0.0401,-0.0694,0.1223,0.0426,-0.0822,0.1041,0.0551,-0.0797,0.0923,0.0627,-0.0688,0.0747,0.0649,0.0161,0.015,0.0953,None
0.3879,-0.0804,0.1038,0.0415,-0.0723,0.1254,0.0437,-0.0850,0.1069,0.0566,-0.0824,0.0950,0.0645,-0.0711,0.0776,0.0675,0.0161,0.013,0.0981,None
0.4095,-0.0806,0.1037,0.0413,-0.0731,0.1241,0.0430,-0.0852,0.1066,0.0561,-0.0825,0.0946,0.0639,-0.0712,0.0775,0.0671,0.0158,0.015,0.0979,None
0.4159,-0.0809,0.1036,0.0411,-0.0739,0.1226,0.0423,-0.0853,0.1063,0.0557,-0.0826,0.0939,0.0630,-0.0714,0.0774,0.0667,0.0155,0.050,0.0977,None
0.4277,-0.0811,0.1035,0.0409,-0.0742,0.1224,0.0419,-0.0854,0.1059,0.0551,-0.0825,0.0927,0.0616,-0.0715,0.0774,0.0662,0.0151,0.044,0.0973,None
0.4408,-0.0812,0.1034,0.0407,-0.0743,0.1224,0.0417,-0.0855,0.1057,0.0547,-0.0825,0.0922,0.0609,-0.0715,0.0774,0.0658,0.0148,0.020,0.0972,None
0.4545,-0.0814,0.1034,0.0406,-0.0745,0.1224,0.0414,-0.0855,0.1055,0.0543,-0.0826,0.0920,0.0604,-0.0716,0.0774,0.0655,0.0145,0.019,0.0970,None
0.4681,-0.0815,0.1033,0.0406,-0.0745,0.1224,0.0414,-0.0854,0.1054,0.0542,-0.0825,0.0918,0.0602,-0.0716,0.0774,0.0654,0.0143,0.020,0.0969,None
0.4821,-0.0815,0.1032,0.0407,-0.0745,0.1224,0.0414,-0.0853,0.1052,0.0541,-0.0823,0.0917,0.0601,-0.0714,0.0774,0.0653,0.0141,0.019,0.0967,None
0.4964,-0.0815,0.1032,0.0408,-0.0745,0.1224,0.0415,-0.0852,0.1050,0.0540,-0.0822,0.0916,0.0600,-0.0713,0.0774,0.0653,0.0138,0.019,0.0965,None
0.5103,-0.0816,0.1031,0.0408,-0.0746,0.1224,0.0416,-0.0852,0.1047,0.0539,-0.0821,0.0914,0.0599,-0.0712,0.0774,0.0653,0.0137,0.018,0.0964,None
0.5256,-0.0817,0.1030,0.0409,-0.0746,0.1232,0.0422,-0.0852,0.1045,0.0539,-0.0821,0.0912,0.0599,-0.0712,0.0773,0.0654,0.0136,0.013,0.0962,None
0.5380,-0.0819,0.1030,0.0409,-0.0746,0.1243,0.0429,-0.0852,0.1043,0.0540,-0.0821,0.0911,0.0600,-0.0711,0.0773,0.0654,0.0136,0.016,0.0961,None
0.5520,-0.0814,0.1022,0.0406,-0.0713,0.1308,0.0456,-0.0846,0.1033,0.0538,-0.0815,0.0903,0.0598,-0.0702,0.0782,0.0671,0.0136,0.018,0.0954,None
0.5659,-0.0817,0.1020,0.0407,-0.0661,0.1401,0.0491,-0.0846,0.1030,0.0541,-0.0815,0.0901,0.0602,-0.0694,0.0801,0.0702,0.0138,0.024,0.0953,None
0.5803,-0.0820,0.1017,0.0410,-0.0646,0.1426,0.0506,-0.0848,0.1026,0.0547,-0.0815,0.0902,0.0611,-0.0690,0.0808,0.0721,0.0140,0.020,0.0952,None
0.5944,-0.0824,0.1013,0.0415,-0.0643,0.1433,0.0517,-0.0851,0.1020,0.0553,-0.0812,0.0913,0.0629,-0.0687,0.0810,0.0736,0.0141,0.023,0.0952,None
0.6087,-0.0829,0.1007,0.0420,-0.0651,0.1427,0.0524,-0.0854,0.1013,0.0560,-0.0815,0.0906,0.0636,-0.0689,0.0803,0.0741,0.0142,0.015,0.0951,None
0.6228,-0.0834,0.1001,0.0425,-0.0659,0.1420,0.0529,-0.0858,0.1007,0.0565,-0.0817,0.0899,0.0640,-0.0691,0.0797,0.0745,0.0142,0.012,0.0950,None
0.6366,-0.0839,0.0995,0.0430,-0.0668,0.1412,0.0533,-0.0861,0.1001,0.0570,-0.0820,0.0893,0.0645,-0.0693,0.0791,0.0748,0.0142,0.010,0.0950,None
0.6513,-0.0844,0.0990,0.0435,-0.0676,0.1405,0.0537,-0.0865,0.0995,0.0575,-0.0823,0.0886,0.0649,-0.0695,0.0785,0.0752,0.0142,0.009,0.0949,None
0.6651,-0.0845,0.0985,0.0442,-0.0680,0.1398,0.0543,-0.0865,0.0990,0.0583,-0.0822,0.0881,0.0656,-0.0693,0.0780,0.0758,0.0142,0.013,0.0949,None
0.6795,-0.0844,0.0983,0.0451,-0.0681,0.1393,0.0550,-0.0862,0.0987,0.0591,-0.0818,0.0878,0.0663,-0.0689,0.0777,0.0764,0.0141,0.013,0.0948,None
0.6936,-0.0843,0.0981,0.0458,-0.0681,0.1389,0.0556,-0.0859,0.0985,0.0598,-0.0815,0.0875,0.0669,-0.0685,0.0775,0.0769,0.0141,0.012,0.0948,None
0.7071,-0.0834,0.0979,0.0479,-0.0678,0.1374,0.0572,-0.0846,0.0983,0.0618,-0.0801,0.0872,0.0688,-0.0670,0.0772,0.0785,0.0140,0.026,0.0947,None
0.7214,-0.0823,0.0981,0.0495,-0.0682,0.1350,0.0580,-0.0832,0.0983,0.0634,-0.0786,0.0873,0.0702,-0.0654,0.0772,0.0797,0.0139,0.022,0.0947,None
0.7355,-0.0810,0.0982,0.0512,-0.0680,0.1332,0.0589,-0.0817,0.0984,0.0649,-0.0770,0.0873,0.0717,-0.0636,0.0773,0.0809,0.0137,0.023,0.0946,None
0.7494,-0.0801,0.0987,0.0518,-0.0671,0.1330,0.0592,-0.0807,0.0988,0.0653,-0.0761,0.0876,0.0720,-0.0628,0.0776,0.0811,0.0136,0.016,0.0945,None
0.7631,-0.0794,0.0994,0.0518,-0.0661,0.1334,0.0592,-0.0800,0.0992,0.0650,-0.0759,0.0867,0.0706,-0.0633,0.0762,0.0786,0.0133,0.029,0.0944,None
0.7771,-0.0789,0.0998,0.0516,-0.0653,0.1338,0.0590,-0.0799,0.0983,0.0638,-0.0771,0.0766,0.0615,-0.0653,0.0666,0.0654,0.0124,0.121,0.0938,None
0.7915,-0.0785,0.1002,0.0513,-0.0646,0.1342,0.0587,-0.0804,0.0944,0.0609,-0.0735,0.0674,0.0524,-0.0618,0.0599,0.0557,0.0113,0.359,0.0920,None
0.8052,-0.0783,0.1006,0.0511,-0.0641,0.1346,0.0584,-0.0805,0.0918,0.0586,-0.0672,0.0588,0.0439,-0.0538,0.0509,0.0443,0.0118,0.260,0.0906,None
0.8194,-0.0781,0.1009,0.0507,-0.0638,0.1350,0.0579,-0.0804,0.0913,0.0576,-0.0616,0.0539,0.0388,-0.0460,0.0457,0.0381,0.0120,0.073,0.0902,None
0.8338,-0.0781,0.1012,0.0501,-0.0635,0.1354,0.0574,-0.0802,0.0913,0.0569,-0.0576,0.0513,0.0359,-0.0412,0.0436,0.0357,0.0122,0.029,0.0899,None
0.8471,-0.0782,0.1017,0.0492,-0.0633,0.1358,0.0564,-0.0800,0.0916,0.0560,-0.0558,0.0502,0.0342,-0.0390,0.0424,0.0339,0.0123,0.022,0.0898,None
0.8618,-0.0782,0.1023,0.0479,-0.0633,0.1364,0.0548,-0.0800,0.0922,0.0547,-0.0556,0.0505,0.0334,-0.0380,0.0420,0.0328,0.0124,0.006,0.0897,None
0.8752,-0.0782,0.1031,0.0462,-0.0632,0.1371,0.0527,-0.0799,0.0929,0.0531,-0.0554,0.0509,0.0324,-0.0372,0.0419,0.0316,0.0124,0.003,0.0896,None
0.8896,-0.0782,0.1042,0.0439,-0.0631,0.1383,0.0493,-0.0798,0.0941,0.0508,-0.0552,0.0516,0.0311,-0.0371,0.0425,0.0306,0.0123,0.014,0.0895,None
0.9032,-0.0784,0.1055,0.0402,-0.0635,0.1396,0.0443,-0.0800,0.0956,0.0474,-0.0552,0.0525,0.0292,-0.0372,0.0434,0.0290,0.0123,0.026,0.0895,None
0.9176,-0.0792,0.1069,0.0348,-0.0645,0.1412,0.0370,-0.0806,0.0974,0.0425,-0.0554,0.0535,0.0266,-0.0375,0.0445,0.0268,0.0123,0.043,0.0894,None
0.9317,-0.0801,0.1080,0.0288,-0.0657,0.1424,0.0288,-0.0813,0.0990,0.0370,-0.0557,0.0545,0.0236,-0.0378,0.0456,0.0244,0.0122,0.050,0.0894,None
0.9455,-0.0808,0.1091,0.0220,-0.0668,0.1432,0.0196,-0.0819,0.1006,0.0307,-0.0559,0.0554,0.0202,-0.0381,0.0467,0.0216,0.0122,0.057,0.0893,None
0.9592,-0.0801,0.1107,0.0161,-0.0661,0.1436,0.0112,-0.0809,0.1028,0.0254,-0.0552,0.0569,0.0174,-0.0375,0.0481,0.0191,0.0122,0.057,0.0893,None
0.9732,-0.0795,0.1118,0.0105,-0.0658,0.1427,0.0033,-0.0802,0.1045,0.0202,-0.0545,0.0580,0.0147,-0.0371,0.0492,0.0168,0.0122,0.054,0.0892,None
0.9872,-0.0770,0.1138,0.0081,-0.0633,0.1417,-0.0007,-0.0775,0.1069,0.0181,-0.0515,0.0590,0.0135,-0.0355,0.0505,0.0159,0.0121,0.039,0.0892,None
1.0012,-0.0731,0.1164,0.0070,-0.0589,0.1421,-0.0028,-0.0735,0.1098,0.0171,-0.0478,0.0604,0.0128,-0.0334,0.0519,0.0154,0.0120,0.021,0.0892,None
1.0151,-0.0697,0.1186,0.0056,-0.0551,0.1425,-0.0053,-0.0700,0.1123,0.0157,-0.0446,0.0615,0.0119,-0.0314,0.0530,0.0148,0.0119,0.023,0.0891,None
1.0287,-0.0674,0.1200,0.0001,-0.0521,0.1432,-0.0112,-0.0680,0.1141,0.0103,-0.0414,0.0619,0.0084,-0.0304,0.0539,0.0125,0.0118,0.033,0.0891,None
1.0432,-0.0661,0.1206,-0.0055,-0.0499,0.1431,-0.0164,-0.0672,0.1149,0.0047,-0.0395,0.0620,0.0050,-0.0294,0.0538,0.0105,0.0117,0.041,0.0891,None
1.0565,-0.0645,0.1210,-0.0107,-0.0476,0.1427,-0.0213,-0.0661,0.1157,-0.0005,-0.0376,0.0621,0.0020,-0.0266,0.0536,0.0090,0.0116,0.039,0.0891,None
1.0704,-0.0642,0.1206,-0.0159,-0.0466,0.1413,-0.0254,-0.0664,0.1152,-0.0059,-0.0374,0.0618,-0.0010,-0.0253,0.0534,0.0078,0.0115,0.047,0.0890,None
1.0842,-0.0653,0.1192,-0.0208,-0.0474,0.1389,-0.0289,-0.0680,0.1137,-0.0112,-0.0383,0.0609,-0.0039,-0.0264,0.0528,0.0061,0.0115,0.051,0.0890,None
1.0983,-0.0639,0.1194,-0.0242,-0.0453,0.1297,-0.0299,-0.0675,0.1128,-0.0146,-0.0370,0.0603,-0.0057,-0.0262,0.0526,0.0054,0.0121,0.098,0.0885,None
1.1121,-0.0622,0.1196,-0.0273,-0.0423,0.1241,-0.0308,-0.0649,0.1060,-0.0182,-0.0331,0.0584,-0.0067,-0.0251,0.0524,0.0051,0.0166,0.517,0.0837,None
1.1259,-0.0548,0.1235,-0.0269,-0.0328,0.1103,-0.0287,-0.0524,0.0896,-0.0184,-0.0265,0.0588,-0.0051,-0.0226,0.0528,0.0066,0.0350,1.513,0.0695,None
1.1401,-0.0415,0.1301,-0.0232,-0.0203,0.0953,-0.0248,-0.0313,0.0735,-0.0142,-0.0227,0.0594,-0.0030,-0.0201,0.0527,0.0097,0.0582,1.691,0.0486,None
1.1542,-0.0281,0.1351,-0.0238,-0.0110,0.0901,-0.0218,-0.0188,0.0687,-0.0107,-0.0195,0.0595,-0.0012,-0.0180,0.0524,0.0125,0.0682,0.747,0.0386,None
