Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.3486,-0.0879,0.0404,-0.0945,-0.1306,0.0619,-0.0732,-0.1366,0.0423,-0.0603,-0.1373,0.0317,-0.0470,-0.1354,0.0217,-0.0272,0.0596,0.000,0.0960,None
0.3787,-0.0880,0.0408,-0.0944,-0.1309,0.0630,-0.0727,-0.1367,0.0429,-0.0598,-0.1373,0.0320,-0.0467,-0.1354,0.0220,-0.0270,0.0597,0.012,0.0960,None
0.4433,-0.0879,0.0421,-0.0957,-0.1313,0.0641,-0.0725,-0.1367,0.0433,-0.0601,-0.1325,0.0257,-0.0506,-0.1308,0.0167,-0.0328,0.0604,0.020,0.0963,None
0.4610,-0.0873,0.0428,-0.0969,-0.1323,0.0654,-0.0723,-0.1369,0.0433,-0.0602,-0.1325,0.0255,-0.0508,-0.1307,0.0164,-0.0331,0.0618,0.092,0.0966,None
0.4721,-0.0870,0.0431,-0.0973,-0.1329,0.0653,-0.0724,-0.1384,0.0443,-0.0601,-0.1334,0.0259,-0.0508,-0.1309,0.0164,-0.0331,0.0634,0.170,0.0979,None
0.4866,-0.0868,0.0438,-0.0975,-0.1338,0.0654,-0.0728,-0.1427,0.0476,-0.0600,-0.1370,0.0279,-0.0507,-0.1313,0.0165,-0.0332,0.0674,0.359,0.1018,None
0.5009,-0.0866,0.0446,-0.0974,-0.1339,0.0657,-0.0732,-0.1455,0.0503,-0.0600,-0.1407,0.0305,-0.0507,-0.1336,0.0178,-0.0330,0.0700,0.250,0.1047,None
0.5159,-0.0864,0.0454,-0.0972,-0.1339,0.0666,-0.0732,-0.1458,0.0499,-0.0610,-0.1422,0.0318,-0.0510,-0.1352,0.0186,-0.0330,0.0698,0.116,0.1054,None
0.5296,-0.0864,0.0460,-0.0969,-0.1340,0.0669,-0.0730,-0.1456,0.0495,-0.0613,-0.1421,0.0316,-0.0513,-0.1352,0.0184,-0.0334,0.0692,0.092,0.1054,None
0.5436,-0.0864,0.0467,-0.0966,-0.1340,0.0672,-0.0728,-0.1456,0.0495,-0.0614,-0.1416,0.0308,-0.0520,-0.1350,0.0179,-0.0341,0.0689,0.055,0.1054,None
0.5583,-0.0863,0.0475,-0.0962,-0.1340,0.0677,-0.0726,-0.1455,0.0497,-0.0616,-0.1414,0.0309,-0.0524,-0.1347,0.0176,-0.0348,0.0686,0.054,0.1054,None
0.5722,-0.0851,0.0494,-0.0962,-0.1328,0.0690,-0.0732,-0.1446,0.0510,-0.0627,-0.1406,0.0319,-0.0539,-0.1342,0.0183,-0.0364,0.0682,0.094,0.1054,None
0.5875,-0.0848,0.0503,-0.0947,-0.1306,0.0698,-0.0745,-0.1431,0.0526,-0.0643,-0.1394,0.0334,-0.0557,-0.1335,0.0196,-0.0384,0.0658,0.221,0.1053,None
0.6007,-0.0841,0.0513,-0.0936,-0.1270,0.0689,-0.0761,-0.1416,0.0542,-0.0658,-0.1382,0.0349,-0.0575,-0.1327,0.0209,-0.0403,0.0640,0.218,0.1052,None
0.6148,-0.0838,0.0528,-0.0950,-0.1258,0.0696,-0.0782,-0.1396,0.0542,-0.0683,-0.1385,0.0367,-0.0594,-0.1335,0.0226,-0.0420,0.0619,0.180,0.1043,None
0.6294,-0.0835,0.0534,-0.0950,-0.1251,0.0704,-0.0783,-0.1378,0.0541,-0.0688,-0.1366,0.0368,-0.0600,-0.1331,0.0237,-0.0423,0.0603,0.115,0.1032,None
0.6428,-0.0832,0.0540,-0.0949,-0.1239,0.0699,-0.0790,-0.1348,0.0516,-0.0706,-0.1338,0.0358,-0.0612,-0.1327,0.0247,-0.0426,0.0572,0.337,0.1017,None
0.6571,-0.0857,0.0521,-0.0936,-0.1212,0.0651,-0.0813,-0.1319,0.0488,-0.0724,-0.1300,0.0334,-0.0629,-0.1324,0.0256,-0.0429,0.0510,0.445,0.1002,None
0.6711,-0.0852,0.0530,-0.0941,-0.1209,0.0656,-0.0812,-0.1315,0.0493,-0.0724,-0.1297,0.0339,-0.0630,-0.1321,0.0260,-0.0431,0.0513,0.044,0.1001,None
0.6852,-0.0846,0.0535,-0.0947,-0.1207,0.0660,-0.0815,-0.1312,0.0496,-0.0729,-0.1293,0.0341,-0.0636,-0.1319,0.0260,-0.0437,0.0515,0.020,0.1000,None
0.6992,-0.0841,0.0534,-0.0953,-0.1203,0.0659,-0.0823,-0.1308,0.0494,-0.0737,-0.1290,0.0339,-0.0645,-0.1316,0.0257,-0.0447,0.0515,0.023,0.1001,None
0.7133,-0.0835,0.0535,-0.0958,-0.1199,0.0659,-0.0831,-0.1304,0.0494,-0.0747,-0.1286,0.0338,-0.0655,-0.1313,0.0254,-0.0458,0.0516,0.033,0.1001,None
