Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.3264,-0.1084,0.0708,0.0405,-0.0284,0.1678,0.0640,0.0135,0.1640,0.0887,0.0264,0.1413,0.1025,0.0253,0.0916,0.1220,0.1609,0.000,0.1228,None
0.3616,-0.1085,0.0707,0.0405,-0.0287,0.1676,0.0644,0.0129,0.1636,0.0894,0.0255,0.1408,0.1032,0.0238,0.0911,0.1225,0.1604,0.028,0.1227,None
0.3882,-0.1084,0.0710,0.0404,-0.0287,0.1672,0.0655,0.0123,0.1627,0.0910,0.0245,0.1397,0.1049,0.0224,0.0899,0.1235,0.1598,0.083,0.1226,None
0.3990,-0.1084,0.0713,0.0402,-0.0286,0.1671,0.0660,0.0121,0.1622,0.0918,0.0241,0.1391,0.1057,0.0218,0.0894,0.1240,0.1595,0.115,0.1225,None
0.4138,-0.1083,0.0715,0.0400,-0.0285,0.1669,0.0666,0.0112,0.1612,0.0931,0.0237,0.1385,0.1065,0.0211,0.0888,0.1245,0.1586,0.142,0.1222,None
0.4285,-0.1082,0.0719,0.0398,-0.0283,0.1667,0.0672,0.0105,0.1602,0.0944,0.0235,0.1379,0.1073,0.0207,0.0882,0.1250,0.1578,0.148,0.1219,None
0.4422,-0.1081,0.0723,0.0396,-0.0281,0.1666,0.0677,0.0104,0.1599,0.0949,0.0232,0.1375,0.1079,0.0203,0.0879,0.1253,0.1575,0.082,0.1219,None
0.4570,-0.1080,0.0727,0.0393,-0.0279,0.1664,0.0681,0.0104,0.1595,0.0954,0.0229,0.1371,0.1084,0.0198,0.0876,0.1256,0.1572,0.072,0.1218,None
0.4712,-0.1079,0.0731,0.0389,-0.0278,0.1664,0.0683,0.0104,0.1594,0.0956,0.0226,0.1369,0.1088,0.0193,0.0876,0.1258,0.1570,0.058,0.1218,None
0.4854,-0.1079,0.0734,0.0386,-0.0280,0.1664,0.0683,0.0101,0.1594,0.0957,0.0222,0.1369,0.1089,0.0187,0.0877,0.1259,0.1568,0.036,0.1218,None
0.4997,-0.1079,0.0736,0.0383,-0.0281,0.1663,0.0683,0.0098,0.1594,0.0956,0.0217,0.1369,0.1090,0.0181,0.0878,0.1259,0.1565,0.036,0.1217,None
0.5140,-0.1080,0.0738,0.0380,-0.0285,0.1664,0.0681,0.0095,0.1596,0.0954,0.0212,0.1371,0.1088,0.0175,0.0881,0.1258,0.1564,0.020,0.1217,None
0.5287,-0.1081,0.0738,0.0379,-0.0288,0.1664,0.0680,0.0092,0.1597,0.0952,0.0208,0.1373,0.1087,0.0171,0.0884,0.1257,0.1562,0.016,0.1217,None
0.5422,-0.1082,0.0738,0.0378,-0.0291,0.1663,0.0680,0.0089,0.1599,0.0951,0.0205,0.1375,0.1086,0.0167,0.0887,0.1255,0.1562,0.019,0.1217,None
0.5563,-0.1082,0.0738,0.0377,-0.0294,0.1662,0.0680,0.0086,0.1600,0.0949,0.0202,0.1376,0.1084,0.0163,0.0889,0.1254,0.1560,0.020,0.1216,None
0.5702,-0.1082,0.0738,0.0378,-0.0297,0.1662,0.0680,0.0084,0.1601,0.0947,0.0199,0.1378,0.1082,0.0160,0.0892,0.1252,0.1559,0.021,0.1216,None
0.5840,-0.1082,0.0738,0.0381,-0.0297,0.1661,0.0680,0.0084,0.1601,0.0946,0.0198,0.1378,0.1081,0.0159,0.0894,0.1251,0.1557,0.031,0.1216,None
0.5979,-0.1081,0.0738,0.0384,-0.0297,0.1660,0.0681,0.0084,0.1602,0.0945,0.0198,0.1379,0.1080,0.0159,0.0896,0.1249,0.1555,0.032,0.1216,None
0.6117,-0.1082,0.0736,0.0385,-0.0300,0.1660,0.0680,0.0081,0.1603,0.0943,0.0194,0.1380,0.1079,0.0156,0.0898,0.1248,0.1553,0.032,0.1215,None
0.6259,-0.1082,0.0735,0.0387,-0.0302,0.1660,0.0680,0.0079,0.1603,0.0942,0.0192,0.1381,0.1078,0.0154,0.0900,0.1247,0.1552,0.025,0.1215,None
0.6399,-0.1083,0.0734,0.0387,-0.0305,0.1660,0.0680,0.0076,0.1604,0.0940,0.0189,0.1383,0.1077,0.0152,0.0902,0.1246,0.1551,0.026,0.1215,None
0.6535,-0.1084,0.0733,0.0388,-0.0307,0.1659,0.0679,0.0073,0.1605,0.0939,0.0186,0.1384,0.1075,0.0149,0.0905,0.1244,0.1549,0.028,0.1215,None
0.6677,-0.1084,0.0732,0.0390,-0.0309,0.1658,0.0679,0.0071,0.1605,0.0938,0.0184,0.1385,0.1074,0.0148,0.0907,0.1243,0.1548,0.022,0.1214,None
0.6818,-0.1084,0.0731,0.0391,-0.0310,0.1658,0.0681,0.0069,0.1605,0.0938,0.0182,0.1385,0.1075,0.0146,0.0908,0.1243,0.1547,0.015,0.1214,None
0.6960,-0.1084,0.0731,0.0392,-0.0311,0.1656,0.0682,0.0067,0.1605,0.0938,0.0179,0.1385,0.1075,0.0143,0.0909,0.1243,0.1545,0.016,0.1214,None
0.7097,-0.1084,0.0731,0.0393,-0.0312,0.1656,0.0683,0.0065,0.1604,0.0939,0.0176,0.1384,0.1076,0.0140,0.0910,0.1243,0.1544,0.015,0.1214,None
0.7238,-0.1084,0.0731,0.0395,-0.0312,0.1655,0.0685,0.0064,0.1604,0.0940,0.0174,0.1384,0.1077,0.0138,0.0910,0.1243,0.1542,0.013,0.1213,None
0.7380,-0.1084,0.0730,0.0397,-0.0312,0.1653,0.0687,0.0063,0.1603,0.0941,0.0172,0.1383,0.1078,0.0136,0.0911,0.1243,0.1540,0.015,0.1213,None
0.7516,-0.1083,0.0731,0.0398,-0.0313,0.1652,0.0688,0.0061,0.1602,0.0941,0.0169,0.1383,0.1079,0.0134,0.0912,0.1242,0.1537,0.018,0.1212,None
0.7655,-0.1083,0.0731,0.0400,-0.0313,0.1651,0.0689,0.0060,0.1601,0.0942,0.0167,0.1382,0.1080,0.0131,0.0913,0.1243,0.1535,0.016,0.1212,None
0.7797,-0.1082,0.0732,0.0401,-0.0312,0.1650,0.0690,0.0059,0.1600,0.0943,0.0165,0.1381,0.1081,0.0128,0.0913,0.1243,0.1533,0.017,0.1212,None
0.7938,-0.1081,0.0732,0.0404,-0.0312,0.1649,0.0692,0.0058,0.1599,0.0944,0.0163,0.1380,0.1082,0.0125,0.0913,0.1243,0.1529,0.027,0.1211,None
0.8078,-0.1079,0.0732,0.0408,-0.0312,0.1649,0.0693,0.0056,0.1598,0.0945,0.0160,0.1379,0.1084,0.0122,0.0914,0.1244,0.1526,0.030,0.1210,None
0.8218,-0.1078,0.0733,0.0409,-0.0310,0.1648,0.0693,0.0056,0.1597,0.0946,0.0159,0.1378,0.1085,0.0120,0.0914,0.1244,0.1523,0.017,0.1210,None
0.8361,-0.1077,0.0735,0.0410,-0.0309,0.1648,0.0694,0.0056,0.1596,0.0947,0.0158,0.1378,0.1086,0.0118,0.0915,0.1244,0.1521,0.018,0.1210,None
0.8498,-0.1076,0.0736,0.0410,-0.0308,0.1647,0.0695,0.0056,0.1596,0.0947,0.0156,0.1377,0.1087,0.0116,0.0916,0.1244,0.1519,0.016,0.1209,None
0.8637,-0.1075,0.0737,0.0411,-0.0308,0.1647,0.0695,0.0055,0.1595,0.0947,0.0155,0.1377,0.1087,0.0114,0.0917,0.1244,0.1517,0.016,0.1209,None
0.8777,-0.1075,0.0737,0.0413,-0.0308,0.1646,0.0696,0.0053,0.1595,0.0947,0.0153,0.1377,0.1087,0.0113,0.0918,0.1243,0.1515,0.018,0.1208,None
0.8916,-0.1075,0.0736,0.0415,-0.0310,0.1645,0.0697,0.0051,0.1595,0.0947,0.0151,0.1378,0.1087,0.0112,0.0920,0.1243,0.1513,0.023,0.1208,None
0.9054,-0.1074,0.0735,0.0418,-0.0311,0.1644,0.0698,0.0050,0.1595,0.0948,0.0149,0.1377,0.1088,0.0111,0.0921,0.1243,0.1511,0.024,0.1208,None
0.9194,-0.1074,0.0733,0.0421,-0.0312,0.1642,0.0700,0.0048,0.1594,0.0948,0.0148,0.1377,0.1088,0.0109,0.0921,0.1243,0.1509,0.024,0.1208,None
0.9335,-0.1072,0.0732,0.0428,-0.0313,0.1641,0.0703,0.0047,0.1593,0.0950,0.0146,0.1376,0.1090,0.0108,0.0921,0.1244,0.1506,0.043,0.1207,None
0.9475,-0.1071,0.0730,0.0436,-0.0313,0.1639,0.0706,0.0046,0.1592,0.0952,0.0144,0.1375,0.1092,0.0106,0.0921,0.1244,0.1502,0.047,0.1207,None
0.9612,-0.1070,0.0729,0.0440,-0.0313,0.1638,0.0709,0.0046,0.1590,0.0955,0.0143,0.1373,0.1094,0.0105,0.0919,0.1246,0.1500,0.016,0.1207,None
0.9754,-0.1069,0.0728,0.0444,-0.0312,0.1636,0.0712,0.0046,0.1588,0.0957,0.0142,0.1370,0.1097,0.0104,0.0917,0.1247,0.1498,0.016,0.1206,None
0.9888,-0.1095,0.0747,0.0459,-0.0319,0.1677,0.0734,0.0047,0.1628,0.0984,0.0146,0.1405,0.1127,0.0106,0.0940,0.1280,0.1535,0.274,0.1237,None
1.0029,-0.1094,0.0747,0.0464,-0.0318,0.1676,0.0737,0.0048,0.1626,0.0986,0.0147,0.1403,0.1129,0.0108,0.0939,0.1281,0.1533,0.021,0.1237,None
1.0170,-0.1092,0.0746,0.0468,-0.0317,0.1675,0.0739,0.0049,0.1625,0.0988,0.0147,0.1402,0.1130,0.0109,0.0938,0.1281,0.1531,0.020,0.1236,None
1.0306,-0.1091,0.0745,0.0472,-0.0316,0.1674,0.0742,0.0049,0.1623,0.0989,0.0148,0.1401,0.1131,0.0110,0.0938,0.1282,0.1529,0.021,0.1236,None
1.0447,-0.1090,0.0745,0.0476,-0.0315,0.1673,0.0743,0.0049,0.1622,0.0990,0.0149,0.1400,0.1131,0.0112,0.0938,0.1282,0.1527,0.021,0.1235,None
1.0587,-0.1088,0.0744,0.0480,-0.0315,0.1672,0.0745,0.0050,0.1621,0.0991,0.0151,0.1399,0.1132,0.0114,0.0937,0.1282,0.1525,0.022,0.1235,None
1.0725,-0.1087,0.0744,0.0485,-0.0314,0.1671,0.0748,0.0050,0.1619,0.0993,0.0152,0.1398,0.1132,0.0117,0.0937,0.1282,0.1522,0.026,0.1234,None
1.0864,-0.1085,0.0744,0.0489,-0.0313,0.1670,0.0749,0.0050,0.1618,0.0994,0.0153,0.1398,0.1132,0.0118,0.0937,0.1281,0.1519,0.026,0.1233,None
1.1006,-0.1084,0.0743,0.0492,-0.0313,0.1669,0.0751,0.0050,0.1617,0.0995,0.0153,0.1397,0.1133,0.0119,0.0937,0.1281,0.1517,0.023,0.1233,None
1.1145,-0.1083,0.0743,0.0496,-0.0313,0.1668,0.0753,0.0049,0.1615,0.0996,0.0153,0.1396,0.1133,0.0119,0.0937,0.1281,0.1514,0.023,0.1232,None
1.1282,-0.1081,0.0743,0.0499,-0.0313,0.1667,0.0754,0.0049,0.1614,0.0997,0.0154,0.1396,0.1133,0.0120,0.0937,0.1281,0.1511,0.023,0.1231,None
1.1425,-0.1080,0.0742,0.0503,-0.0312,0.1666,0.0757,0.0049,0.1612,0.0999,0.0155,0.1394,0.1134,0.0121,0.0936,0.1282,0.1509,0.021,0.1231,None
1.1570,-0.1078,0.0742,0.0507,-0.0311,0.1665,0.0759,0.0049,0.1610,0.1001,0.0156,0.1393,0.1135,0.0122,0.0935,0.1282,0.1506,0.020,0.1230,None
1.1701,-0.1077,0.0742,0.0511,-0.0311,0.1664,0.0761,0.0049,0.1609,0.1002,0.0156,0.1392,0.1136,0.0122,0.0935,0.1282,0.1504,0.020,0.1230,None
1.1842,-0.1076,0.0741,0.0514,-0.0310,0.1663,0.0762,0.0049,0.1608,0.1003,0.0156,0.1391,0.1137,0.0122,0.0934,0.1283,0.1501,0.019,0.1229,None
1.1983,-0.1075,0.0741,0.0518,-0.0309,0.1663,0.0764,0.0049,0.1606,0.1005,0.0157,0.1390,0.1138,0.0122,0.0933,0.1283,0.1499,0.020,0.1228,None
1.2119,-0.1074,0.0741,0.0521,-0.0310,0.1662,0.0765,0.0047,0.1605,0.1006,0.0156,0.1389,0.1138,0.0122,0.0933,0.1283,0.1497,0.022,0.1228,None
1.2262,-0.1073,0.0740,0.0524,-0.0311,0.1661,0.0766,0.0046,0.1605,0.1007,0.0155,0.1388,0.1139,0.0121,0.0933,0.1284,0.1494,0.020,0.1228,None
1.2402,-0.1072,0.0739,0.0528,-0.0312,0.1661,0.0768,0.0045,0.1604,0.1008,0.0154,0.1387,0.1140,0.0120,0.0932,0.1284,0.1492,0.022,0.1227,None
1.2537,-0.1071,0.0738,0.0532,-0.0313,0.1660,0.0770,0.0044,0.1602,0.1009,0.0153,0.1386,0.1141,0.0120,0.0931,0.1285,0.1489,0.026,0.1227,None
1.2679,-0.1070,0.0738,0.0536,-0.0313,0.1659,0.0771,0.0043,0.1601,0.1011,0.0153,0.1385,0.1142,0.0120,0.0930,0.1285,0.1487,0.022,0.1226,None
1.2818,-0.1069,0.0737,0.0539,-0.0314,0.1658,0.0773,0.0043,0.1600,0.1012,0.0153,0.1385,0.1143,0.0121,0.0930,0.1285,0.1485,0.022,0.1226,None
1.2960,-0.1068,0.0736,0.0543,-0.0314,0.1658,0.0774,0.0043,0.1600,0.1012,0.0154,0.1384,0.1143,0.0121,0.0929,0.1285,0.1483,0.023,0.1226,None
1.3097,-0.1067,0.0735,0.0546,-0.0314,0.1657,0.0775,0.0042,0.1599,0.1013,0.0153,0.1384,0.1143,0.0121,0.0929,0.1286,0.1481,0.019,0.1225,None
1.3237,-0.1067,0.0734,0.0549,-0.0315,0.1656,0.0777,0.0041,0.1598,0.1014,0.0153,0.1383,0.1144,0.0120,0.0928,0.1286,0.1480,0.018,0.1225,None
1.3381,-0.1067,0.0733,0.0552,-0.0317,0.1655,0.0778,0.0039,0.1597,0.1015,0.0152,0.1383,0.1144,0.0119,0.0928,0.1286,0.1478,0.018,0.1225,None
1.3516,-0.1066,0.0733,0.0553,-0.0317,0.1655,0.0778,0.0038,0.1597,0.1015,0.0151,0.1383,0.1144,0.0118,0.0928,0.1286,0.1477,0.015,0.1224,None
1.3656,-0.1066,0.0732,0.0555,-0.0318,0.1654,0.0779,0.0038,0.1596,0.1016,0.0151,0.1383,0.1144,0.0118,0.0929,0.1286,0.1475,0.014,0.1224,None
1.3794,-0.1065,0.0732,0.0557,-0.0318,0.1654,0.0779,0.0037,0.1596,0.1016,0.0151,0.1383,0.1144,0.0117,0.0929,0.1285,0.1474,0.013,0.1224,None
1.3934,-0.1065,0.0732,0.0558,-0.0319,0.1653,0.0779,0.0036,0.1596,0.1016,0.0151,0.1383,0.1143,0.0117,0.0929,0.1285,0.1472,0.014,0.1223,None
