Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.3017,-0.1078,0.0507,0.0654,-0.0939,0.0686,0.0983,-0.0716,0.0642,0.1084,-0.0582,0.0544,0.1133,-0.0428,0.0416,0.1224,0.0579,0.000,0.0876,None
0.3653,-0.1077,0.0511,0.0653,-0.0942,0.0686,0.0980,-0.0715,0.0628,0.1064,-0.0583,0.0525,0.1103,-0.0435,0.0413,0.1218,0.0560,0.042,0.0857,None
0.3794,-0.1079,0.0512,0.0648,-0.0950,0.0683,0.0974,-0.0722,0.0622,0.1054,-0.0592,0.0519,0.1094,-0.0446,0.0409,0.1212,0.0551,0.074,0.0852,None
0.4464,-0.1093,0.0495,0.0638,-0.0982,0.0670,0.0969,-0.0759,0.0587,0.1042,-0.0638,0.0461,0.1060,-0.0488,0.0376,0.1194,0.0532,0.042,0.0849,None
0.4615,-0.1101,0.0483,0.0633,-0.0996,0.0658,0.0967,-0.0774,0.0572,0.1039,-0.0652,0.0445,0.1055,-0.0503,0.0363,0.1191,0.0529,0.051,0.0849,None
0.4712,-0.1109,0.0472,0.0628,-0.1008,0.0653,0.0967,-0.0787,0.0558,0.1036,-0.0665,0.0431,0.1052,-0.0517,0.0350,0.1188,0.0526,0.075,0.0849,None
0.4854,-0.1115,0.0461,0.0625,-0.1020,0.0642,0.0964,-0.0800,0.0547,0.1034,-0.0676,0.0421,0.1049,-0.0527,0.0341,0.1185,0.0524,0.042,0.0850,None
0.4977,-0.1121,0.0451,0.0621,-0.1031,0.0631,0.0962,-0.0811,0.0535,0.1032,-0.0686,0.0411,0.1047,-0.0537,0.0332,0.1183,0.0521,0.047,0.0851,None
0.5122,-0.1125,0.0426,0.0631,-0.1038,0.0611,0.0969,-0.0815,0.0519,0.1037,-0.0687,0.0398,0.1051,-0.0536,0.0322,0.1185,0.0519,0.067,0.0851,None
0.5262,-0.1135,0.0406,0.0626,-0.1054,0.0597,0.0963,-0.0831,0.0507,0.1032,-0.0701,0.0387,0.1046,-0.0550,0.0313,0.1178,0.0517,0.067,0.0852,None
0.5414,-0.1144,0.0399,0.0613,-0.1070,0.0594,0.0951,-0.0847,0.0503,0.1021,-0.0716,0.0384,0.1036,-0.0567,0.0311,0.1166,0.0515,0.054,0.0852,None
0.5551,-0.1150,0.0398,0.0601,-0.1082,0.0597,0.0939,-0.0859,0.0504,0.1009,-0.0728,0.0386,0.1026,-0.0580,0.0313,0.1152,0.0512,0.044,0.0851,None
0.5690,-0.1156,0.0396,0.0591,-0.1093,0.0601,0.0928,-0.0870,0.0504,0.0999,-0.0739,0.0387,0.1016,-0.0595,0.0318,0.1136,0.0510,0.041,0.0851,None
0.5839,-0.1159,0.0394,0.0585,-0.1099,0.0602,0.0923,-0.0877,0.0502,0.0993,-0.0745,0.0386,0.1011,-0.0603,0.0319,0.1128,0.0507,0.024,0.0850,None
0.5952,-0.1161,0.0394,0.0583,-0.1103,0.0603,0.0921,-0.0880,0.0502,0.0989,-0.0747,0.0386,0.1007,-0.0604,0.0317,0.1118,0.0505,0.020,0.0849,None
